MTR_IDENT	PT_IDENT	NX_POINT	ICAO_REGION	CRSALT_DESC	CRS_ALT1	CRS_ALT2	ENRALT_DESC	ENR_ALT1	ENR_ALT2	PT_NAV_FLAG	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	BEARING	DISTANCE	MTR_WIDTH_L	MTR_WIDTH_R	USAGE_CD	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	TURN_RAD	TURN_DIR	ADD_INFO	CYCLE_DATE
IR952	AP	P	PA	BT	00100AGL	17000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	349.0	48.0	5.0	5.0	T	N64460000	64.766667	W145080000	-145.133333				200508
IR952	AP	L1	PA	BT	00100AGL	17000MSL	BT	00100AGL	17000MSL		BIG	2	US	1	349.0	48.0	5.0	5.0	B	N64460000	64.766667	W145080000	-145.133333			ALTERNATE RACETRACK IN R-2205	199803
IR952	B	C	PA	BT	00100AGL	17000MSL	BT	00100AGL	17000MSL		BIG	2	US	1	28.0	116.0	5.0	5.0	T	N65000000	65.000000	W141540000	-141.900000				199708
IR952	C	D	PA	BT	00100AGL	17000MSL	BT	00100AGL	09000MSL		FYU	2	US	1	95.0	106.0	5.0	5.0	T	N65300000	65.500000	W141510000	-141.850000				199708
IR952	D	E	PA	BT	00100AGL	09000MSL	BT	00100AGL	09000MSL		FYU	2	US	1	93.0	101.0	5.0	5.0	A	N65360000	65.600000	W141560000	-141.933333				199803
IR952	D1	E1	PA	BT	00100AGL	09000MSL	BT	00100AGL	09000MSL		FYU	2	US	1	93.0	101.0	5.0	5.0	A	N65360000	65.600000	W141560000	-141.933333				200011
IR952	E	F	PA	BT	00100AGL	09000MSL	BT	00100AGL	09000MSL		FYU	2	US	1	89.0	73.0	5.0	5.0	A	N65570000	65.950000	W142420000	-142.700000				200011
IR952	E1	F	PA	BT	00100AGL	09000MSL	BT	00100AGL	09000MSL		FYU	2	US	1	89.0	73.0	5.0	5.0	T	N65570000	65.950000	W142420000	-142.700000				200011
IR952	F	M	PA	BT	00100AGL	09000MSL	BT	00100AGL	11000MSL		FYU	2	US	1	96.0	64.0	5.0	5.0	T	N65550000	65.916667	W143120000	-143.200000				200508
IR952	F	G	PA	BT	00100AGL	09000MSL	BT	00100AGL	09000MSL		FYU	2	US	1	96.0	64.0	5.0	5.0	B	N65550000	65.916667	W143120000	-143.200000				199803
IR952	G	H	PA	BT	00100AGL	09000MSL	BT	00100AGL	11000MSL		FYU	2	US	1	115.0	74.0	5.0	5.0	T	N65330000	65.550000	W143380000	-143.633333				199708
IR952	H	I	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		FYU	2	US	1	123.0	81.0	5.0	5.0	T	N65220000	65.366667	W143520000	-143.866667				199708
IR952	I	J	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	4.0	66.0	5.0	5.0	T	N64550000	64.916667	W144200000	-144.333333				199708
IR952	J	K	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	3.0	63.0	5.0	5.0	T	N64530000	64.883333	W144250000	-144.416667				199708
IR952	K	L	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	358.0	39.0	5.0	5.0	T	N64350000	64.583333	W145020000	-145.033333				199708
IR952	L	M	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	346.0	33.0	5.0	5.0	T	N64320000	64.533333	W145230000	-145.383333				199708
IR952	L1	M2	PA	BT	00100AGL	17000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	346.0	33.0	5.0	5.0	T	N64320000	64.533333	W145230000	-145.383333				200508
IR952	L1	M1	PA	BT	00100AGL	17000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	346.0	33.0	5.0	5.0	B	N64320000	64.533333	W145230000	-145.383333				199803
IR952	M	L1	PA	BT	00100AGL	11000MSL	BT	00100AGL	17000MSL		EIL	3	US	1	52.0	14.0	5.0	5.0	T	N64420000	64.700000	W146340000	-146.566667				200508
IR952	M	N	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		EIL	3	US	1	52.0	14.0	5.0	5.0	B	N64420000	64.700000	W146340000	-146.566667				199813
IR952	M1	N1	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		EIL	3	US	1	52.0	14.0	5.0	5.0	B	N64420000	64.700000	W146340000	-146.566667				199813
IR952	M2	AP	PA	BT	00100AGL	11000MSL	BT	00100AGL	17000MSL		EIL	3	US	1	52.0	14.0	5.0	5.0	T	N64420000	64.700000	W146340000	-146.566667				200508
IR952	N	O	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		EIL	3	US	1	26.0	13.0	5.0	5.0	T	N64470000	64.783333	W146420000	-146.700000				199813
IR952	N	AO	PA	BT	00100AGL	11000MSL	BT	00100AGL	17000MSL		EIL	3	US	1	26.0	13.0	5.0	5.0	T	N64470000	64.783333	W146420000	-146.700000			ALTERNATE RACETRACK IN R-2205	199813
IR952	N1		PA	BT	00100AGL	11000MSL					EIL	3	US	1	26.0	13.0			B	N64470000	64.783333	W146420000	-146.700000			ALTERNATE RACETRACK IN R-2205	200011
IR952	O	P	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		EIL	3	US	1	10.0	17.0	5.0	5.0	T	N64530000	64.883333	W146420000	-146.700000				199813
IR952	P		PA	BT	00100AGL	11000MSL					FYU	2	US	1	165.0	80.0			B	N65180000	65.300000	W146090000	-146.150000				200011
IR952	P	Q	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		FYU	2	US	1	165.0	80.0	5.0	5.0	B	N65180000	65.300000	W146090000	-146.150000				199708
IR952	Q		PA	BT	00100AGL	11000MSL					FYU	2	US	1	162.0	79.0			X	N65180000	65.300000	W146000000	-146.000000				200011
IR953	A	B	PA	AB	11000MSL		BT	00100AGL	11000MSL		FYU	2	US	1	162.0	79.0	5.0	5.0	S	N65180000	65.300000	W146000000	-146.000000				199801
IR953	B	C	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		FYU	2	US	1	165.0	80.0	5.0	5.0	A	N65180000	65.300000	W146090000	-146.150000				199708
IR953	C	D	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		EIL	3	US	1	10.0	17.0	5.0	5.0	T	N64523000	64.875000	W146420000	-146.700000				199813
IR953	D	E	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		EIL	3	US	1	26.0	13.0	5.0	5.0	T	N64470000	64.783333	W146420000	-146.700000				199813
IR953	E	F	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		EIL	3	US	1	52.0	14.0	5.0	5.0	C	N64420000	64.700000	W146340000	-146.566667				199813
IR953	E1	F1	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		EIL	3	US	1	52.0	14.0	5.0	5.0	C	N64420000	64.700000	W146340000	-146.566667				200011
IR953	E2	F2	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		EIL	3	US	1	52.0	14.0	5.0	5.0	C	N64420000	64.700000	W146340000	-146.566667				200011
IR953	F	G	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	347.0	33.0	5.0	5.0	C	N64320000	64.533333	W145230000	-145.383333				200011
IR953	F1	G	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	347.0	33.0	5.0	5.0	C	N64320000	64.533333	W145230000	-145.383333				200011
IR953	F2	M	PA	BT	00100AGL	11000MSL	BT	00100AGL	09000MSL		BIG	2	US	1	347.0	33.0	5.0	5.0	T	N64320000	64.533333	W145230000	-145.383333				200508
IR953	G	H	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	358.0	39.0	5.0	5.0	T	N64350000	64.583333	W145020000	-145.033333				199708
IR953	H	I	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	3.0	63.0	5.0	5.0	T	N64530000	64.883333	W144250000	-144.416667				199708
IR953	I	J	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		BIG	2	US	1	4.0	66.0	5.0	5.0	T	N64550000	64.916667	W144200000	-144.333333				199708
IR953	J	K	PA	BT	00100AGL	11000MSL	BT	00100AGL	11000MSL		FYU	2	US	1	123.0	81.0	5.0	5.0	T	N65220000	65.366667	W143520000	-143.866667				199708
IR953	K	L	PA	BT	00100AGL	11000MSL	BT	00100AGL	09000MSL		FYU	2	US	1	115.0	74.0	5.0	5.0	T	N65330000	65.550000	W143380000	-143.633333				199708
IR953	L	M	PA	BT	00100AGL	09000MSL	BT	00100AGL	09000MSL		FYU	2	US	1	96.0	64.0	5.0	5.0	T	N65550000	65.916667	W143120000	-143.200000				199708
IR953	M		PA	BT	00100AGL	09000MSL					FYU	2	US	1	89.0	73.0			B	N65570000	65.950000	W142420000	-142.700000				200011
IR953	M	N	PA	BT	00100AGL	09000MSL	BT	00100AGL	09000MSL		FYU	2	US	1	89.0	73.0	5.0	5.0	B	N65570000	65.950000	W142420000	-142.700000				199803
IR953	N	O	PA	BT	00100AGL	09000MSL	BT	00100AGL	09000MSL		FYU	2	US	1	93.0	101.0	5.0	5.0	T	N65360000	65.600000	W141560000	-141.933333				199708
IR953	O	P	PA	BT	00100AGL	09000MSL	BT	00100AGL	17000MSL		FYU	2	US	1	95.0	106.0	5.0	5.0	T	N65300000	65.500000	W141510000	-141.850000				199708
IR953	P	Q	PA	BT	00100AGL	17000MSL	BT	00100AGL	17000MSL		BIG	2	US	1	28.0	116.0	5.0	5.0	T	N65000000	65.000000	W141540000	-141.900000				199708
IR953	Q		PA	BT	00100AGL	17000MSL					BIG	2	US	1	35.0	112.0			X	N64460000	64.766667	W141470000	-141.783333				200011
IR983	A	B	PG	AT	FL200		BT	05000MSL	FL200		UNZ	2	GQ	1	23.0	204.0	4.0	4.0	S	N16323437	16.542880	E146123883	146.210785			CROSS A AT FL200 OR AS ASGN THEN AT 50 MSL B FL200 OR AS ASGN DIRECT TO B	199709
IR983	B	C	PG	BT	05000MSL	FL200	BT	05000MSL	FL200		UNZ	2	GQ	1	19.0	219.0	4.0	4.0	T	N16523400	16.876112	E146040800	146.068890			THEN AT 50 MSL B FL200 OR AS ASGN TURN LEFT TO C	199706
IR983	C	D	PG	BT	05000MSL	FL200	AT	05000MSL			UNZ	2	GQ	1	16.0	220.0	4.0	4.0	T	N16570400	16.951111	E145550797	145.918880			THEN AT 50 MSL B FL200 OR AS ASGN DIRECT TO D	199706
IR983	D	E	PG	AT	05000MSL		AT	05000MSL			UNZ	2	GQ	1	12.0	207.0	4.0	4.0	T	N16493433	16.826204	E145353882	145.594117			50 MSL OR AS ASGN TURN LEFT TO E	199709
IR983	E	F	PG	AT	05000MSL		BT	SFC	05000MSL		UNZ	2	GQ	1	11.0	198.0	4.0	4.0	T	N16403437	16.676213	E145313881	145.527447			50 MSL OR AS ASGN DIRECT TO F	199709
IR983	F	G	PG	BT	SFC	05000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	15.0	181.0	4.0	4.0	T	N16210444	16.351234	E145390880	145.652444			SFC B 50 MSL DESCEND DIRECT TO G	199709
IR983	G	H	PG	BT	SFC	01000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	26.0	148.0	4.0	4.0	T	N15390400	15.651111	E145553799	145.927220			SFC B 10 MSL OR AS ASGN TURN RIGHT TO (START MANEUVER AREA) H	199603
IR983	G2		PG	AT	01000MSL						UNZ	2	GQ	1	26.0	148.0			B	N15390400	15.651111	E145553799	145.927220			(ALTERNATE TA/TFR INITIATION POINT) THENCE VIA THE PUBLISHED POINT	199603
IR983	H	I	PG	BT	SFC	01000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	27.0	139.0	4.0	4.0	T	N15300463	15.501287	E145530877	145.885769			SFC B 10 MSL OR AS ASGN DIRECT TO I	199709
IR983	I	J	PG	BT	SFC	01000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	22.0	123.0	4.0	4.0	T	N15200400	15.334444	E145360799	145.602220			SFC B 10 MSL OR AS ASGN DIRECT TO SFC B 10 MSL J	199603
IR983	J	K	PG	BT	SFC	01000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	21.0	120.0	4.0	4.0	T	N15180400	15.301111	E145320798	145.535550			OR AS ASGN DIRECT TO K (END OF MANEUVER AREA)	199603
IR983	K	L	PG	BT	SFC	01000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	18.0	98.0	4.0	4.0	T	N15000400	15.001111	E145190800	145.318890			SFC B 10 MSL OR AS ASGN DIRECT TO L	199603
IR983	L	M	PG	BT	SFC	01000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	17.0	70.0	4.0	4.0	T	N14340489	14.568025	E145080871	145.135752			SFC B 10 MSL OR AS ASGN DIRECT TO M	199709
IR983	M	N	PG	BT	SFC	01000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	17.0	58.0	4.0	4.0	T	N14220400	14.367778	E145032686	145.057460			SFC B 10 MSL OR AS ASGN DIRECT TO (START MANEUVER AREA) N	199603
IR983	M1		PG	AT	01000MSL						UNZ	2	GQ	1	17.0	58.0			B	N14220494	14.368039	E145032670	145.057416			THENCE VIA THE PUBLISHED ROUTE	199709
IR983	M2		PG	AT	01000MSL						UNZ	2	GQ	1	17.0	58.0			B	N14220400	14.367778	E145032686	145.057460			THENCE VIA THE PUBLISHED ROUTE	199603
IR983	N	O	PG	BT	SFC	01000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	16.0	49.0	4.0	4.0	T	N14140400	14.234445	E145000864	145.002400			SFC B 10 MSL OR AS ASGN DIRECT TO O	199603
IR983	O	P	PG	BT	SFC	01000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	15.0	40.0	9.0	4.0	T	N14060500	14.101389	E144560856	144.935710			SFC B 10 MSL OR AS ASGN DIRECT TO P	199603
IR983	P	Q	PG	BT	SFC	01000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	5.0	20.0	4.0	4.0	T	N13470509	13.784747	E144463867	144.777407			SFC B 10 MSL OR AS ASGN DIRECT TO Q	199709
IR983	Q	R	PG	BT	SFC	01000MSL	BT	SFC	01000MSL		UNZ	2	GQ	1	3.0	18.0	2.5	4.0	T	N13450510	13.751416	E144453866	144.760739			SFC B 10 MSL OR AS ASGN DIRECT TO R	199709
IR983	R	S	PG	BT	SFC	01000MSL	AT	01000MSL			UNZ	2	GQ	1	1.0	17.0	2.5	4.0	T	N13440500	13.734722	E144450853	144.752370			SFC B 10 MSL OR AS ASGN DIRECT TO (END MANEUVER AREA) S	199603
IR983	S	T	PG	AT	01000MSL		AT	FL150			UNZ	2	GQ	1	269.0	11.0	4.0	4.0	T	N13273500	13.459723	E144330857	144.552380			10 MSL OR AS ASGN DIRECT TO T	199603
IR983	S1	X	PG	AT	01000MSL		AT	01000MSL			UNZ	2	GQ	1	269.0	11.0	4.0	4.0	A	N13273500	13.459723	E144330857	144.552380			GUAM RE-ENTRY: CROSS AT 10 MSL OR ASGN TURN RIGHT TO X	199603
IR983	T	U	PG	AT	FL150		AT	FL150			UNZ	2	GQ	1	224.0	20.0	4.0	4.0	T	N13130500	13.218056	E144290830	144.485640			FL 150 ASGN DIRECT TO U	199603
IR983	U		PG	AT	FL150						UNZ	2	GQ	1	223.0	75.0			X	N12340500	12.568055	E143490851	143.819030				199603
IR983	X	Y	PG	AT	01000MSL		AT	01000MSL			UNZ	2	GQ	1	287.0	24.0	4.0	4.0	A	N13350500	13.584723	E144210860	144.352390			10 MSL OR AS ASGN DIRECT TO Y	199603
IR983	X1	Y1	PG	AT	06000MSL		BT	01000MSL	FL060		UNZ	2	GQ	1	287.0	24.0	4.0	4.0	A	N13350500	13.584723	E144210860	144.352390			CROSS AT FL 60 OR AS ASGN 10 MSL B FL 60 OR AS ASGN DIRECT TO Y1	199603
IR983	Y	M1	PG	AT	01000MSL		AT	01000MSL			UNZ	2	GQ	1	4.0	61.0	4.0	4.0	A	N14280492	14.468033	E144500869	144.835748			10 MSL OR AS ASGN TURN RIGHT TO M1	199709
IR983	Y1	M2	PG	AT	01000MSL		AT	01000MSL			UNZ	2	GQ	1	4.0	61.0	4.0	4.0	A	N14280492	14.468033	E144500869	144.835748			10 MSL OR AS ASGN TURN RIGHT TO M2	199709
IR983	Z	G2	PG	AT	FL200		AT	01000MSL			UNZ	2	GQ	1	9.0	172.0	4.0	4.0	A	N16163400	16.276112	E145190800	145.318890			CROSS AT FL 200 OR AS ASGN DESCEND DIRECT TO CROSS G2 AT 10 MSL OR AS ASGN	199603
SR038	A	B	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	S	N32271800	32.455000	W085113600	-85.193333			(Night-1000' AGL or above)	200010
SR038	B	C	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N32365400	32.615000	W085010600	-85.018333			(Night-1000' AGL or above)	200010
SR038	C	D	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N32351200	32.586666	W084215400	-84.365000			(Night-1000' AGL or above)	200010
SR038	D	E	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N31573000	31.958334	W084192400	-84.323334			(Night-1000' AGL or above)	200010
SR038	E	F	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N31360600	31.601667	W084505400	-84.848333			(Night-1000' AGL or above)	200010
SR038	F	G	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N32011200	32.020000	W084550600	-84.918333			(Night-1000' AGL or above)	200010
SR038	G		KZ	AA	00300AGL														X	N32161800	32.271667	W084573000	-84.958333			(Night-1000' AGL or above)	200010
SR039	A	B	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	S	N32223600	32.376667	W085220600	-85.368332			(Night-1000' AGL or above)	200009
SR039	B	C	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N32042400	32.073333	W085410600	-85.685000			(Night-1000' AGL or above)	200009
SR039	C	D	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N31450000	31.750000	W085030000	-85.050000			(Night-1000' AGL or above)	200009
SR039	D	E	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N32013000	32.025000	W084551200	-84.920000			(Night-1000' AGL or above)	200009
SR039	E		KZ	AA	00300AGL														X	N32161800	32.271667	W084573000	-84.958333			(Night-1000' AGL or above)	200009
SR040	A	B	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	S	N33570000	33.950001	W084400000	-84.666667			(Night-1000' AGL or above)	200009
SR040	B	C	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N33420000	33.700001	W085000000	-85.000000			(Night-1000' AGL or above)	200009
SR040	C	D	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N33030000	33.049999	W084570000	-84.950000			(Night-1000' AGL or above)	200009
SR040	D		KZ	AA	00300AGL														X	N32220000	32.366667	W085210000	-85.350000			(Night-1000' AGL or above)	200009
SR059	A	B	KZ														5.0	5.0	S	N36530000	36.883333	W087400000	-87.666667				200011
SR059	B	C	KZ														5.0	5.0	T	N37190000	37.316666	W087490000	-87.816666				200011
SR059	C	D	KZ														5.0	5.0	T	N37140000	37.233334	W088290000	-88.483333				200011
SR059	D	E	KZ														5.0	5.0	T	N36480000	36.799999	W088260000	-88.433334				200011
SR059	E	F	KZ														5.0	5.0	T	N36380000	36.633333	W088080000	-88.133333				200011
SR059	F	G	KZ														5.0	5.0	T	N36370000	36.616667	W087540000	-87.900000				200011
SR059	G	H	KZ														5.0	5.0	T	N36380000	36.633333	W087340000	-87.566666			(Bastogne Drop Zone)	200011
SR059	H	I	KZ														5.0	5.0	B	N36270000	36.450001	W087290000	-87.483333			(Alternate Exit Point)	200011
SR059	I	J	KZ														5.0	5.0	T	N36270000	36.450001	W087140000	-87.233333				200011
SR059	J	K	KZ														5.0	5.0	T	N36390000	36.650000	W087120000	-87.200000				200011
SR059	K		KZ																X	N36440000	36.733334	W087250000	-87.416667				200011
SR060	A	B	KZ														5.0	5.0	S	N36530000	36.883333	W087400000	-87.666667				200011
SR060	B	C	KZ														5.0	5.0	T	N37190000	37.316666	W087490000	-87.816666				200011
SR060	C	D	KZ														5.0	5.0	T	N37140000	37.233334	W088290000	-88.483333				200011
SR060	D	E	KZ														5.0	5.0	T	N36480000	36.799999	W088260000	-88.433334				200011
SR060	E	F	KZ														5.0	5.0	T	N36380000	36.633333	W088080000	-88.133333				200011
SR060	F	G	KZ														5.0	5.0	T	N36370000	36.616667	W087530000	-87.883333				200011
SR060	G	H	KZ														5.0	5.0	T	N36330000	36.549999	W087370000	-87.616667			(Suckchon Drop Zone)	200011
SR060	H	I	KZ														5.0	5.0	B	N36270000	36.450001	W087290000	-87.483333			(Alternate Exit Point)	200011
SR060	I	J	KZ														5.0	5.0	T	N36270000	36.450001	W087140000	-87.233333				200011
SR060	J	K	KZ														5.0	5.0	T	N36390000	36.650000	W087120000	-87.200000				200011
SR060	K		KZ																X	N36440000	36.733334	W087250000	-87.416667				200011
SR061	A	B	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	S	N36530000	36.883333	W087400000	-87.666667				200009
SR061	B	C	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N37070000	37.116667	W087290000	-87.483333				200009
SR061	C	D	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N36420000	36.700001	W086520000	-86.866667				200009
SR061	D	E	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N36120000	36.200001	W087230000	-87.383333				200009
SR061	E	F	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N36240000	36.400000	W087380000	-87.633333				200009
SR061	F		KZ	AA	00300AGL														X	N36380000	36.633333	W087380000	-87.633333			(Corregidor Drop Zone).	200009
SR062	A	B	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	S	N36530000	36.883333	W087400000	-87.666667				200009
SR062	B	C	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N37070000	37.116667	W087290000	-87.483333				200009
SR062	C	D	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N36420000	36.700001	W086520000	-86.866667				200009
SR062	D	E	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N36120000	36.200001	W087230000	-87.383333				200009
SR062	E	F	KZ	AA	00300AGL		AA	00300AGL									5.0	5.0	T	N36200000	36.333332	W087360000	-87.600000				200009
SR062	F		KZ	AA	00300AGL														X	N36350000	36.583332	W087370000	-87.616667			(Los Banos Drop Zone).	200009
SR069	A	B	KZ	AA	00500AGL		AA	00500AGL									5.0	5.0	S	N32323000	32.541668	W086113000	-86.191666			(Night-1000' AGL or above) (Entry Point)	200011
SR069	B	C	KZ	AA	00500AGL		AA	00500AGL									5.0	5.0	T	N32403000	32.674999	W085540000	-85.900000			(Night-1000' AGL or above)	200009
SR069	C	D	KZ	AA	00500AGL		AA	00500AGL									5.0	5.0	T	N33061800	33.105000	W086284800	-86.480000			(Night-1000' AGL or above)	200009
SR069	D	E	KZ	AA	00500AGL		AA	00500AGL									3.0	5.0	T	N32540000	32.900000	W086543000	-86.908333			(Night-1000' AGL or above)	200009
SR069	E	F	KZ	AA	00500AGL		AA	00500AGL									5.0	1.0	T	N32380600	32.635000	W086301800	-86.505000			(Night-1000' AGL or above)	200009
SR069	F		KZ	AA	00500AGL														X	N32223000	32.375000	W086215400	-86.365000			(Night-1000' AGL or above) (Drop Zone)	200009
SR070	A	B	KZ	AA	00500AGL		AA	00500AGL									3.0	3.0	S	N32321200	32.536667	W086113000	-86.191667			(Night-1000' AGL or above)	200009
SR070	B	C	KZ	AA	00500AGL		AA	00500AGL									3.0	2.0	T	N32435400	32.731667	W085350000	-85.583333			(Night-1000' AGL or above)	200009
SR070	C	D	KZ	AA	00500AGL		AA	00500AGL									3.0	3.0	T	N33011800	33.021667	W085204800	-85.346667			(Night-1000' AGL or above)	200009
SR070	D	E	KZ	AA	00500AGL		AA	00500AGL									3.0	3.0	T	N33144200	33.244999	W085375400	-85.631668			(Night-1000' AGL or above)	200009
SR070	E	F	KZ	AA	00500AGL		AA	00500AGL									3.0	3.0	T	N33050600	33.084999	W086145400	-86.248333			(Night-1000' AGL or above)	200009
SR070	F	G	KZ	AA	00500AGL		AA	00500AGL									3.0	1.0	T	N32395400	32.665000	W086321800	-86.538333			(Night-1000' AGL or above)	200009
SR070	G		KZ	AA	00500AGL														X	N32223000	32.375000	W086215400	-86.365000			(Night-1000' AGL or above) (Drop Zone)	200009
SR071	A	B	KZ														5.0	5.0	S	N32321200	32.536667	W086113000	-86.191667			(Entry Point)	200011
SR071	B	C	KZ														5.0	3.0	T	N32173600	32.293333	W085550000	-85.916667				200011
SR071	C	D	KZ														3.0	5.0	T	N32071200	32.119999	W086280000	-86.466667				200011
SR071	D	E	KZ														5.0	5.0	T	N32313000	32.525000	W086584800	-86.980000				200011
SR071	E	F	KZ														3.0	5.0	T	N32514200	32.861668	W086580600	-86.968333				200011
SR071	F	G	KZ														5.0	1.0	T	N32395400	32.665001	W086321800	-86.538333				200011
SR071	G		KZ																X	N32223000	32.375000	W086215400	-86.365000			(Exit Point).	200011
SR072	A	B	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL								1.0	5.0	S	N32321200	32.536667	W086113000	-86.191666			(Entry Point)	200009
SR072	B	C	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL								4.0	3.0	T	N32395400	32.665001	W086321800	-86.538333				200009
SR072	C	D	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL								5.0	5.0	T	N32514200	32.861668	W086580600	-86.968333				200009
SR072	D	E	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL								5.0	3.0	T	N32313000	32.525000	W086584800	-86.980000				200009
SR072	E	F	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL								5.0	5.0	A	N32063000	32.108334	W086274200	-86.461667			(Alternate Entry Point)	200009
SR072	F	G	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL								5.0	3.0	T	N32041800	32.071667	W086034200	-86.061667				199804
SR072	G	H	KZ	BT	00300AGL	01500AGL	BT	00300AGL	01500AGL								5.0	5.0	T	N32144800	32.246666	W085550600	-85.918333			(Drop Zone)	200009
SR072	H		KZ	BT	00300AGL	01500AGL													X	N32321200	32.536667	W086113000	-86.191666			(Exit Point).	200009
SR073	A	B	KZ														5.0	5.0	S	N34500000	34.833332	W090240000	-90.400000			(2000' MSL or above until N34-41 W90-20)	200011
SR073	B	C	KZ														5.0	5.0	T	N34300000	34.500000	W090120000	-90.200000				200011
SR073	C	D	KZ														5.0	5.0	T	N34330000	34.549999	W089300000	-89.500000				200011
SR073	D	E	KZ														5.0	5.0	T	N34250000	34.416668	W088560000	-88.933334				200011
SR073	E	F	KZ														5.0	5.0	T	N34400000	34.666668	W089010000	-89.016667				200011
SR073	F	G	KZ														5.0	5.0	T	N34440000	34.733334	W089250000	-89.416667				200011
SR073	G		KZ																X	N34430000	34.716667	W089560000	-89.933334				200011
SR074	A	B	KZ														5.0	5.0	S	N34500000	34.833332	W090240000	-90.400000				200011
SR074	B	C	KZ														5.0	5.0	T	N34320000	34.533333	W090270000	-90.450000				200011
SR074	C	D	KZ														5.0	5.0	T	N34180000	34.299999	W090040000	-90.066666				200011
SR074	D	E	KZ														5.0	5.0	T	N34120000	34.200001	W089370000	-89.616667				200011
SR074	E	F	KZ														5.0	5.0	T	N34150000	34.250000	W089120000	-89.200000				200011
SR074	F	G	KZ														5.0	5.0	T	N34250000	34.416668	W088560000	-88.933334				200011
