ATS_IDENT	SEQ_NBR	DIRECTION	TYPE	ICAO	RMK_SEQ	REMARK	CYCLE_DATE
UM623	70	E	R	LFMM	1	Segment KOLON CRP - PELOS CRP CDR1 H24. When LFD54C5 is active bypass on UAC Instructions via KOLON- DIVUL- MERLU- OMEDA- AJO-CORSI.	200603
UM623	80	E	R	LFMM	1	Segment KOLON CRP - PELOS CRP CDR1 H24. When LFD54C5 is active bypass on UAC Instructions via KOLON- DIVUL- MERLU- OMEDA- AJO-CORSI.	200603
UM623	90	E	R	LFMM	1	Segment KOLON CRP - PELOS CRP CDR1 H24. When LFD54C5 is active bypass on UAC Instructions via KOLON- DIVUL- MERLU- OMEDA- AJO-CORSI.	200603
UM623	100	E	R	LFMM	1	Segment KOLON CRP - PELOS CRP CDR1 H24. When LFD54C5 is active bypass on UAC Instructions via KOLON- DIVUL- MERLU- OMEDA- AJO- CORSI.	200603
UM623	110	E	R	LIRR	1	Segment KOLON CRP - PELOS CRP CDR1 H24. Segment Oktav CRP to Pelos CRP is CDR1. When LFD54C5 is active bypass on UAC Instructions via KOLON- DIVUL- MERLU- OMEDA- AJO- POULP.	200603
UM624	110	E	R	EHAA	1	H24. Route only available to traffic departing or destination PARIS TMA or LUXEMBOURG.	200508
UM624	120	E	R	EHAA	1	H24. Route only available for traffic DEP or DEST Paris TCA or LUXEMBOURG.	200411
UM624	20	W	R	LFEE	1	Segment EPL VOR - ROUSY, CDR1 during nights and weekends. CDR3 weekdays outside scheduled times for CDR1. If military activity in LFTSA20A, bypass via GIVOR - UN 853.	200410
UM624	30	W	R	LFEE	1	Segment EPL VOR - ROUSY, CDR1 during nights and weekends. CDR3 weekdays outside scheduled times for CDR1. If military activity in LFTSA20A, bypass via GIVOR - UN 853.	200410
UM624	40	W	R	LFEE	1	Segment EPL VOR - ROUSY, CDR1 during nights and weekends. CDR3 weekdays outside scheduled times for CDR1. If military activity in LFTSA20A, bypass via GIVOR - UN 853.	200410
UM624	50	W	R	EBBU	1	CDR1 1600Z++ Fri-0800Z++ Mon; 2200-0700Z++ Mon-Thu.	200508
UM624	9880	W	R	EHAA	1	H24. Route only available for traffic DEP or DEST Paris TCA or LUXEMBOURG.	200411
UM624	9890	W	R	EHAA	1	H24. Route only available to traffic departing or destination PARIS TMA or LUXEMBOURG.	200508
UM725	40	E	R	EKDK	1	For traffic departing Copenhagen Area MAX FL70 until SONAL.	200609
UM725	50	E	R	EKDK	1	For traffic departing Copenhagen Area MAX FL70 until SONAL.	200609
UM725	60	E	R	EKDK	1	SONAL - CDA Not available for traffic to EKCH.  Traffic to EKCH shall file via UT299/T299. For traffic departing Copenhagen Area MAX FL70 until SONAL.	200609
UM725	70	E	R	EDBB	1	After RODEP not available for destn EDDT, EDDI, and EDDB. Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	80	E	R	EDBB	1	After RODEP not available for destn EDDT, EDDI, and EDDB. Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	90	E	R	EDBB	1	After RODEP not available for destn EDDT, EDDI, and EDDB. Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	100	E	R	EDBB	1	After RODEP not available for destn EDDT, EDDI, and EDDB. Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	110	E	R	EDBB	1	After RODEP not available for destn EDDT, EDDI, and EDDB. Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	120	E	R	EDBB	1	After RODEP not available for destn EDDT, EDDI, and EDDB. Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	130	E	R	EDBB	1	After RODEP not avbl for dest EDDT, EDDI, and EDDB. Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	140	E	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	150	E	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	160	E	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	170	E	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	180	E	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).  At GORIG transition to (U)Z20-SUI not possible.	200610
UM725	190	E	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).  At GORIG transition to (U)Z20-SUI not possible.	200609
UM725	200	E	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200609
UM725	210	E	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF). At KOBUS transition to U)Z220 not possible and transition to(U)P31 only for destn EDDC.	200609
UM725	220	E	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF). At KOBUS transition to U)Z220 not possible and transition to(U)P31 only for destn EDDC.	200610
UM725	230	E	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).  At KOBUS transition to U)Z220 not possible and transition to (U)P31 only for destn EDDC.	200610
UM725	240	E	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	260	E	R	LKAA	1	Not available for traffic Dest. Berlin Group.	200610
UM725	270	E	R	LKAA	1	Not available for traffic via BODAL except dest. LKAA FIR.	200610
UM725	280	E	R	LKAA	1	Not available for traffic via BODAL except dest. LKAA FIR.	200610
UM725	290	E	R	LKAA	1	VLM-OKF not available for traffic 1. dest. LOWW,LZIB. 2. dep. LKPR.  OKF-VLM notavailable for traffic 1. via ILNEK. 2. dep. LOWW,LZIB. 3. dest. Prague Group LKCV/PD.	200610
UM725	310	E	R	LOVV	1	LANUX - STO; Not available for traffic destination LOWI, EDDM, EDM*, LDZA, LJLJ/MB/ above FL335 and destination LOWG/WK/WL/WS above FL305.	200610
UM725	490	E	R	LIRR	1	Segment Xolta CRP to Molux CRP considered CDR1 up to FL 380 during activation periods of LIR51D and LIR51E (Appenninica) SUA and from FL 360 included and above during activation periods of LITSA74B (Gran Sasso d'Italia) SUA.	200610
UM725	530	E	R	LIRR	1	From Giano CRP to Pinin NCRP, FL 200 to FL 240 is usable subject to Trapani APP CON approval.	200610
UM725	9470	W	R	LIRR	1	From Giano CRP to Pinin NCRP, FL 200 to FL 240 is usable subject to Trapani APP CON approval.	200610
UM725	9510	W	R	LIRR	1	Segment Xolta CRP to Molux CRP considered CDR1 up to FL 380 during activation periods of LIR51D and LIR51E (Appenninica) SUA and from FL 360 included and above during activation periods of LITSA74B (Gran Sasso d'Italia) SUA.	200610
UM725	9690	W	R	LOVV	1	LANUX - STO; Not available for traffic destination LOWI, EDDM, EDM*, LDZA, LJLJ/MB/ above FL335 and destination LOWG/WK/WL/WS above FL305.	200610
UM725	9710	W	R	LKAA	1	VLM-OKF not available for traffic 1. dest. LOWW,LZIB. 2. dep. LKPR.  OKF-VLM notavailable for traffic 1. via ILNEK. 2. dep. LOWW,LZIB. 3. dest. Prague Group LKCV/PD.	200610
UM725	9720	W	R	LKAA	1	Not available for traffic via BODAL except dest. LKAA FIR.	200610
UM725	9730	W	R	LKAA	1	Not available for traffic via BODAL except dest. LKAA FIR.	200610
UM725	9740	W	R	LKAA	1	Not available for traffic Dest. Berlin Group.	200610
UM725	9760	W	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	9770	W	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).  At KOBUS transition to U)Z220 not possible and transition to (U)P31 only for destn EDDC.	200610
UM725	9780	W	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF). At KOBUS transition to U)Z220 not possible and transition to(U)P31 only for destn EDDC.	200610
UM725	9790	W	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF). At KOBUS transition to U)Z220 not possible and transition to(U)P31 only for destn EDDC.	200609
UM725	9800	W	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200609
UM725	9810	W	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).  At GORIG transition to (U)Z20-SUI not possible.	200609
UM725	9820	W	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).  At GORIG transition to (U)Z20-SUI not possible.	200610
UM725	9830	W	R	EDBB	1	Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	9920	W	R	EDBB	1	After RODEP not available for destn EDDT, EDDI, and EDDB. Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	9930	W	R	EDBB	1	After RODEP not available for destn EDDT, EDDI, and EDDB. Between KOBUS and HDO not available for destn EDDC. These flights shall file KOBUS-P31-GARKI (IAF).	200610
UM725	9940	W	R	EKDK	1	SONAL - CDA Not available for traffic to EKCH.  Traffic to EKCH shall file via UT299/T299. For traffic departing Copenhagen Area MAX FL70 until SONAL.	200609
UM725	9950	W	R	EKDK	1	For traffic departing Copenhagen Area MAX FL70 until SONAL.	200609
UM725	9960	W	R	EKDK	1	For traffic departing Copenhagen Area MAX FL70 until SONAL.	200609
UM726	9490	E	R	EDBB	1	Between ROSOK and BKD southbound only for dep ETNL and EDBH. Between NOBRI and NIKDA CDR1 H24 FL 310-FL 350 CDR1 FL 250-FL 300 Every weekend 1100-0700Z++ Fri-Mon. Every night 2300-0600Z++. CDR2 Other times ALTN route-BKD-UZ717-BATUX-UZ131-T	200610
UM726	9490	E	R	EDBB	2	ORLO-UZ400-PENET-T299-MONAK.	200610
UM726	9500	E	R	EDBB	1	Between ROSOK and BKD southbound only for dep ETNL and EDBH. Between NOBRI and NIKDA CDR1 H24 FL 310-FL 350 CDR1 FL 250-FL 300 Every weekend 1100-0700Z++ Fri-Mon. Every night 2300-0600Z++. CDR2 Other times ALTN route-BKD-UZ717-BATUX-UZ131-T	200610
UM726	9500	E	R	EDBB	2	ORLO-UZ400-PENET-T299-MONAK.	200610
UM726	9510	E	R	EDBB	1	Between ROSOK and BKD southbound only for dep ETNL and EDBH. Between NOBRI and NIKDA CDR1 H24 FL 310-FL 350 CDR1 FL 250-FL 300 Every weekend 1100-0700Z++ Fri-Mon. Every night 2300-0600Z++. CDR2 Other times ALTN route-BKD-UZ717-BATUX-UZ131-T	200610
UM726	9510	E	R	EDBB	2	ORLO-UZ400-PENET-T299-MONAK.	200610
UM726	9520	E	R	EDBB	1	Between ROSOK and BKD southbound only for dep ETNL and EDBH.	200610
UM726	9760	E	R	LIRR	1	Segment Albet CRP to Bagno CRP considered CDR1 from FL360 and above during activation periods of LITSA73 zone.	200606
UM726	9770	E	R	LIRR	1	Segment Albet CRP to Bagno CRP considered CDR1 from FL360 and above during activation periods of LITSA73 zone.	200606
UM726	9910	E	R	LIRR	1	Segment Palermo VOR/DME (PAL) to Mabox CRP usable southbound on a tactical basisonly in case of unavailability of ATS route UM742 and UP623.	200606
UM726	9920	E	R	LIRR	1	Segment Palermo VOR/DME (PAL) to Mabox CRP usable southbound on a tactical basisonly in case of unavailability of ATS route UM742 and UP623.	200606
UM726	70	W	R	LMMM	1	Segment Palermo VOR/DME (PAL) to Mabox CRP usable southbound on a tactical basisonly in case of unavailability of ATS route UM742 and UP623. From Mabox CRP to Londi CRP not available for traffic above FL 245 via Giano departing Luqa (LMML)	200606
UM726	70	W	R	LMMM	2	or Lampedusa (LICD) and for traffic overflying Malta UIR (LMMM).  This traffic shall file Mabox-Adexi-Giano.	200606
UM726	80	W	R	LIRR	1	Segment Palermo VOR/DME (PAL) to Mabox CRP usable southbound on a tactical basisonly in case of unavailability of ATS route UM742 and UP623.	200606
UM726	90	W	R	LIRR	1	Segment Palermo VOR/DME (PAL) to Mabox CRP usable southbound on a tactical basisonly in case of unavailability of ATS route UM742 and UP623.	200606
UM726	180	W	R	LIRR	1	From Verun CRP to Pemar CRP considered CDR1 from FL 250 up to FL 380 during activation periods of LIR51A (Appenninnica) and from FL 360 included and above during activation periods of LITSA74A (Gran Sasso DItalia) SUA.  Alternate route UL99	200606
UM726	180	W	R	LIRR	2	5-UZ806.	200606
UM726	190	W	R	LIRR	1	From Verun CRP to Pemar CRP considered CDR1 from FL 250 up to FL 380 during activation periods of LIR51A (Appenninnica) and from FL 360 included and above during activation periods of LITSA74A (Gran Sasso DItalia) SUA.  Alternate route UL99	200606
UM726	190	W	R	LIRR	2	5-UZ806.	200606
UM726	230	W	R	LIRR	1	Segment Albet CRP to Bagno CRP considered CDR1 from FL360 and above during activation periods of LITSA73 zone.	200606
UM726	240	W	R	LIRR	1	Segment Albet CRP to Bagno CRP considered CDR1 from FL360 and above during activation periods of LITSA73 zone.	200606
UM726	250	W	R	LIRR	1	Segment Albet CRP to Bagno CRP considered CDR1 from FL360 and above during activation periods of LITSA73 zone.	200606
UM726	260	W	R	LIMM	1	Segment Albet CRP to Bagno CRP considered CDR1 from FL360 and above during activation periods of LITSA73 zone.	200606
UM726	310	W	R	LOVV	1	Flights destn EDDM and EDMO shall file T101. After MAH not available for destn EDDT, EDDI and EDDB. These flights shall file (U)L132.	200606
UM726	320	W	R	EDUU	1	Flights destn EDDM and EDMO shall file T101. After MAH not available for destn EDDT, EDDI, and EDDB. These flights shall  file (U)L132.	200606
UM726	330	W	R	EDUU	1	Flights destn EDDM and EDMO shall file T101. After MAH not available for destn EDDT, EDDI, and EDDB. These flights shall  file (U)L132.  Between KONIN and ALB, CDR1 - FL 270-FL 320. Between KONIN and ANELA, CDR1 - FL 360-FL 470. ALTN ROUTE	200606
UM726	330	W	R	EDUU	2	by ATC.	200606
UM726	340	W	R	EDUU	1	Flights destn EDDM and EDMO sahll file T101. After MAH not available for destn EDDT, EDDI, and EDDB. These flights shall  file (U)L132. Between KONIN and ALB, CDR1 - FL 270-FL 320. Between KONIN and ANELA, CDR1 - FL 360-FL 470. ALTN ROUTE b	200606
UM726	340	W	R	EDUU	2	y ATC.	200606
UM726	350	W	R	EDUU	1	Between KONIN and ALB, CDR1 - FL 270-FL 320. Between KONIN and ANELA, CDR1 - FL 360-FL 470. ALTN ROUTE by ATC.	200606
UM726	360	W	R	EDUU	1	Between KONIN and ALB, CDR1 - FL 270-FL 320. Between KONIN and ANELA, CDR1 - FL 360-FL 470. ALTN ROUTE by ATC.	200606
UM726	370	W	R	EDUU	1	Between KONIN and ALB, CDR1 - FL 270-FL 320. Between KONIN and ANELA, CDR1 - FL 360-FL 470. ALTN ROUTE by ATC.	200610
UM726	380	W	R	EDUU	1	Between ANELA and LASGA not available for dep Munchen FIR. These flights shall file via Y103-DOSIS-Y107.	200606
UM726	390	W	R	EDUU	1	Between ANELA and LASGA not available for dep Munchen FIR. These flights shall file via Y103-DOSIS-Y107.	200606
UM726	480	W	R	EDBB	1	Between ROSOK and BKD southbound only for dep ETNL and EDBH.	200610
UM726	490	W	R	EDBB	1	Between ROSOK and BKD southbound only for dep ETNL and EDBH. Between NOBRI and NIKDA CDR1 H24 FL 310-FL 350 CDR1 FL 250-FL 300 Every weekend 1100-0700Z++ Fri-Mon. Every night 2300-0600Z++. CDR2 Other times ALTN route-BKD-UZ717-BATUX-UZ131-T	200610
UM726	490	W	R	EDBB	2	ORLO-UZ400-PENET-T299-MONAK.	200610
UM726	500	W	R	EDBB	1	Between ROSOK and BKD southbound only for dep ETNL and EDBH. Between NOBRI and NIKDA CDR1 H24 FL 310-FL 350 CDR1 FL 250-FL 300 Every weekend 1100-0700Z++ Fri-Mon. Every night 2300-0600Z++. CDR2 Other times ALTN route-BKD-UZ717-BATUX-UZ131-T	200610
UM726	500	W	R	EDBB	2	ORLO-UZ400-PENET-T299-MONAK.	200610
UM726	510	W	R	EDBB	1	Between ROSOK and BKD southbound only for dep ETNL and EDBH. Between NOBRI and NIKDA CDR1 H24 FL 310-FL 350 CDR1 FL 250-FL 300 Every weekend 1100-0700Z++ Fri-Mon. Every night 2300-0600Z++. CDR2 Other times ALTN route-BKD-UZ717-BATUX-UZ131-T	200610
UM726	510	W	R	EDBB	2	ORLO-UZ400-PENET-T299-MONAK.	200610
UM726	520	W	R	EDBB	1	Between NOBRI and NIKDA CDR1 H24 FL 310-FL 350 CDR1 FL 250-FL 300 Every weekend 1100-0700Z++ Fri-Mon. Every night 2300-0600Z++. CDR2 Other times ALTN RouteBKD-UZ717-BATUX-UZ131-TORLO-UZ400-PENET-T299-MONAK.	200610
UM726	530	W	R	EKDK	1	Only for traffic to EKCH. CDR1-H24.	200606
UM726	540	W	R	EKDK	1	Only for traffic to EKCH. CDR1-H24.	200609
UM727	20	E	R	LIRR	1	Between Saronno VOR/DME (SRN) and Ruxol CRP, to be considered CDR1 from FL 360 and above during activation periods of LITSA73 (Cisalpina) SUA.	200607
UM727	30	E	R	LIRR	1	Between Saronno VOR/DME (SRN) and Ruxol CRP, to be considered CDR1 from FL 360 and above during activation periods of LITSA73 (Cisalpina) SUA.	200508
UM727	40	E	R	LIRR	1	Segment Ruxol CRP to Amtel CRP to be flown only provided that radar service is available.	200607
UM727	50	E	R	LIRR	1	Segment Amtel CRP to Tarquinia VOR/DME (TAQ) considered CDR1 during activation periods of LIR107B (Maremma) SUA (alternate route UL995-UL865).	200605
UM727	150	E	R	LMMM	1	Segment between Lampedusa VOR/DME (LPD) and Abram CRP not available for traffic with destination Mitiga (HLLM) or Tripoli International (HLLT).	200505
UM728	170	E	R	LIRR	1	Between Dokar CRP and Kisto CRP not available for traffic destination Roma CTR. This traffic shall route via BTA-UL146-ELB.	200604
UM729	280	W	R	LIMM	1	Genova VOR/DME (GEN) to Tonda CRP considered CDR1 from FL 360 and above during activation periods of LITSA73B (Cisalpina) SUA.	200607
UM729	310	W	R	LSAG	1	Segment Aosta CRP to Orsud CRP not available for traffic with destination EDNY, LFSB and LSZH.	200607
UM729	330	W	R	LSAG	1	MOLUS - TUROM; Not available for traffic departing LFHN/LI, LSGL/GP, LSAG CTA above FL245. MOLUS - GALBI; Not available for traffic departing LIMC with destination NORTH ATLANTIC below FL245.	200607
UM730	10	E	R	LSAG	1	MILPA - MEDAM; Not available for traffic destination LG** Except departing LSAG CTA, Military General Air Traffic.(with Diplomat clearance)	200413
UM730	20	E	R	LSAG	1	MILPA - MEDAM; Not available for traffic destination LG** Except departing LSAG CTA, Military General Air Traffic.(with Diplomat clearance)	200413
UM730	30	E	R	LSAG	1	MILPA - MEDAM; Not available for traffic destination LG** Except departing LSAG CTA, Military General Air Traffic.(with Diplomat clearance). VANAS - MEDAM; Not available for traffic destination Milano Area, LIPE/RP/RQ, LG** Except departing	200506
UM730	30	E	R	LSAG	2	LFLB/LJ/LL/LP/LS/LU/LY, LSGG TCA, LSAG CTA, Military General Air Traffic avoiding Swiss territory. MEDAM - TOP; Not available for traffic destination LFK*, LFMD/MN/TH/TZ, LIEA/EO Except departing LSGG TCA, LSAG CTA or Via BALSI. This traff	200506
UM730	30	E	R	LSAG	3	ic shall file via BALSI-UY11-TOP.	200506
UM730	40	E	R	LIMM	1	MEDAM - TOP; Not available for traffic destination LFK*, LFMD/MN/TH/TZ, LIEA/EO Except departing LSGG TCA, LSAG CTA or Via BALSI. This traffic shall file via BALSI-UY11-TOP.	200508
UM730	70	E	R	LIMM	1	Between Torino VOR/DME (TOP) to Genova VOR/DME (GEN) is considered CDR1 from FL 360 included and above during activation periods of LITSA73B (Cisalpina) SUA.	200508
UM730	9930	W	R	LIMM	1	Between Torino VOR/DME (TOP) to Genova VOR/DME (GEN) is considered CDR1 from FL 360 included and above during activation periods of LITSA73B (Cisalpina) SUA.	200508
UM731	20	E	R	LFMM	1	Segment AMLIR NCRP - FJR VOR-DME CDR3 on weekdays (file via UZ131 if FL is greater than 285, file via UY27 and UZ131 if FL is less than 285). CDR1 nights and weekends.	200410
UM731	40	E	R	LFMM	1	Segment DIVKO - REKTO CDR1 H24. Not useable during military activity in LFD54A/B/C. Bypass on UAC instruction via DIVKO - SOSUR - OBLAD - NERAN - VELON - LABRE - LOKSI.	200603
UM731	50	E	R	LFMM	1	Segment DIVKO - REKTO CDR1 H24. Not useable during military activity in LFD54A/B/C. Bypass on UAC instruction via DIVKO - SOSUR - OBLAD - NERAN - VELON - LABRE - LOKSI.	200603
UM731	60	E	R	LFMM	1	Segment DIVKO - REKTO CDR1 H24. Not useable during military activity in LFD54A/B/C. Bypass on UAC instruction via DIVKO - SOSUR - OBLAD - NERAN - VELON - LABRE - LOKSI.	200603
UM731	70	E	R	LFMM	1	Segment DIVKO - REKTO CDR1 H24. Not useable during military activity in LFD54A/B/C. Bypass on UAC instruction via DIVKO - SOSUR - OBLAD - NERAN - VELON - LABRE - LOKSI.	200603
UM731	80	E	R	LFMM	1	Segment DIVKO - REKTO CDR1 H24. Not useable during military activity in LFD54A/B/C. Bypass on UAC instruction via DIVKO - SOSUR - OBLAD - NERAN - VELON - LABRE - LOKSI.	200603
UM731	90	E	R	LIRR	1	Segment Rekto CRP to Risga CRP considered CDR1.  Segment Rekto CRP to Alghero VORTAC (ALG) only available for traffic via FJR, via BOLSA on week nights, weekends, bank holidays; only available with destinations Provence TMA and Montpellier	200605
UM731	90	E	R	LIRR	2	TMA.	200605
UM731	100	E	R	LIRR	1	Segment Rekto CRP to Risga CRP considered CDR1. Segment Rekto CRP to Alghero VORTAC (ALG) only available for traffic via FJR, via BOLSA on week nights, weekends, bank holidays; only available with destinations Provence TMA and Montpellier T	200605
UM731	100	E	R	LIRR	2	MA.	200605
UM731	110	E	R	LIMM	1	Segment from 15 NM south of Alghero VORTAC (ALG) to 30 NM south of Lunam CRP, FL210 usable only subject to Roma ACC approval due to heavy military traffic.  Segment Rekto CRP to Alghero VORTAC (ALG) only available for traffic via FJR, via B	200605
