ARPT_IDENT	COMM_TYPE	COMM_NAME	SYM	FREQ_1	FREQ_2	FREQ_3	FREQ_4	FREQ_5	SEC	S_OPR_H	CYCLE_DATE
US06345	A/D	ALLENTOWN APP/DEP	RE	118.2   M	124.45  M	397.9   M			(118.2 3000' and blw) (124.45 Abv 3000')		200105
US06345	RDO	MILLVILLE RDO		112.9   M	122.1   M						200014
US06345	UNIC	CTAF/UNICOM		122.975 M							200407
US06352	A/D	APP/DEP	RE	124.6   M	134.25  M	327.125 M	385.5   M		(134.25 385.5 N) (124.6 327.125 S)		200510
US06352	CLD	CLNC DEL		121.7   M							199805
US06352	UNIC	CTAF/UNICOM		123.0   M							200110
US06359	ASOS	AWOS 3		118.725 M							200408
US06359	CNTR	MEMPHIS CNTR	R	132.75  M	263.0   M						200608
US06359	UNIC	CTAF/UNICOM		123.0   M							200105
US06377	A/D	MC GUIRE APP/DEP	RE	124.15  M	363.8   M						200513
US06377	RDO	MILLVILLE RDO		113.4   M	122.1   M						200014
US06377	UNIC	CTAF/UNICOM		122.8   M							200105
US06401	CTAF	CTAF		122.9   M							199805
US06401	FSS	ALBUQUERQUE RDO									199807
US06413	CTAF	CTAF		122.9   M							199806
US06413	FSS	ALBUQUERQUE RDO									199807
US06413	MISC	MISC		123.6   M							200104
US06424	A/D	SHEPPARD APP/DEP	RE	118.2   M	292.3   M						200604
US06424	UNIC	CTAF/UNICOM		122.8   M							200406
US06436	AWOS	AWOS 3		121.4   M							200012
US06436	CLD	CLNC DEL		120.85  M						Opr 0000-1400Z++.	200001
US06436	CNTR	WASHINGTON CNTR	E	134.4   M	353.9   M						200109
US06436	CTAF	CTAF		118.9   M							200001
US06436	GND	GND		121.9   M							200002
US06436	TWR	LEWISBURG TWR		118.9   M						Opr 1400-0000Z++.	200001
US06436	UNIC	UNICOM		122.95  M							199905
US06449	CTAF	CTAF		122.9   M							200208
US06449	FSS	GREAT FALLS									200208
US06492	ATIS	ATIS		127.45  M						H24.	200508
US06492	AWOS	AWOS 3		127.45  M							200503
US06492	CNTR	MINNEAPOLIS CNTR	RE	124.4   M	317.7   M						200107
US06492	CTAF	CTAF		119.75  M							199913
US06492	GND	GND		121.9   M							200002
US06492	RDO	GREEN BAY RDO		122.525 M							200014
US06492	TWR	TWR		119.75  M						Opr 1200-0400Z++.	200105
US06492	UNIC	UNICOM		122.95  M							200105
US06500	CTAF	CTAF		122.9   M							200506
US06507	AWOS	AWOS 3		118.425 M							200506
US06507	CNTR	KANSAS CITY CNTR	R	126.95  M	379.2   M						200506
US06507	UNIC	CTAF/UNICOM		122.8   M							200506
US06508	A/D	NORCAL APP/DEP	RE	124.525 M	348.675 M						200606
US06508	UNIC	CTAF/UNICOM		123.0   M							200105
US06526	AWOS	AWOS 3		119.225 M							200401
US06526	CNTR	FORT WORTH CNTR	RE	127.0   M	360.6   M						200401
US06526	UNIC	CTAF/UNICOM		123.0   M							200401
US06532	UNIC	CTAF/UNICOM		122.8   M							200410
US06545	FSS	JONESBORO RDO									199808
US06545	UNIC	CTAF/UNICOM		122.8   M							200105
US06558	UNIC	UNICOM		122.8   M							199905
US06582	FSS	BURLINGTON RDO									199906
US06582	UNIC	CTAF/UNICOM		123.05  M							200504
US06592	AWOS	AWOS 3		119.675 M							200005
US06592	CLD	CLNC DEL		125.3   M						Opr 0100-1300Z++.	200002
US06592	CNTR	KANSAS CITY CNTR	RE	125.3   M	269.5   M						200111
US06592	CTAF	CTAF		126.9   M							199805
US06592	GND	GND		121.7   M							200002
US06592	RDO	ST LOUIS RDO		110.4   M	122.1   M						200207
US06592	TWR	MARION TWR		126.9   M						Opr 1300-0100Z++.	200005
US06592	UNIC	UNICOM		122.95  M							199805
US06611	A/D	ROCHESTER APP/DEP	R	119.55  M							200105
US06611	AWOS	AWOS 3		118.675 M							200313
US06611	FSS	BUFFALO RDO									199811
US06611	UNIC	CTAF/UNICOM		122.8   M							200105
US06614	UNIC	CTAF/UNICOM		122.8   M							200303
US06638	A/D	NEW YORK APP/DEP	RE	127.6   M	379.9   M				Fr E.		200105
US06638	APP	ALLENTOWN APP DEP	RE	119.65  M	397.9   M				Fr W.		200001
US06638	UNIC	CTAF/UNICOM		123.0   M							200105
US06648	CNTR	FORT WORTH CNTR	RE	123.925 M	269.475 M						200506
US06648	CTAF	CTAF		122.9   M							200308
US06672	CLD	CLNC DEL									200206
US06672	UNIC	CTAF/UNICOM		122.8   M							200105
US06693	A/D	PROVIDENCE APP/DEP	R	125.75  M	319.2   M					Opr 1045-0500Z++, OT ctc BOSTON CENTER 124.85 307.9.	200504
US06693	RDO	BRIDGEPORT RDO		110.85  M	122.1   M						200014
US06693	UNIC	CTAF/UNICOM		122.8   M							200105
US06698	UNIC	UNICOM		122.8   M							199911
US06718	A/D	APP/DEP	RE	118.5   M	269.3   M					Opr 1200-0500Z++, OT ctc HOUSTON CENTER 127.65 288.15.-	200513
US06718	ASOS	ASOS									200513
US06718	ATIS	ATIS		135.575 M						H24.	200513
US06718	CTAF	CTAF		118.8   M							200513
US06718	GND	GND		121.7   M	239.3   M						200513
US06718	RDO	ANNISTON RDO		112.8   M	122.1   M						200513
US06718	TWR	DOWNTOWN TWR	V	118.8   M	251.1   M					Opr 1300-0400Z++ Mon; 0930-0400Z++ Tue-Fri; 1000-0100Z++ Sat; 1300-0100Z++ Sun.	200513
US06718	UNIC	UNICOM		122.95  M							200513
US06741	UNIC	UNICOM		122.8   M							200206
US06763	A/D	SYRACUSE APP/DEP	R	134.275 M	279.6   M						200105
US06763	FSS	BUFFALO RDO									199806
US06763	UNIC	CTAF/UNICOM		122.7   M							200105
US06766	CTAF	CTAF		122.85  M							200408
US06781	CNTR	NEW YORK CNTR		132.75  M	363.1   M						200206
US06781	UNIC	CTAF/UNICOM		122.8   M							200105
US06817	A/D	TAMPA APP/DEP	RE	120.65  M	119.9   M	290.3   M					200513
US06817	AWOS	AWOS 3		120.025 M							200513
US06817	UNIC	CTAF/UNICOM		123.0   M							200604
US06818	APP	NORCAL APP	RE	125.35  M	133.95  M	134.5   M	135.65  M	310.8   M	(125.35 354.1 E) (135.65 310.8 S)		200510
US06818	ASOS	ASOS									200003
US06818	ATIS	ATIS		133.775 M							200001
US06818	CLD	CLNC DEL		121.1   M							199810
US06818	DEP	NORCAL DEP	RE	120.9   M	135.1   M	307.2   M	323.2   M		(135.1 307.2 W)(120.9 323.2 NW)		200510
US06818	GND	GND	E	121.75  M	121.9   M				(121.75 S ) (121.9 N )		200510
US06818	RDO	OAKLAND RDO	U	122.0   M	122.2   M	122.5   M			(122.0 EFAS, IFR, Call FLT WATCH)		200308
US06818	TWR	OAKLAND TWR	E	118.3   M	127.2   M	256.9   M	291.65  M		(118.3 291.65 N ) (127.2 256.9 S )		200510
US06818	UNIC	UNICOM		122.95  M							199810
US06826	FSS	CASPER RDO									199806
US06826	UNIC	CTAF/UNICOM		122.8   M							200105
US06830	A/D	DAYTON APP/DEP	RE	118.85  M	269.275 M					All mil acft ldg ctc these freq.	200406
US06830	ASOS	AWSS		134.975 M							200601
US06830	ATIS	ATIS		257.875 M							200602
US06830	CTAF	CTAF		120.7   M							200002
US06830	GND	GND		121.7   M	225.4   M						200406
US06830	OPS	178 FW OPS		141.7   M	378.1   M						200406
US06830	TWR	TWR	E	120.7   M	291.775 M					Opr 1300-2130Z++ Tue-Fri; OT by NOTAM.	200604
US06830	UNIC	UNICOM		122.95  M							200002
US06839	UNIC	UNICOM		122.8   M							199805
US06848	CNTR	CLEVELAND CNTR	E	120.4   M	379.1   M	257.97  M					200409
US06848	UNIC	CTAF/UNICOM		122.7   M							200105
US06852	A/D	CLARKSBURG APP	RE	121.15  M	269.375 M						200403
US06852	AWOS	AWOS 3		119.975 M							200306
US06852	UNIC	CTAF/UNICOM		122.8   M							200105
US06896	MULT	MULT		122.9   M							200208
US06939	UNIC	CTAF/UNICOM		122.725 M							200105
US07026	CTAF	CTAF		122.9   M							199805
US07036	A/D	CHERRY POINT APP/DEP	RE	119.35  M	124.1   M	268.7   M	377.175 M		(119.35 377.175 W) (124.1 268.7 E)		200512
US07036	CLD	CLNC DEL		262.6   M							199813
US07036	CTAF	CTAF		126.45  M							200502
US07036	GND	GND		262.6   M							200002
US07036	PMSV	PMSV METRO		344.6   M							199813
US07036	SFA	SFA									200005
US07036	TWR	TWR	E	126.45  M	256.875 M						200103
US07056	A/D	OMAHA APP/DEP	RE	120.1   M	124.5   M	263.0   M	354.05  M		(120.1 354.05 W) (124.5 263.0 E)		200107
US07056	ASOS	ASOS									199809
US07056	ATIS	ATIS		120.4   M							199805
US07056	CLD	CLNC DEL		119.9   M							199805
US07056	GND	GND		121.9   M							200413
US07056	RCO	FORT DODGE RDO		116.3   M	122.1   M						200501
US07056	RDO	COLUMBUS RDO		122.35  M							200014
US07056	TWR	OMAHA TWR		132.1   M	256.9   M						199805
US07056	UNIC	UNICOM		122.95  M							199805
US07071	A/D	ATLANTA APP/DEP	RE	119.8   M	343.6   M						200607
US07071	AWOS	AWOS 3		124.825 M							200607
US07071	CLD	CLNC DEL		119.25  M							200607
US07071	RDO	MACON RDO									200607
US07071	UNIC	CTAF/UNICOM		122.725 M							200607
US07112	CTAF	CTAF		122.9   M							199906
US07114	AWOS	AWOS 3		121.325 M							200005
US07114	CNTR	DENVER CNTR	R	132.7   M	397.85  M						200107
US07114	UNIC	CTAF/UNICOM		122.8   M							200105
US07140	CTAF	CTAF		122.8   M							199807
US07140	RDO	GRAND FORKS RDO									200409
US07172	A/D	WHIDBEY APP		118.2   M	285.65  M						200313
US07172	CTAF	CTAF		123.0   M							200110
US07172	MISC	PORT ANGELES AIR	U	127.7   M	345.0   M	2182    M	2702    M	3120    K			200501
US07172	RDO	SEATTLE RDO		122.6   M							200014
US07177	A/D	MAUI APP/DEP	RV	119.5   M	120.2   M	225.4   M	322.4   M			Opr 1600-0900Z.	200407
US07177	ASOS	ASOS									200309
US07177	ATIS	ATIS		128.6   M							200309
US07177	CLD	MAUI CLNC DEL		120.6   M	290.5   M						200309
US07177	CTAF	CTAF		118.7   M							200309
US07177	GND	GND		121.9   M	279.6   M						200311
US07177	RDO	MAUI RDO	E	123.6   M	114.3   M	122.1   M					200309
US07177	TWR	MAUI TWR	RE	118.7   M	279.6   M					Opr 1600-0900Z.	200309
US07177	UNIC	UNICOM		122.95  M							200309
US07208	A/D	SANTA BARB APP/DEP		127.725 M	244.575 M					Opr 1400-0700Z++, OT ctc LOS ANGELES CENTER 119.05 269.5.-	200513
US07208	ASOS	ASOS									199908
US07208	ATIS	ATIS		120.6   M						Opr H24.	200306
US07208	CTAF	CTAF		124.0   M							200002
US07208	GND	GND		121.6   M							200002
US07208	TWR	TWR		124.0   M	379.9   M						200309
US07208	UNIC	UNICOM		122.95  M							200002
US07214	CTAF	CTAF		122.8   M							199806
US07214	FSS	GRAND FORKS RDO									199806
US07247	CNTR	MINNEAPOLIS CNTR		132.15  M	269.6   M						200203
US07247	CTAF	CTAF		122.9   M							199807
US07247	FSS	GRAND FORKS RDO									199807
US07251	A/D	AKRON CANTON APP/DEP	RE	118.6   M	323.0   M					Opr 1100-0500Z++, OT ctc CLEVELAND CENTER 134.9 317.7.-	200207
US07251	ASOS	ASOS		118.075 M							200003
US07251	CLD	CLNC DEL		121.75  M							200003
US07251	UNIC	CTAF/UNICOM		122.8   M							200105
US07256	CTAF	CTAF		122.9   M							200510
US07260	UNIC	UNICOM		122.75  M							200610
US07265	A/D	GRAND FORKS		118.1   M	318.1   M					Opr 1100-0430Z++ dly.	200610
US07265	FSS	GRAND FORKS RDO									199807
US07265	UNIC	CTAF/UNICOM		122.8   M							200105
US07287	A/D	POLK APP/DEP	RE	123.7   M	261.3   M						200105
US07287	UNIC	CTAF/UNICOM		122.8   M							200105
US07296	A/D	FORT SILL APP/DEP	RE	120.55  M	322.4   M						200206
US07296	ASOS	ASOS									200507
US07296	ATIS	ATIS		120.75  M							200507
US07296	CTAF	CTAF		119.9   M							200507
US07296	GND	GND		121.9   M							200507
US07296	TWR	TWR	E	119.9   M	257.8   M					Opr 1400-0100Z++.	200507
US07296	UNIC	UNICOM		122.95  M							200507
US07305	APP	APP	RE	125.5   M	126.7   M	134.85  M	269.1   M	325.8   M			200206
US07305	ASOS	ASOS									200206
US07305	ATIS	ATIS		125.15  M							200206
US07305	CLD	CLNC DEL		125.7   M							200206
US07305	DEP	DEP	RE	126.7   M	134.85  M	327.1   M	353.5   M	385.55  M			200508
US07305	GND	GND		121.9   M	348.6   M						200206
US07305	RDO	RDO	U	122.2   M	122.65  M	255.4   M					200206
US07305	TWR	TWR	E	118.2   M	257.8   M						200206
US07305	UNIC	UNICOM		122.95  M							200206
US07314	UNIC	CTAF/UNICOM		122.7   M							200105
US07342	APP	APP	RE	120.95  M							200309
US07342	ASOS	ASOS									200201
US07342	ATIS	ATIS		126.625 M							200412
US07342	CLD	CLNC DEL		135.7   M							199805
US07342	DEP	DEP	RE	124.7   M	123.95  M				(124.7 191  - 009 ) (123.95 010  - 190 )		200607
US07342	GND	GND		121.65  M	121.8   M						200412
US07342	RDO	COLUMBIA RDO		122.65  M	113.25  M	122.1   M					200102
US07342	TWR	INTL TWR	E	125.75  M	128.2   M	254.25  M					200108
US07342	UNIC	UNICOM		122.95  M							199805
US07343	A/D	FARGO APP/DEP	R	120.4   M	377.15  M						200107
US07343	FSS	GRAND FORKS RDO									199806
US07343	UNIC	CTAF/UNICOM		122.8   M							200105
US07350	CTAF	CTAF		122.9   M							199808
US07350	FSS	JONESBORO RDO									199808
US07359	CTAF	CTAF		122.8   M							199807
US07359	FSS	GRAND FORKS RDO									199807
US07367	CTAF	CTAF		122.9   M							199807
US07387	APP	MADISON APP	RE	120.1   M	135.45  M	343.7   M	350.3   M		(120.1 350.3 E arr) (135.45 343.7 W arr)	Opr 1200-0500Z++; OT ctc CHICAGO CENTER  133.3  135.45 308.35. Class C Airspace.	200501
US07387	ATIS	ATIS		124.65  M	278.3   M						199906
US07387	CLD	MADISON CLNC DEL		121.62  M							199913
US07387	CTAF	CTAF		119.3   M							199913
US07387	DEP	MADISON DEP	E	126.85  M	318.1   M					Opr 1200-0500Z++, OT ctc CHICAGO CENTER 133.3 380.35	200005
US07387	GND	MADISON GND		121.9   M	348.6   M						200003
US07387	MISC	ARNG OPS		40.8    M	123.4   M	299.9   M					200109
US07387	OPS	ANG OPS		138.25  M	392.2   M						200109
US07387	RDO	GREEN BAY RDO		122.6   M							200014
US07387	TWR	MADISON TWR	E	119.3   M	257.8   M					Opr 1200-0500Z++	200005
US07387	UNIC	UNICOM		122.95  M							199913
US07407	A/D	JACKSONVILLE APP/DEP		132.5   M							200105
US07407	AWOS	AWOS 3		119.775 M							200310
US07407	FSS	ANDERSON RDO									199812
US07407	UNIC	CTAF/UNICOM		122.8   M							200105
US07411	CNTR	HOUSTON CNTR		126.625 M							200209
US07411	FSS	SAN ANGELO									200011
US07411	MISC	FOR LIRL/ROT BCN		122.9   M							200011
US07422	CNTR	ANCHORAGE CNTR		132.3   M	306.2   M						200311
US07422	CTAF	CTAF		122.9   M							200311
US07422	RCO	ST MARYS RDO		124.0   M							200311
US07440	CTAF	CTAF		122.9   M							199813
US07442	CNTR	FORT WORTH CNTR		127.45  M	282.2   M						200209
US07442	FSS	FORT WORTH									200209
US07452	ASOS	ASOS		118.525 M							200011
US07452	CNTR	ALBUQUERQUE CNTR	R	128.2   M	285.5   M						200504
US07452	RDO	ALBUQUERQUE RDO		122.2   M							200014
US07452	UNIC	CTAF/UNICOM		122.8   M							200105
US07465	A/D	VALDOSTA APP/DEP	RE	119.525 M	259.3   M	126.6   M	285.6   M		(119.525 259.3 8000' and abv) (126.6 285.6 Blw 8000')		200607
US07465	CTAF	CTAF		122.9   M							200603
US07505	UNIC	UNICOM		122.8   M							199905
US07508	AWOS	AWOS 3		119.075 M							200005
US07508	CNTR	WASHINGTON CNTR		123.85  M	323.0   M						200107
US07508	UNIC	CTAF/UNICOM		122.8   M							200105
US07526	CTAF	CTAF		122.9   M							200212
US07526	FSS	GRAND FORKS RDO									199807
US07532	A/D	NEW YORK APP/DEP	E	118.0   M	343.75  M						200105
US07532	ASOS	ASOS		119.625 M							199912
US07532	CLD	CLNC DEL		133.2   M							199812
US07532	UNIC	CTAF/UNICOM		122.8   M							200105
US07540	CTAF	CTAF		122.9   M							199807
US07570	UNIC	UNICOM		122.8   M							200009
US07571	AWOS	AWOS 3		118.225 M							200605
US07571	UNIC	CTAF/UNICOM		122.8   M							200605
US07605	UNIC	CTAF/UNICOM		122.8   M							200105
US07607	UNIC	CTAF/UNICOM		122.8   M							200108
US07654	CNTR	FORT WORTH CNTR	R	133.1   M	298.95  M						200511
US07654	UNIC	CTAF/UNICOM		122.8   M							200105
US07719	FSS	SEATTLE RDO									199805
US07734	A/D	GREEN BAY APP/DEP	RE	119.25  M	338.2   M					Opr 1130-0530Z++, OT ctc MINNEAPOLIS CENTER 125.55 370.9.-	200107
US07734	AWOS	AWOS 3		128.325 M							200005
US07734	UNIC	CTAF/UNICOM		122.7   M							200105
US07738	A/D	AKRON CANTON APP/DEP	RE	125.5   M	226.4   M					Opr 1100-0500Z++, OT ctc CLEVELAND CENTER 120.775 298.95-	200207
US07738	CTAF	CTAF		122.9   M							200002
US07738	RDO	CLEVELAND RDO		114.4   M	122.1   M						200014
US07745	A/D	SAGINAW APP/DEP	RE	126.45  M	381.5   M					Opr 1100-0500Z++, OT ctc CLEVELAND CENTER 127.7 307.8.-	200501
US07745	RDO	LANSING RDO									200501
US07745	UNIC	CTAF/UNICOM		122.8   M							200501
US07747	FSS	RALEIGH RDO									200010
US07771	CTAF	CTAF		122.9   M							200003
US07774	FSS	LANSING RDO		122.55  M							199909
US07774	UNIC	CTAF/UNICOM		122.8   M							200105
US07788	UNIC	CTAF/UNICOM		122.8   M							200206
US07790	AWOS	AWOS 3		132.025 M							200005
US07790	CNTR	MINNEAPOLIS CNTR		119.6   M	290.4   M						200107
US07790	UNIC	CTAF/UNICOM		122.8   M							200105
US07793	CTAF	CTAF		122.9   M							200006
US07812	A/D	CLEVELAND APP/DEP	RE	125.35  M	360.6   M						200109
US07812	RDO	CLEVELAND RDO		112.7   M	122.1   M						200106
US07812	UNIC	CTAF/UNICOM		122.8   M							200105
US07820	UNIC	CTAF/UNICOM		123.0   M							200109
US07871	UNIC	CTAF/UNICOM		122.8   M							200105
US07889	ATIS	ATIS		125.0   M						When DLG FSS opr.	200406
US07889	AWOS	AWOS 3		135.55  M						Avbl when DLG FSS clsd.	200406
US07889	CNTR	ANCHORAGE CNTR		132.75  M	282.35  M						200406
US07889	CTAF	CTAF		123.6   M							200406
US07889	FSS	RDO	V	122.3   M	123.6   M					15 SEP-15 MAY 1645-0645Z++; 16MAY-14 SEP 1645-0845Z++; O/T CTC KENAI FSS	200406
US07942	A/D	AMARILLO APP/DEP	RE	119.5   M	307.0   M					Opr 1200-0600Z++, OT ctc ALBUQUERQUE CENTER 127.85 351.7.	200310
US07942	ASOS	ASOS		118.325 M							200310
US07942	UNIC	CTAF/UNICOM		123.0   M							200310
US07970	APP	DAYTON APP	RE	134.45  M							200109
US07970	DEP	DAYTON DEP	RE	118.0   M							200109
US07970	UNIC	CTAF/UNICOM		122.7   M							200105
US07980	A/D	APP/DEP	RE	126.3   M	298.9   M					Opr 1200-0600Z++, OT ctc  MINNEAPOLIS CENTER 125.6 281.5.-	200412
US07980	ASOS	ASOS									199909
US07980	ATIS	ATIS		119.35  M							200303
US07980	CTAF	CTAF		118.3   M							199805
US07980	GND	GND		121.9   M							200002
US07980	OPS	ARNG OPS		49.8    M	134.1   M	340.1   M					200012
US07980	RDO	GRAND FORKS RDO	E	122.2   M	255.4   M						200014
US07980	TWR	TWR	E	118.3   M	257.8   M					Opr 1200-0600Z++.	200010
US07980	UNIC	UNICOM		122.95  M							199805
US07989	CNTR	HOUSTON CNTR		126.625 M							200209
US07989	FSS	SAN ANGELO									200209
US07989	UNIC	UNICOM		122.8   M							200209
US08007	CTAF	CTAF		122.9   M							199812
US08015	CNTR	MEMPHIS CNTR		135.875 M	269.35  M						200412
US08015	CTAF	CTAF		122.9   M							199808
US08015	FSS	JONESBORO RDO		122.1   M	111.6   M						199808
US08073	UNIC	CTAF/UNICOM		122.9   M							200506
US08081	A/D	CHERRY POINT APP/DEP	RE	124.1   M	132.575 M	268.7   M					200506
US08081	ASOS	ASOS		135.375 M							200007
US08081	CLD	CHERRY POINT CLNC		125.65  M							200506
US08081	UNIC	CTAF/UNICOM		122.8   M							200105
US08095	FSS	MC ALESTER RDO									199808
US08095	UNIC	CTAF/UNICOM		122.7   M							200105
US08098	CTAF	CTAF		122.9   M							199905
US08098	FSS	MC ALESTER									199905
US08105	A/D	ST LOUIS APP/DEP	RE	125.2   M	281.5   M						200105
US08105	AWOS	AWOS 3		118.375 M							200005
US08105	UNIC	CTAF/UNICOM		122.8   M							200105
US08126	CNTR	FORT WORTH CNTR		127.45  M	282.2   M						200213
US08126	FSS	FORT WORTH									200213
US08155	CNTR	HOUSTON CNTR		126.625 M							200201
US08155	FSS	MONTGOMERY CO									200004
US08160	A/D	SPRINGFIELD	R	126.35  M							200313
US08160	CTAF	CTAF		122.9   M	122.7   M						200303
US08160	FSS	COLUMBIA RDO									199806
US08161	AWOS	AWOS 3		121.125 M							200014
US08161	CTAF	CTAF		122.9   M							200506
US08167	CTAF	CTAF		122.9   M							200104
US08188	A/D	FORT WORTH APP/DEP	R	132.2   M	338.35  M						200105
US08188	CTAF	CTAF		122.9   M							199808
US08188	FSS	MC ALESTER RDO									199808
US08196	A/D	TULSA APP/DEP		119.1   M	351.8   M						200313
US08196	CTAF	CTAF		122.9   M							199907
US08196	FSS	MC ALESTER RDO									199907
US08248	A/D	MANSFIELD APP/DEP	RE	124.2   M	390.8   M					Opr 1100-0400Z++, OT ctc CLEVELAND CENTER 134.9 317.7.	200109
US08248	CLD	CLNC DEL		126.8   M							200003
US08248	RDO	CLEVELAND RDO		122.6   M	108.8   M	122.1   M					200107
US08248	UNIC	CTAF/UNICOM		122.8   M							200105
US08262	CNTR	HOUSTON CNTR		126.625 M							200212
US08262	FSS	SAN ANGELO									200212
US08264	CTAF	CTAF		122.9   M							199808
US08264	FSS	MC ALESTER RDO									199808
US08290	CTAF	CTAF		122.9   M							199808
US08290	FSS	MC ALESTER RDO									199808
US08322	A/D	TYNDALL APP/DEP	R	119.75  M	124.15  M	341.7   M	392.1   M		(124.15 341.7 S Abv 5000'.) (119.75 392.1 N Abv 5000'.)		200610
US08322	ASOS	ASOS									200610
US08322	ATIS	ATIS		119.975 M							200610
US08322	CTAF	CTAF		120.5   M							200610
US08322	GND	GND		121.65  M							200610
US08322	RDO	GAINESVILLE RDO		114.3   M	122.1   M						200610
US08322	TWR	TWR	E	120.5   M	269.0   M					Opr 1200-0400Z++.	200610
US08322	UNIC	UNICOM		122.95  M							200610
US08349	A/D	APP/DEP	RE	135.25  M	290.8   M					OT ctc CHICAGO CENTER 133.3 380.35.-	200207
US08349	ATIS	ATIS		120.475 M							200610
US08349	CTAF	CTAF		127.5   M							199805
US08349	GND	GND		121.9   M	275.8   M						200002
US08349	MISC	HARDWOOD RANGE		132.025 M	297.1   M	358.2   M					200005
US08349	OPS	SHEBOYGAN RANGE		260.4   M							199805
US08349	PTD	PTD		372.2   M							199805
US08349	SFA	SFA									199805
US08349	TWR	TWR	E	127.5   M	239.25  M						200311
US08351	CNTR	FORT WORTH CNTR	R	128.1   M	322.4   M						200109
US08351	OPS	OPS		142.45  M	387.9   M	46.9    M					199907
US08379	UNIC	CTAF/UNICOM		122.8   M							200105
US08432	CTAF	CTAF		122.9   M							199807
