ARPT_IDENT	COMM_TYPE	RMK_SEQ	REMARK	CYCLE_DATE
US47917	DEP	1	OT ctc MINNEAPOLIS CENTER 127.6 279.6.	200602
US47917	PMSV	1	Full wx svc avbl; DSN 453-6385, C701-723-6385; OT DSN 576-9755/9702,C618-256-9755/9702.	200505
US47917	POST	1	(Call RAYMOND 12)	200005
US47940	AWOS	1	C563-382-2990.	200301
US47940	CNTR	1	(APP/DEP svc)	200107
US48013	CNTR	1	(APP/DEP svc)	200413
US48025	ACP	1	(Call TAHOE CON)	200107
US48025	APP	1	Class C Airspace.	200004
US48025	PTD	1	(140.875 For use only within 16.2 NM, 15,000' or blw.)	200004
US48027	CNTR	1	(APP/DEP svc)	200107
US48027	FSS	1	C1-800-992-7433 or C935-5761.	199908
US48047	CNTR	1	(APP/DEP svc)	200107
US48055	ASOS	1	C661-949-2840.	200101
US48055	AWOS	1	C661-942-2774.	200007
US48055	RDO	1	(RCO)	200602
US48065	ASOS	1	C361-578-9916.	200401
US48065	CNTR	1	(APP/DEP svc)	200313
US48065	RDO	1	(RCO)	200401
US48084	MISC	1	Call LION SOF	200001
US48084	PMSV	1	Full svc avbl 28 OWS Shaw AFB DSN 965-0939/0940/0941, C803-895-0588.	200510
US48084	POST	1	(Lighthouse CON).	200503
US48184	AWOS	1	C608-269-0724.	200105
US48184	RDO	1	(121.725 GCO)	200005
US48201	RDO	1	(MINGUS MOUNTAIN RCO)	199907
US48291	CNTR	1	(APP/DEP svc)	200107
US48315	A/D	1	OT ctc ATLANTA CENTER 133.8 353.7	200602
US48315	ASOS	1	C706-639-1976.	200602
US48330	ASOS	1	C814-535-3511.	200512
US48330	CNTR	1	(APP/DEP svc)	200107
US48330	RDO	1	(RCO)	200603
US48418	AWOS	1	C336-982-5555.	199909
US48431	CNTR	1	(APP/DEP svc)	200107
US48508	AWOS	1	C817-641-4135.	200406
US48552	CNTR	1	(APP/DEP svc)	200503
US48552	RDO	1	(RCO)	199908
US48560	ASOS	1	C401-737-7612.	200001
US48560	ATIS	1	C401-737-3215.	200001
US48560	RDO	1	(RCO)	200602
US48577	ASOS	1	C619-661-8297.	199909
US48577	ATIS	1	C619-661-0152.	199805
US48609	ASOS	1	C570-839-1584.	199912
US48637	ASOS	1	C410-341-0868.	200410
US48637	RDO	1	(RCO)	200410
US48659	A/D	1	317.8 338.2 360.6 (120.4 360.6 VNY 280 -BUR 050 ) (124.6 298.85 BUR 150 -VNY 160) (134.2 338.2 VNY 160 -280 ) (135.05 317.5 BUR 050 -150 ) Class C Airspace.	200105
US48659	ASOS	1	C818-841-1384.	200002
US48659	ATIS	1	C818-843-6633.(135.125 Arr via FIM-PMD VORTAC only.)	200004
US48659	RDO	1	(RCO)	200005
US48678	ASOS	1	C541-776-1238.	199805
US48678	RDO	1	(RCO)	200602
US48678	TWR	1	Twr svc not avbl on Twy B-1 on NW side of apch end Rwy 09 on Twy C btn the access road W of Twy A and Medford Air ramp due to movement of unctl gnd tfc. Twr svcnot avbl on Twy B B-1 S of apch end Rwy 09.	199804
US48709	AWOS	1	C507-377-1583.	200005
US48709	CNTR	1	(APP/DEP svc)	200506
US48709	RDO	1	(RCO)	200005
US48731	AWOS	1	C928-875-8045.	200407
US48731	CNTR	1	(APP/DEP svc)	200107
US48733	AWOS	1	C901-476-1705.	199905
US48797	ASOS	1	C304-253-5214.	200013
US48797	RDO	1	(RCO)	200602
US48804	APP	1	Class B Airspace	200005
US48804	ASOS	1	C734-941-7848.	200610
US48804	ATIS	1	C734-941-5363.	200111
US48804	DEP	1	(118.575 E)	200411
US48804	RDO	1	(RCO)	200602
US48811	AWOS	1	C956-380-1426.	200405
US48895	ASOS	1	C620-336-3834.	200206
US48895	CNTR	1	(APP/DEP svc)	200407
US48895	RDO	1	(RCO)	200602
US48923	A/D	1	353.575. (118.15 285.625 001 -150 ) (119.65  353.575 151 -219 ) (118.8 269.1 220-360 ) (Class B Airspace 119.9 290.3 001 -150 ; 119.65 353.575 151 -219 ; 125.3316.05 220 -360 )	200402
US48923	ASOS	1	C813-873-7228.	199909
US48923	ATIS	1	(126.45 Arr) (128.475 Dep)	200001
US49053	ASOS	1	C920-467-0744.	200005
US49053	CNTR	1	(APP/DEP svc)	200107
US49053	RDO	1	(RCO)(121.725 GCO)	200602
US49133	AWOS	1	(C435-438-5829)	200404
US49160	AWOS	1	C507-532-5269.	199908
US49160	CNTR	1	(121.725 GCO. Also avbl thru FSS.)(APP/DEP svc)	200507
US49160	RDO	1	(RCO)	199909
US49189	ASOS	1	C307-347-4217.	200101
US49189	CNTR	1	(APP/DEP svc)	200107
US49189	RDO	1	(RCO)	199907
US49210	CNTR	1	(APP/DEP svc)	200107
US49210	UNIC	1	UNICOM O-S INDEF.	199812
US49220	AWOS	1	C307-754-7093.	200210
US49220	RDO	1	(RCO)	200602
US49259	AWOS	1	C513-934-5500.	200401
US49266	CNTR	1	(APP/DEP svc)	200107
US49282	AWOS	1	C307-877-9838.	199908
US49282	CNTR	1	(APP/DEP svc)	200213
US49331	AWOS	1	C402-694-5472.	199805
US49331	CNTR	1	(APP/DEP svc)	200107
US49416	AWOS	1	Phone 541-386-2386.	200409
US49443	ASOS	1	Rwy-15 DSN 863-8979 or C337-531-8979, Rwy-33 DSN 863-6430 or C337-531-6430.	200605
US49443	FCC	1	All flt ctc Polk APP 30 NM out.	200404
US49443	TWR	1	H24.	200512
US49463	APP	1	When Eielson tower closed use Fairbanks ATCT 126.5 or 319.1 or Eielson ops-PTD 127.2-372.2.	200310
US49463	ASOS	1	C907-377-4101 for R2205, C907-377-3626 for R2211.	200513
US49463	OPS	1	354 WG OPS-(IGLOO OPS)(HAVE QUICK 289.4) 259.5	200507
US49463	PMSV	1	Full service available 1500-0700Z++ Wx briefing avbl DSN 317-377-3140/1160. Other times ctc METRO 346.6 or DSN 317-552-2719-5199.	200310
US49463	TWR	1	Full Service available 1600-0600Z++, Limited service other times. Full service varies with local flying schedule.  Wx briefing available DSN 317-3140/1160,times1600-0600Z++ other times contact Elemendorf METRO 344.6 or DSN 217-552-2719/519	200310
US49463	TWR	2	9.	200310
US49477	ASOS	1	C317-398-0246.	200112
US49477	RDO	1	(RCO)	200101
US49528	AWOS	1	C432-445-3867.	200404
US49528	CNTR	1	(APP/DEP svc)	200313
US49528	RDO	1	(RCO)	200307
US49556	ASOS	1	C218-263-8384.	200105
US49556	RDO	1	(RCO)	200602
US49568	CNTR	1	(APP/DEP svc)	200107
US49568	RDO	1	(121.725 GCO)	200206
US49568	UNIC	1	Opr 1400-1800Z++ Mon-Wed Nov-Apr; 1400-1800Z++ Sun Nov-Apr; 1400-2200Z++ Thu-SatNov-Apr; 1400-2300Z++ Mon-Thu May-Oct.	200003
US49572	ASOS	1	C936-637-9420.	200307
US49572	CNTR	1	(APP/DEP svc)	200313
US49572	RDO	1	(RCO)	200602
US49699	AWOS	1	C701-642-9800.	200202
US49699	RDO	1	(RCO)	200602
US49778	ASOS	1	C610-495-0823.	199909
US49804	ASOS	1	C435-781-1224.	199904
US49804	RDO	1	(RCO)	200207
US49857	AWOS	1	C505-842-2009.	200202
US49857	UNIC	1	Auto UNICOM-3 clicks for basic arpt advsy, 3 more clicks for extn advsy.	200013
US49873	CNTR	1	(APP/DEP svc)	200609
US49876	CNTR	1	(APP/DEP svc)	200107
US49876	FSS	1	(LOVELOCK RCO)	199907
US49887	A/D	1	Opr 1300-0200Z++ wkd (1 May-31 Oct) 1300-0100Z++(1 Nov-30 Apr), 2000-2400Z Sun,clsd Sat and Federal Hol. OT ctc KANSAS CITY CENTER 127.8 319.1.-	200610
US49887	AWOS	1	C580-327-6778.	200109
US49904	AWOS	1	C218-847-8626.	200506
US49904	RDO	1	(RCO)	200506
US50032	ASOS	1	C304-464-5547.	200014
US50032	CNTR	1	(APP/DEP svc)	200107
US50080	ASOS	1	C781-762-4314.	199909
US50080	ATIS	1	C781-769-3825.	199904
US50130	ASOS	1	C432-561-5935.	200312
US50130	RDO	1	(RCO)	200305
US50155	APP	1	Class C Airspace.	200007
US50155	ASOS	1	C920-494-7140.	200306
US50297	A/D	1	(APP/DEP svc)	200107
US50311	ASOS	1	C719-384-5961.	199907
US50311	CNTR	1	(APP/DEP svc)	200107
US50311	RDO	1	(RCO)	200109
US50325	ASOS	1	C843-361-2802.	199909
US50348	AWOS	1	C517-546-4450.	199909
US50348	RDO	1	(121.725 GCO.)	200113
US50365	AWOS	1	C478-445-7718.	200507
US50423	ATIS	1	C580-389-5078.	200513
US50423	CNTR	1	(APP/DEP svc)	200513
US50423	RDO	1	(RCO)	199906
US50520	ASOS	1	C910-671-1906.	199909
US50532	ASOS	1	C317-329-1754.	199904
US50565	CNTR	1	(APP/DEP svc)	200107
US50589	AWOS	1	AWOS O/S UFN.	200607
US50589	CNTR	1	(APP/DEP svc)	200603
US50595	GCO	1	(Macon FSS)	200508
US50608	AWOS	1	C907-758-4211.	199907
US50608	FSS	1	(KENAI RCO) C866-864-1737.	200609
US50608	MISC	1	C907-758-4211.	199907
US50611	AWOS	1	C405-238-4452.	200110
US50611	CNTR	1	(APP/DEP svc)	200107
US50618	AWOS	1	C775-782-6264.	199905
US50618	CLD	1	Fone RENO APP on C775-348-8840.	200209
US50692	RDO	1	(RCO)	200602
US50734	RDO	1	(RCO)	200602
US50788	A/D	1	Opr 1700-0900Z++ Mon-Fri, 1900-0300Z++ Sat, Sun and hol; OT ctc JACKSONVILLE CENTER 133.7 399.6.	200608
US50788	RDO	1	(121.725 GCO.)	200603
US50800	CLD	1	C501-379-2908.	200110
US50813	ASOS	1	C989-356-3662.	200205
US50813	RDO	1	(RCO)	199909
US50867	AWOS	1	C979-532-2791.	200413
US50867	CNTR	1	(APP/DEP svc)	200401
US50906	CNTR	1	(APP/DEP svc)	200304
US50909	CNTR	1	(APP/DEP svc)	200204
US50909	RDO	1	(RCO)	200602
US50911	AWOS	1	C785-543-8960.	200411
US50911	CNTR	1	(APP/DEP svc)	200407
US51032	ASOS	1	C574-233-2716.	200303
US51032	RDO	1	(RCO)	200112
US51057	CNTR	1	(APP/DEP svc)	200107
US51057	RDO	1	(RICE LAKE RCO)	200206
US51064	ASOS	1	C419-838-5034.	200001
US51110	AWOS	1	C701-523-3412.	199909
US51110	RDO	1	(RCO)	200202
US51140	ATIS	1	Digital-ATIS, data link enabled.	200609
US51140	OPS	1	Ctc 15 min prior to ldg.	200001
US51140	PMSV	1	Augmented ASOS in use.  Wx svc avbl H24.  Tran brf svc avbl DSN 576-9755, C618-256-9755.  RON tran crew req wx brf prior to billeting.	200513
US51140	POST	1	If 319.4 inop use 349.4.	200505
US51162	CNTR	1	(APP/DEP svc)	200107
US51162	RDO	1	(RICE LAKE RCO)(121.725 GCO)	200305
US51204	A/D	1	Opr 1500-0100Z (DT 1400-0200Z) Mon-Fri, wkend as rqr; OT ctc JOSHUA APP DEP 133.65 348.7.-	200412
US51223	ASOS	1	C941-639-0076.	200504
US51223	RDO	1	(PUNTA GORDA RCO)	200504
US51227	ASOS	1	C805-239-3593.	200103
US51227	CNTR	1	(APP/DEP svc)	200107
US51227	RDO	1	(RCO)	199907
US51247	CNTR	1	(APP/DEP svc)	200107
US51308	CNTR	1	(APP/DEP svc)	200608
US51360	ASOS	1	C831-422-2830.	199904
US51360	RDO	1	(RCO)	199907
US51391	A/D	1	(APP/DEP svc)	200107
US51391	RDO	1	(GREAT BEND RCO)	200205
US51500	A/D	1	TRSA.	200405
US51500	ASOS	1	C815-399-0627.	200002
US51500	RDO	1	(RCO)	200602
US51519	CNTR	1	(APP/DEP svc)	200407
US51550	ASOS	1	C517-768-7506.	200102
US51550	RDO	1	(RCO)	199909
US51611	CNTR	1	(APP/DEP svc)	200107
US51612	A/D	1	(119.75 360.775 N)	200501
US51636	ASOS	1	C270-744-6719.	200007
US51636	CNTR	1	(APP/DEP svc)	200413
US51636	RDO	1	(RCO)	200602
US51654	RDO	1	(RCO)	199907
US51687	AWOS	1	C580-226-1536.	199909
US51687	CNTR	1	(APP/DEP svc)	200404
US51687	RDO	1	(121.725 GCO)	200404
US51735	ASOS	1	C563-388-2154.	200302
US51735	RDO	1	(RCO)	200005
US51859	CNTR	1	(APP/DEP svc)	200107
US51859	UNIC	1	UNICOM not monitored on regular basis.	199905
US51925	AWOS	1	C763-780-9025.	200012
US51925	CLD	1	Minneapolis APP 121.85 0300-1300Z++ Oct-Apr; 0400-1300Z++ May-Sep.	200506
US51925	RDO	1	(RCO)	200506
US51983	ASOS	1	C334-222-9770.	200506
US52076	FSS	1	(RCO)	199907
US52085	AWOS	1	C478-237-8437.	200506
US52085	CNTR	1	(APP/DEP svc)	200506
US52113	AWOS	1	C530-753-8562.	200411
US52117	ASOS	1	C352-787-1565.	200606
US52117	CLD	1	(121.725 GCO.)	200606
US52135	AWOS	1	C918-786-8350.	200506
US52135	CNTR	1	(APP/DEP svc)	200506
US52137	CNTR	1	(APP/DEP svc)	200206
US52217	AWOS	1	C715-356-2417.	199908
US52217	CNTR	1	(APP/DEP svc)	200205
US52217	RDO	1	(WOODRUFF RCO)	200203
US52339	AWOS	1	C608-987-2157.	199906
US52339	CNTR	1	(APP/DEP svc) (121.725 GCO. Also avbl thru FSS.)	200603
US52357	ASOS	1	C706-790-0631.	200601
US52396	ASOS	1	C701-774-3124.	200005
US52396	CNTR	1	(APP/DEP svc)	200505
US52396	RDO	1	(RCO)	200602
US52491	ASOS	1	C309-661-9478.	200509
US52491	RDO	1	(RCO)	200602
US52507	AWOS	1	C336-956-2967.	200010
US52507	CLD	1	(GCO)	200009
US52599	ASOS	1	C405-282-0478.	199808
US52611	A/D	1	(119.5 306.2 222 -041 ) (135.4 353.6 042 -221 ) Class C Airspace ctc APP.	200011
US52611	ASOS	1	C501-376-0247.	199813
US52611	ATIS	1	C501-324-2618.	199810
US52611	RDO	1	(RCO)	200603
US52651	RDO	1	(RCO)	200602
US52655	CNTR	1	(APP/DEP svc)	200107
US52696	CNTR	1	(APP/DEP svc)	200107
US52755	ASOS	1	C775-625-2200.	199908
US52755	CNTR	1	(APP/DEP svc)	200504
US52755	RDO	1	(RCO)	200012
US52775	AWOS	1	C301-694-1457.	200503
US52775	RDO	1	(RCO)	200503
US52843	AWOS	1	C757-421-0252.	200302
US52843	CLD	1	(135.075 GCO.)	200106
US52901	AWOS	1	C607-753-9784.	199903
US52901	RDO	1	(GEORGETOWN RCO)	200205
US52911	CNTR	1	(APP/DEP svc)	200503
US52950	ACP	1	(Call POLO)	200005
US52950	ATIS	1	C845-567-9311.	200305
US52950	CNTR	1	(APP/DEP svc)	200107
US52950	MISC	1	(LIBERTY)	200005
US53043	AWOS	1	C910-814-3946.	199913
US53043	CLD	1	(GCO 135.075)	199913
US53048	AWOS	1	C615-230-8005.	199906
US53048	CLD	1	(135.075 GCO.)	199910
US53112	A/D	1	(APP/DEP svc)	200407
US53120	ASOS	1	C218-634-3080.	199908
US53120	RDO	1	(RCO)	200005
US53170	ASOS	1	C802-886-6006.	200005
US53170	CNTR	1	(APP/DEP svc)	200107
US53170	RDO	1	(RCO)	200603
US53181	CNTR	1	(APP/DEP svc)	200107
US53202	RDO	1	(RCO)	200602
US53211	APP	1	(APP/DEP svc)(121.725 GCO. Also avbl thru FSS.)	200506
US53211	AWOS	1	C507-825-6895.	199909
US53214	AWOS	1	C270-763-6433.	200008
US53228	ASOS	1	C434-799-1701.	200401
US53228	CNTR	1	(APP/DEP svc)	200107
US53228	RDO	1	(RCO)	199908
US53321	AWOS	1	C757-562-8765.	200211
US53321	RDO	1	(RCO)	200211
US53436	AWOS	1	C318-352-1575.	200111
US53436	RDO	1	(135.075 GCO)	200410
US53460	AWOS	1	C906-786-9001	200009
US53460	CNTR	1	(APP/DEP svc)	200411
US53460	RDO	1	(RCO)	200602
US53466	ASOS	1	C916-421-0923.	200308
US53466	ATIS	1	C916-428-7066.	200308
US53466	RDO	1	(RCO).	200005
US53479	ASOS	1	C618-943-5252.	200002
US53558	CNTR	1	(APP/DEP svc)	200313
US53664	CNTR	1	(APP/DEP svc)	200107
US53682	ASOS	1	C907-235-3603.	199909
US53682	CNTR	1	(APP/DEP svc)	200107
US53682	RFSS	1	(Kenai RCO)	199913
US53719	RDO	1	(RCO)	200602
US53734	A/D	1	(APP/DEP svc)	200412
US53754	AWOS	1	C865-579-6151.	200006
US53834	PMSV	1	(RADAR wx advsy svc)	200301
US53839	RDO	1	(RICE LAKE RCO)	200201
US53840	AWOS	1	C937-484-5863.	200109
US53867	CNTR	1	(APP/DEP svc)	200412
US53922	RDO	1	(RCO)	200208
US53931	CNTR	1	(APP/DEP svc)	200107
US53960	AWOS	1	C580-252-4547.	200109
US54010	A/D	1	(118.15 Rwy 15-33 360 -150 , Rwy 06 235 -074 ) (126.9 Rwy 15-33 151 -359 , Rwy 06 075 -234 ) (339.8 Rwy 15-33 Rwy 06) Class C Airspace	200203
US54010	ASOS	1	C540-265-0680.	200212
US54010	RDO	1	(RCO)	200005
US54066	A/D	1	(133.35 263.0 026 -204 ) (123.75 282.25 205 -025 ) Class C Airspace	200005
US54066	POST	1	(Call STRIKEHAWK)	199805
US54066	SFA	1	Acft rqr SFA notify SEATTLE CENTER or APP 20 min out on any publ freq.	200107
US54088	ASOS	1	C989-366-4825.	200212
US54088	CNTR	1	(APP/DEP svc)	200412
US54088	RDO	1	(RCO)(121.725 GCO.)	200602
US54113	UNIC	1	UNICOM unmto.	200404
US54203	A/D	1	(APP 124.525 348.675) (DEP 120.1 290.25)	200602
US54235	CNTR	1	(APP/DEP svc)	200107
US54235	RDO	1	(RCO)	200602
US54270	CNTR	1	(APP/DEP svc)	200601
US54270	RDO	1	(135.075 GCO.)	200308
US54279	AWOS	1	C928-536-2609.	200206
US54279	CNTR	1	(APP/DEP svc)	200107
US54287	ASOS	1	C504-242-5993.	200108
US54287	CLD	1	(119.9 Opr 0400-1200Z++.) (127.4 Opr 1200-0400Z++.)	200409
US54287	RDO	1	(RCO)	200602
US54301	A/D	1	Opr 1200-0600Z++, OT 121.1 381.6.	200309
US54301	AWOS	1	C903-938-2060.	200309
US54316	A/D	1	(APP/DEP svc)	200402
US54316	OPS	1	Tng sch and glider ops.	200004
US54320	ASOS	1	C304-296-7103.	200001
US54320	RDO	1	(RCO)	199909
US54362	CNTR	1	(APP/DEP svc)	200107
US54377	ASOS	1	C918-299-0740.	199712
US54377	TWR	1	(119.2 Use when advs by ATIS.)	200206
US54393	ASOS	1	C805-384-9294.	199912
US54393	ATIS	1	C805-484-3351.	200013
US54434	MISC	1	123.0 used to activate runway lighting.	199807
US54468	AWOS	1	C219-944-0010.	200111
US54468	RCO	1	(RCO)	200602
US54468	RDO	1	(RCO)	200603
US54530	CNTR	1	(APP/DEP svc)	200107
US54552	A/D	1	Unavbl blw 1000'.	199908
US54639	ASOS	1	C406-232-1465.	200113
US54639	RDO	1	(RCO)	200602
US54644	A/D	1	(125.2 392.1 N abv 5000') (124.15 341.7 S abv 5000')(119.1 379.3 N blw 5000') (136.4 338.35 S blw 5000')-OT ctc JACKSONVILLE CENTER 119.1 379.3.	200606
US54644	PMSV	1	Full svc avbl dur afld opr hr, extn as rqr. Tran acft flt wx briefing svc ctc 28OWS, Shaw AFB DSN 965-0939-0940-0941-0943.	200508
US54644	POST	1	(CHECKER OPS, no fone patch capability.) (Have quick timing avbl 361.4)	200207
US54714	CNTR	1	(APP/DEP svc)	200504
US54787	ASOS	1	C325-446-4594.	200405
US54787	CNTR	1	(APP/DEP svc)	200405
US54787	FSS	1	(JUNCTION RCO)	200405
US54801	AWOS	1	(Hattiesburg-Laurel Rgnl).	200512
US54801	CNTR	1	(APP/DEP svc)	200512
US54808	AWOS	1	C209-736-2523.	200102
US54808	CNTR	1	(APP/DEP svc)	200107
US54808	FSS	1	(ANGELS CAMP RCO)	200010
US54847	AWOS	1	C256-329-1820.	200509
US54857	A/D	1	(APP/DEP svc)	200506
US54857	AWOS	1	C580-303-9147.	200503
US54932	ASOS	1	C606-877-1699.	200411
US54932	CNTR	1	(APP/DEP svc)	200411
US54932	RDO	1	(RCO)	200411
US54941	ASOS	1	C972-453-0992.	200309
US54969	AWOS	1	C815-941-1815.	199909
US54969	RDO	1	(RCO)	200602
US55040	AWOS	1	C618-847-4709.	200206
US55040	CNTR	1	(APP/DEP svc)	200107
US55063	ASOS	1	C321-723-7403.	200606
US55063	CLD	1	(132.65 0500-1100Z++.)	200606
US55063	RDO	1	(RCO)	200606
US55079	AWOS	1	C706-283-8133.	200508
US55085	CTAF	1	phone located on field.	199607
US55144	AWOS	1	C402-727-9135.	199805
US55152	ATIS	1	Info for Coupeville NOLF use.	199805
US55155	CNTR	1	(APP/DEP svc)	200107
US55258	ASOS	1	C620-227-9721.	200105
US55258	CNTR	1	(APP/DEP svc)	200407
US55258	RDO	1	(RCO)	200003
US55262	AWOS	1	C620-624-1221. Dew pt temp not avbl.	200105
US55262	CNTR	1	(APP/DEP svc)	200407
US55262	RDO	1	(RCO)	200001
US55270	ASOS	1	C904-646-4670.	200609
US55270	RDO	1	(RCO)	200609
US55271	ASOS	1	C507-457-3111.	200004
US55271	RDO	1	(RCO)	200207
US55383	AWOS	1	C517-676-5607.	200212
US55471	RDO	1	(KNOX RCO)	200202
US55495	AWOS	1	C907-368-2128.	199908
US55495	CNTR	1	(APP DEP svc)(Cape Lisburne RCAG)	200107
US55495	FSS	1	(POINT HOPE RCO)	200505
US55578	ASOS	1	C210-927-9391.	200401
US55650	ATIS	1	(Digital-ATIS, data link enabled. DSN 382-2847, C253-982-2847.)	200609
US55650	PMSV	1	Unuse 095 -102  byd 34 NM blw 9400'.	200005
US55650	POST	1	(134.1 Coml contract acft only)	199806
US55680	ASOS	1	C906-632-8501.	200502
US55680	CNTR	1	(APP/DEP svc)	200502
US55680	RDO	1	(135.075 GCO.)	200502
US55695	AWOS	1	C724-537-0671.	199909
US55695	CNTR	1	(APP/DEP svc)	200603
US55700	ASOS	1	C512-369-7881.	200308
US55700	ATIS	1	C512-369-7867.	200305
US55700	RDO	1	(RCO)	200308
US55704	AWOS	1	C620-886-3290.	200503
US55711	AWOS	1	C480-988-9428.	200106
US55727	AWOS	1	C614-492-2441.	200411
US55797	ASOS	1	C812-426-2174.	200409
US55797	RDO	1	(RCO)	200409
US55822	AWOS	1	C785-332-2691.	200610
US55822	CNTR	1	(APP/DEP svc)	200107
US55823	AWOS	1	C906-346-5126.	200111
US55823	CNTR	1	(APP/DEP svc)	200412
US55823	RDO	1	(RCO)	200111
US55834	A/D	1	Class C Airspace.	200110
US55834	AWOS	1	C865-981-4053.	200005
US55834	INFO	1	(Call SODA Ctl 303.0)	200607
US55834	PTD	1	(Call SODA Base OPS)	200307
US55834	RDO	1	(RCO)	199908
US55874	ASOS	1	C623-587-7764.	200307
US55874	RDO	1	(RCO)	200206
US55988	ASOS	1	C530-389-2091.	199904
US56024	A/D	1	(125.5 323.1 Blw 7000'.) (126.55 353.75 7000' and abv.)	200507
US56024	ASOS	1	C706-576-4715.	200507
US56024	RDO	1	(RCO)	200507
US56061	RDO	1	(RCO)	200602
US56076	AWOS	1	C651-457-8120.	200005
US56077	AWOS	1	C812-346-5041.	200511
US56077	CNTR	1	(APP/DEP svc)	200403
US56077	RDO	1	(RCO)	200602
US56105	AWOS	1	C910-457-1710.	200112
US56191	ASOS	1	C989-732-1571.	200109
US56191	CNTR	1	(APP/DEP svc)	200412
US56191	RDO	1	(RCO)	200602
US56207	AWOS	1	c320-289-1265.	199704
US56244	AWOS	1	C269-781-9070.	200305
US56244	RDO	1	(BATTLE CREEK RCO)(121.725 GCO)	200204
US56288	CNTR	1	(APP/DEP svc)	200107
US56290	ASOS	1	C707-573-8393.	199808
US56290	ATIS	1	C707-545-2847.	199808
US56337	AWOS	1	C606-248-3095.	199909
US56376	CNTR	1	(APP/DEP svc)	200107
US56523	CNTR	1	(APP/DEP svc)	200107
US56559	ASOS	1	C785-823-3402.	199913
US56559	CNTR	1	(APP/DEP svc)	200407
US56559	RDO	1	(RCO)	199913
US56628	AWOS	1	C530-754-6839.	200211
US56650	ASOS	1	C757-899-2300.	200212
US56650	RDO	1	(RCO)	200602
US56724	AWOS	1	C803-712-2577.	200207
US56730	ASOS	1	C870-733-9987.	200303
US56776	AWOS	1	C912-383-7258.	200604
US56776	CNTR	1	(APP/DEP svc)	200604
US56776	RDO	1	(GCO)	200604
US56795	ASOS	1	C970-824-2373.	199907
US56795	CNTR	1	(APP/DEP svc)	200511
US56873	AWOS	1	C813-251-6824.	200602
US56900	AWOS	1	C479-273-9198.	200305
US56948	AWOS	1	C231-347-5231.Wind unreliable btn 260 -280 .	200211
US56948	CNTR	1	(APP/DEP svc)	200107
US56955	A/D	1	Opr 1400-0700Z++ Mon-Thu, 1400-0100Z++ Fri, 1600-0100Z++  wkend and hol, OT ctc SALT LAKE CENTER 118.05 363.0. All acft opr within 20 NM of MUO VOR are req to ctc APP for tfc advsy due to ints mil trng.	200410
US56955	RDO	1	(RCO)	200005
US57008	TWR	1	Opr 1400-0600Z++ Mon-Fri exc hol, OT ctc Robert Gray Twr 120.75 285.5 airborne;133.85 225.4 on gnd.	200113
US57013	AWOS	1	C843-538-3575.	199909
US57018	CNTR	1	(APP/DEP svc)	200107
US57035	APP	1	(123.7 Opr 1200-0500Z++.) Class B Airspace.	200511
US57035	ASOS	1	C314-426-0159.	200005
US57035	CLD	1	A pre-taxi clnc program is in eff. IFR dep are req to ctc St Louis CLNC DEL no more than 10 min prior to taxi time.	200102
US57035	DEP	1	(124.25 126.55 Opr 1200-0500Z++.)	200511
US57035	GND	1	(121.65 387.05 Outbd) (121.9 348.6 Inbd)(118.925 227.125 W)(127.55 360.2 Gnd Metering E) (121.075 346.35 Gnd Metering W)	200607
US57035	OPS	1	(Call BANJO OPS)	200005
US57035	TWR	1	(118.5 257.7 S) (120.05 284.6 N) (132.475 239.275 W) (278.3 RWY 30R) (351.9 RWY 30L)	200608
US57045	FSS	1	(GLOBE RCO)	199907
US57184	A/D	1	(Call ATLANTIC CITY APP DEP)	200006
US57184	ASOS	1	C856-327-3455.	200002
US57200	APP	1	Opr 1300-0700Z++ Mon-Fri; 1400-0500Z++ Sat, Sun and hol; OT ctc DENVER CENTER 127.95 338.2. (Basic radar svc 25 NM out.)	200504
US57200	ASOS	1	C605-393-2832.	199804
US57200	DEP	1	Opr 1300-0700Z++ Mon-Fri; 1400-0500Z++ Sat, Sun and hol; OT ctc DENVER CENTER 127.95 338.2.	200511
US57200	RDO	1	(RCO)	200113
US57225	APP	1	Opr 1200-0300Z++ Mon-Fri, 1800-2300Z++ Sat-Sun, exc hol, OT ctc FORT WORTH CENTER 133.5 350.35. -	200609
US57225	ASOS	1	C940-855-9045. Obsn augmented dur afld opr hr. Mag Var +10 . ASOS is fixed sensor lctd near S end Rwy 15R-33L; measures clouds up to max hgt 12,000'.	200313
US57225	DEP	1	Opr 1200-0300Z++ Mon-Fri, 1800-2300Z++ Sat-Sun, exc hol; OT ctc FORT WORTH CENTER 133.5 350.35. -	200609
US57225	PMSV	1	Full svc avbl 0700-0300Z++ Mon-Fri, 1745-2300Z++ Sat and 1400-2300Z++ Sun; clsd hol.OT ctc 26 OWS DSN 781-4775 C318-456-4775.	200610
US57225	RDO	1	(RCO)	200313
US57225	TWR	1	Opr 1130-0300Z++ Mon-Fri; 1800-2300Z++ Sat, Sun and clsd hol, OT use CTAF 119.75279.525.	200605
US57234	ASOS	1	C513-321-6291.	200409
US57234	CLD	1	(124.9 Opr 0400-1200Z++.)	200512
US57234	RDO	1	(RCO)	200409
US57261	ASOS	1	C707-839-7429.	200103
US57261	CNTR	1	(APP/DEP svc)	200507
US57261	OPS	1	Call HUMBOLT AIR. (3120x 5696x SSB.)	200006
