ARPT_IDENT	PROC	TRM_IDENT	SEC_NBR	SEC_ALT	ICAO	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	SEC_BEAR1	SEC_BEAR2	WPT_IDENT	WPT_CTRY	SEC_MILE1	SEC_MILE2	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	CYCLE_DATE
US27869	3	L29    LOC RW29	1	3200	KMSL	MSL	2	US	1	180	270			00	25	N34422472	34.706867	W087292939	-87.491497	200404
US27869	3	L29    LOC RW29	2	2700	KMSL	MSL	2	US	1	270	180			00	25	N34422472	34.706867	W087292939	-87.491497	200404
US27869	3	S29    VOR RW29	1	3200	KMSL	MSL	2	US	1	180	270			00	25	N34422472	34.706867	W087292939	-87.491497	200404
US27869	3	S29    VOR RW29	2	2700	KMSL	MSL	2	US	1	270	180			00	25	N34422472	34.706867	W087292939	-87.491497	200404
US27904	3	G36    RNAV (GPS) RW36	1	3000	KZ					093	183	VOBYO	US	00	30	N44395213	44.664481	W093354566	-93.596017	200108
US27904	3	G36    RNAV (GPS) RW36	2	3400	KZ					183	273	QANVE	US	00	30	N44384952	44.647089	W093214968	-93.363800	200108
US27904	3	G36    RNAV (GPS) RW36	3	3000	KZ					273	093	OCEWA	US	00	30	N44392104	44.655844	W093284761	-93.479892	200108
US27904	3	I10R   ILS RW10R	1	2800	KZ	FCM	4	US	1	090	360			00	25	N44493257	44.825713	W093272433	-93.456757	200212
US27904	3	I10R   ILS RW10R	2	3500	KZ	FCM	4	US	1	360	090			00	25	N44493257	44.825713	W093272433	-93.456757	200212
US27904	3	L10R   LOC RW10R	1	2800	KZ	FCM	4	US	1	090	360			00	25	N44493257	44.825713	W093272433	-93.456757	200513
US27904	3	L10R   LOC RW10R	2	3500	KZ	FCM	4	US	1	360	090			00	25	N44493257	44.825713	W093272433	-93.456757	200513
US27904	3	S10R   VOR RW10R	1	2800	KZ	FCM	4	US	1	090	360			00	25	N44493257	44.825713	W093272433	-93.456757	200212
US27904	3	S10R   VOR RW10R	2	3500	KZ	FCM	4	US	1	360	090			00	25	N44493257	44.825713	W093272433	-93.456757	200212
US27904	3	S36    VOR RW36	1	3500	KZ	FCM	4	US	1	180	270			00	25	N44493257	44.825713	W093272433	-93.456757	200005
US27904	3	S36    VOR RW36	2	2800	KZ	FCM	4	US	1	270	180			00	25	N44493257	44.825713	W093272433	-93.456757	200005
US27917	3	G06    RNAV (GPS) RW06	1	10400	KGUP					000		RW06		00	25	N35302977	35.508269	W108480398	-108.801106	200604
US27917	3	G24    RNAV (GPS) RW24	1	10200	KGUP					000		RW24		00	25	N35304985	35.513847	W108463900	-108.777500	200412
US27917	3	L06    LOC RW06	1	10400	KGUP	GUP	2	US	1	090	360			00	25	N35283360	35.476000	W108522140	-108.872611	200305
US27917	3	L06    LOC RW06	2	8900	KGUP	GUP	2	US	1	360	090			00	25	N35283360	35.476000	W108522140	-108.872611	200305
US27917	3	S06    VOR RW06	1	10400	KGUP	GUP	2	US	1	090	360			00	25	N35283360	35.476000	W108522140	-108.872611	200011
US27917	3	S06    VOR RW06	2	8900	KGUP	GUP	2	US	1	360	090			00	25	N35283360	35.476000	W108522140	-108.872611	200011
US28095	3	EVORB  VORDME-B	1	2700	KBQK	SSI	2	US	1	000				00	25	N31030187	31.050519	W081264547	-81.445964	200204
US28095	3	I07    ILS RW07	1	2600	KBQK	BQ	5	US	1	000				00	25	N31134201	31.228336	W081323376	-81.542711	200205
US28142	3	L01    LOC RW01	1	2500	KZ	SUR	5	US	1	000				00	25	N31364668	31.612967	W083172656	-83.290711	200207
US28142	3	N01    NDB RW01	1	2500	KZ	SUR	5	US	1	000				00	25	N31364668	31.612967	W083172656	-83.290711	200107
US28142	3	O01    GPS RW01(OVERLAY)	1	2500	KZ	SUR	5	US	1	000				00	25	N31364668	31.612967	W083172656	-83.290711	200107
US28237	3	O18    GPS RW18(OVERLAY)	1	2700	KZ	PIE	2	US	1	000				00	25	N27542795	27.907764	W082410352	-82.684311	200107
US28237	3	S18    VOR RW18	1	2700	KZ	PIE	2	US	1	000				00	25	N27542795	27.907764	W082410352	-82.684311	200107
US28391	3	G11    GPS RW11	1	8700	KZ					000		RW11		00	25	N43350722	43.585339	W116315062	-116.530728	200202
US28391	3	GGPSB  GPS-B	1	8700	KZ					000		RW29		00	25	N43343844	43.577344	W116305543	-116.515397	200202
US28391	3	NDB-A	1	6700	KZ	MPA	5	US	1	040	160			00	25	N43361214	43.603372	W116322065	-116.539069	199707
US28391	3	NDB-A	2	8700	KZ	MPA	5	US	1	160	280			00	25	N43361214	43.603372	W116322065	-116.539069	199511
US28391	3	NDB-A	3	8100	KZ	MPA	5	US	1	280	040			00	25	N43361214	43.603372	W116322065	-116.539069	199707
US28519	3	I04    ILS RW04	1	3700	KZ					360	270	I04 O		00	25	N43574413	43.962258	W070201663	-70.337953	200503
US28519	3	I04    ILS RW04	2	2300	KZ					270	360	I04 O		00	25	N43574413	43.962258	W070201663	-70.337953	200503
US28519	3	L04    LOC RW04	1	3700	KZ					360	270	I04 O		00	25	N43574413	43.962258	W070201663	-70.337953	200503
US28519	3	L04    LOC RW04	2	2300	KZ					270	360	I04 O		00	25	N43574413	43.962258	W070201663	-70.337953	200503
US28561	3	EVORA  VORDME-A	1	7600	KZ	ONM	2	US	1	120	210			00	25	N34202000	34.338888	W106491365	-106.820458	200101
US28561	3	EVORA  VORDME-A	2	11900	KZ	ONM	2	US	1	210	120			00	25	N34202000	34.338888	W106491365	-106.820458	200101
US28561	3	G21    RNAV(GPS) RW21	1	11300	KZ					000		RW21		00	25	N34390572	34.651589	W106493340	-106.825944	200410
US28570	3	G23    RNAV (GPS) RW23	1	2500	KZ					000		RW23		00	25	N38554457	38.929047	W085533838	-85.893994	200212
US28570	3	L05    LOC RW05	1	2500	KZ	EQZ	5	US	1	000				00	25	N38520286	38.867461	W085582290	-85.973028	200205
US28570	3	N05    NDB RW05	1	2500	KZ	EQZ	5	US	1	000				00	25	N38520286	38.867461	W085582290	-85.973028	200011
US28570	3	O05    GPS RW05(OVERLAY)	1	2500	KZ	EQZ	5	US	1	000				00	25	N38520286	38.867461	W085582290	-85.973028	200011
US28683	3	I05    ILS RW05	1	2600	KZ	FM	5	US	1	000				00	25	N26305805	26.516125	W081570038	-81.950106	200604
US28683	3	S13    VOR RW13	1	2600	KZ	RSW	2	US	1	000				00	25	N26314755	26.529875	W081463276	-81.775767	200014
US28689	3	EVORB  VOR-B	1	4100	KZ	ICT	2	US	1	000				00	25	N37444292	37.745256	W097350179	-97.583831	200201
US28689	3	G18    RNAV (GPS) RW18	1	3600	KZ					000		RW18		00	25	N37421899	37.705275	W097124487	-97.212464	200303
US28689	3	G36    RNAV (GPS) RW36	1	3600	KZ					000		RW36		00	25	N37410123	37.683675	W097130304	-97.217511	200303
US28689	3	OGPSB  GPS-B(OVERLAY)	1	4100	KZ	ICT	2	US	1	000				00	25	N37444292	37.745256	W097350179	-97.583831	200007
US28749	3	D33    VOR/DME RW33	1	3300	KZ	DWN	2	US	1	000				00	25	N45051487	45.087464	W094271386	-94.453850	200110
US28749	3	O33    GPS RW33(OVERLAY)	1	3300	KZ	DWN	2	US	1	000				00	25	N45051487	45.087464	W094271386	-94.453850	200110
US28805	3	S18    VOR RW18	1	2300	KZ	VLA	2	US	1	000				00	25	N39053726	39.093683	W089094487	-89.162464	199903
US28843	3	G08L-Z RNAV (GPS) Z RW08L	1	3100	KIAH					000		RW08L		00	25	N30002578	30.007161	W095213165	-95.358792	200405
US28843	3	G08R-Z RNAV (GPS) Z RW08R	1	3100	KIAH					000		RW08R		00	25	N29593630	29.993417	W095211787	-95.354964	200405
US28843	3	G09-Z  RNAV (GPS) Z RW09	1	3100	KIAH					000		RW09		00	25	N29583933	29.977592	W095200279	-95.334108	200405
US28843	3	G15R   RNAV (GPS) RW15R	1	3100	KIAH					000		RW15R		00	25	N29591610	29.987806	W095214103	-95.361397	200207
US28843	3	G26L-Z RNAV (GPS) Z RW26L	1	3100	KIAH					000		RW26L		00	25	N29593638	29.993439	W095193095	-95.325264	200405
US28843	3	G26R-Z RNAV (GPS) Z RW26R	1	3100	KIAH					000		RW26R		00	25	N30002586	30.007183	W095194929	-95.330358	200405
US28843	3	G27-Z  RNAV (GPS) Z RW27	1	3100	KIAH					000		RW27		00	25	N29583941	29.977614	W095180909	-95.302525	200513
US28843	3	G33R   RNAV (GPS) RW33R	1	3100	KIAH					000		RW33R		00	25	N29573155	29.958764	W095202419	-95.340053	200112
US28843	3	I08L   ILS RW08L	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200311
US28843	3	I08L   ILS RW08L	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200311
US28843	3	I08R   ILS RW08R	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200309
US28843	3	I08R   ILS RW08R	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200309
US28843	3	I09    ILS RW09	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200111
US28843	3	I09    ILS RW09	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200111
US28843	3	I15R   ILS RW15R	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200604
US28843	3	I15R   ILS RW15R	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200604
US28843	3	I26L   ILS RW26L	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200309
US28843	3	I26L   ILS RW26L	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200309
US28843	3	I26R   ILS RW26R	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200513
US28843	3	I26R   ILS RW26R	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200513
US28843	3	I27    ILS RW27	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200207
US28843	3	I27    ILS RW27	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200207
US28843	3	I33R   ILS RW33R	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200111
US28843	3	I33R   ILS RW33R	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200111
US28843	3	L08L   LOC RW08L	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200513
US28843	3	L08L   LOC RW08L	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200513
US28843	3	L08R   LOC RW08R	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200407
US28843	3	L08R   LOC RW08R	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200407
US28843	3	L09    LOC RW09	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200513
US28843	3	L09    LOC RW09	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200513
US28843	3	L15R   LOC RW15R	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200604
US28843	3	L15R   LOC RW15R	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200604
US28843	3	L26L   LOC RW26L	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200407
US28843	3	L26L   LOC RW26L	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200407
US28843	3	L26R   LOC RW26R	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200513
US28843	3	L26R   LOC RW26R	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200513
US28843	3	L27    LOC RW27	1	2400	KIAH	IAH	2	US	1	050	195			00	25	N29572490	29.956917	W095204459	-95.345719	200513
US28843	3	L27    LOC RW27	2	3100	KIAH	IAH	2	US	1	195	050			00	25	N29572490	29.956917	W095204459	-95.345719	200513
US28915	3	I07    ILS RW07	1	2600	KZ	DJB	4	US	1	360	180			00	25	N41212903	41.358064	W082094309	-82.161969	200205
US28915	3	I07    ILS RW07	2	3100	KZ	DJB	4	US	1	180	360			00	25	N41212903	41.358064	W082094309	-82.161969	200205
US28982	3	EVORA  VOR-A	1	6300	KZ	MLT	4	US	1	090	180			00	25	N45351216	45.586711	W068305569	-68.515469	200108
US28982	3	EVORA  VOR-A	2	3100	KZ	MLT	4	US	1	180	090			00	25	N45351216	45.586711	W068305569	-68.515469	200108
US28982	3	N29    NDB RW29	1	6300	KZ	LNT	5	US	1	090	180			00	25	N45385499	45.648608	W068330113	-68.550314	200108
US28982	3	N29    NDB RW29	2	4600	KZ	LNT	5	US	1	180	270			00	25	N45385499	45.648608	W068330113	-68.550314	200108
US28982	3	N29    NDB RW29	3	2300	KZ	LNT	5	US	1	270	360			00	25	N45385499	45.648608	W068330113	-68.550314	200108
US28982	3	N29    NDB RW29	4	4700	KZ	LNT	5	US	1	360	090			00	25	N45385499	45.648608	W068330113	-68.550314	200108
US28982	3	O29    GPS RW29(OVERLAY)	1	6300	KZ	LNT	5	US	1	090	180			00	25	N45385499	45.648608	W068330113	-68.550314	200108
US28982	3	O29    GPS RW29(OVERLAY)	2	4600	KZ	LNT	5	US	1	180	270			00	25	N45385499	45.648608	W068330113	-68.550314	200108
US28982	3	O29    GPS RW29(OVERLAY)	3	2300	KZ	LNT	5	US	1	270	360			00	25	N45385499	45.648608	W068330113	-68.550314	200108
US28982	3	O29    GPS RW29(OVERLAY)	4	4700	KZ	LNT	5	US	1	360	090			00	25	N45385499	45.648608	W068330113	-68.550314	200108
US28982	3	OGPSA  GPS-A(OVERLAY)	1	6300	KZ	MLT	4	US	1	090	180			00	25	N45351216	45.586711	W068305569	-68.515469	200108
US28982	3	OGPSA  GPS-A(OVERLAY)	2	3100	KZ	MLT	4	US	1	180	090			00	25	N45351216	45.586711	W068305569	-68.515469	200108
US29040	3	FNDBA  NDB-A	1	4100	KZ	OEG	5	US	1	010	180			00	25	N32511800	32.855000	W114263000	-114.441667	200406
US29040	3	FNDBA  NDB-A	2	16000	KZ	OEG	5	US	1	180	270			00	25	N32511800	32.855000	W114263000	-114.441667	200406
US29040	3	FNDBA  NDB-A	3	4400	KZ	OEG	5	US	1	270	010			00	25	N32511800	32.855000	W114263000	-114.441667	200406
US29040	3	G06    GPS RW06	1	16000	KZ					000		YUWME	US	00	25	N32513531	32.859808	W114240287	-114.400797	200113
US29040	3	G18    GPS RW18	1	16000	KZ					000		ECATY	US	00	25	N32523154	32.875428	W114233396	-114.392767	200113
US29040	3	N06    COPTER NDB RW06	1	4100	KZ	OEG	5	US	1	010	180			00	25	N32511800	32.855000	W114263000	-114.441667	200309
US29040	3	N06    COPTER NDB RW06	2	16000	KZ	OEG	5	US	1	180	270			00	25	N32511800	32.855000	W114263000	-114.441667	200309
US29040	3	N06    COPTER NDB RW06	3	4400	KZ	OEG	5	US	1	270	010			00	25	N32511800	32.855000	W114263000	-114.441667	200309
US29040	3	S06    VOR RW06	1	3700	KZ	BZA	2	US	1	010	180			00	25	N32460526	32.768129	W114361023	-114.602840	200309
US29040	3	S06    VOR RW06	2	16000	KZ	BZA	2	US	1	180	270			00	25	N32460526	32.768129	W114361023	-114.602840	200309
US29040	3	S06    VOR RW06	3	4400	KZ	BZA	2	US	1	270	010			00	25	N32460526	32.768129	W114361023	-114.602840	200309
US29071	3	EVORA  VOR-A	1	3100	KZ	EOS	4	US	1	000				00	25	N36503281	36.842447	W094260852	-94.435700	200009
US29071	3	OGPSA  GPS-A(OVERLAY)	1	3100	KZ	EOS	4	US	1	000				00	25	N36503281	36.842447	W094260852	-94.435700	200207
US29095	3	C01L   ILS RW01L (CAT II)	1	2500	KADW	RW	5	US	3	000				00	25	N38420280	38.700778	W076521281	-76.870225	200405
US29095	3	G01L   RNAV (GPS) RW01L	1	2500	KADW					000		RW01L		00	25	N38475180	38.797722	W076521413	-76.870592	200413
US29095	3	G19R   RNAV (GPS) RW19R	1	2600	KADW					000		RW19R		00	25	N38492373	38.823258	W076521441	-76.870669	200413
US29095	3	I01L   ILS RW01L	1	2500	KADW	RW	5	US	3	000				00	25	N38420280	38.700778	W076521281	-76.870225	200405
US29095	3	I01R   ILS RW01R	1	2500	KADW	ADW	2	US	1	000				00	25	N38482596	38.807211	W076515850	-76.866250	200405
US29095	3	I19L   ILS RW19L	1	2500	KADW	ADW	2	US	1	000				00	25	N38482596	38.807211	W076515850	-76.866250	200405
US29095	3	I19R   ILS RW19R	1	2500	KADW	ADW	2	US	1	000				00	25	N38482596	38.807211	W076515850	-76.866250	200405
US29095	3	N01L   NDB RW01L	1	2500	KADW	RW	5	US	3	000				00	25	N38420280	38.700778	W076521281	-76.870225	200207
US29095	3	N19R   NDB RW19R	1	2600	KADW	MX	5	US	4	000				00	25	N38551200	38.920000	W076521800	-76.871667	200207
US29095	3	T01L   TACAN RW01L	1	2500	KADW	ADW	2	US	1	000				00	25	N38482596	38.807211	W076515850	-76.866250	200405
US29095	3	T01R   TACAN RW01R	1	2500	KADW	ADW	2	US	1	000				00	25	N38482596	38.807211	W076515850	-76.866250	200405
US29095	3	T19L   TACAN RW19L	1	2500	KADW	ADW	2	US	1	000				00	25	N38482596	38.807211	W076515850	-76.866250	200405
US29095	3	T19R   TACAN  RW19R	1	2500	KADW	ADW	2	US	1	000				00	25	N38482596	38.807211	W076515850	-76.866250	200405
US29198	3	I33    ILS RW33	1	4100	KINT	IN	5	US	4	000				00	25	N36041531	36.070919	W080100059	-80.166831	200207
US29307	3	I16L   ILS RW16L	1	3400	KZ	AML	2	US	1	090	180			00	25	N38560455	38.934597	W077280010	-77.466694	200206
US29307	3	I16L   ILS RW16L	2	2500	KZ	AML	2	US	1	180	090			00	25	N38560455	38.934597	W077280010	-77.466694	200206
US29354	3	I35    ILS RW35	1	3100	KZ	GPQ	5	US	1	000				00	25	N33335680	33.565778	W085075120	-85.130889	200412
US29354	3	L35    LOC/NDB RW35	1	3100	KZ	GPQ	5	US	1	000				00	25	N33335680	33.565778	W085075120	-85.130889	200412
US29360	3	EVORA  VORDME-A	1	9600	KZ	LKV	2	US	1	000				00	25	N42293426	42.492849	W120302558	-120.507105	200003
US29360	3	G34    GPS RW34	1	9600	KZ					000		OBVEW	US	00	25	N42091377	42.153825	W120235683	-120.399119	200202
US29666	3	FNDBA  NDBA	1	5600	KZ	TEC	5	US	1	000				00	25	N37122796	37.207768	W080244298	-80.411939	200005
US29666	3	OGPSA  GPS-A(OVERLAY)	1	5600	KZ	TEC	5	US	1	000				00	25	N37122796	37.207768	W080244298	-80.411939	200005
US29710	3	I17    ILS RW17	1	6700	KZ	VCV	4	US	1	090	270			00	25	N34353898	34.594161	W117232398	-117.389994	200110
US29710	3	I17    ILS RW17	2	10000	KZ	VCV	4	US	1	270	360			00	25	N34353898	34.594161	W117232398	-117.389994	200110
US29710	3	I17    ILS RW17	3	11200	KZ	VCV	4	US	1	360	090			00	25	N34353898	34.594161	W117232398	-117.389994	200110
US29864	3	N25    NDB RW25	1	2600	KZ	ISS	5	US	1	110	290			00	25	N43585728	43.982578	W069382516	-69.640322	199908
US29864	3	N25    NDB RW25	2	1600	KZ	ISS	5	US	1	290	020			00	25	N43585728	43.982578	W069382516	-69.640322	199903
US29864	3	N25    NDB RW25	3	2000	KZ	ISS	5	US	1	020	110			00	25	N43585728	43.982578	W069382516	-69.640322	199908
US29921	3	EVORA  VOR-A	1	7700	KZ	POM	2	US	1	010	100			00	25	N34044218	34.078383	W117471344	-117.787067	200111
US29921	3	EVORA  VOR-A	2	11100	KZ	POM	2	US	1	100	255			00	25	N34044218	34.078383	W117471344	-117.787067	200111
US29921	3	EVORA  VOR-A	3	6800	KZ	POM	2	US	1	255	010			00	25	N34044218	34.078383	W117471344	-117.787067	200111
US29921	3	I26L   ILS RW26L	1	7700	KZ	POM	2	US	1	010	100			00	25	N34044218	34.078383	W117471344	-117.787067	200607
US29921	3	I26L   ILS RW26L	2	11100	KZ	POM	2	US	1	100	255			00	25	N34044218	34.078383	W117471344	-117.787067	200607
US29921	3	I26L   ILS RW26L	3	6800	KZ	POM	2	US	1	255	010			00	25	N34044218	34.078383	W117471344	-117.787067	200607
US29921	3	OGPSA  GPS-A(OVERLAY)	1	7700	KZ	POM	2	US	1	010	100			00	25	N34044218	34.078383	W117471344	-117.787067	200111
US29921	3	OGPSA  GPS-A(OVERLAY)	2	11100	KZ	POM	2	US	1	100	255			00	25	N34044218	34.078383	W117471344	-117.787067	200111
US29921	3	OGPSA  GPS-A(OVERLAY)	3	6800	KZ	POM	2	US	1	255	010			00	25	N34044218	34.078383	W117471344	-117.787067	200111
US29934	3	B23    LOC BC RW23	1	2200	KEWB					360	180	I05 O		00	25	N41371762	41.621561	W071010360	-71.017667	200313
US29934	3	B23    LOC BC RW23	2	1900	KEWB					180	360	I05 O		00	25	N41371762	41.621561	W071010360	-71.017667	200313
US29934	3	I05    ILS RW05	1	2200	KEWB					360	180	I05 O		00	25	N41371762	41.621561	W071010360	-71.017667	200206
US29934	3	I05    ILS RW05	2	1900	KEWB					180	360	I05 O		00	25	N41371762	41.621561	W071010360	-71.017667	200206
US29934	3	N05    NDB RW05	1	1900	KEWB	EW	5	US	2	180	360			00	25	N41371762	41.621561	W071010360	-71.017667	199903
US29934	3	N05    NDB RW05	2	2200	KEWB	EW	5	US	2	360	180			00	25	N41371762	41.621561	W071010360	-71.017667	199903
US30314	3	EVORA  VOR-A	1	2300	KCEW	CEW	2	US	1	090	210			00	25	N30493423	30.826175	W086404493	-86.679147	200103
US30314	3	EVORA  VOR-A	2	1800	KCEW	CEW	2	US	1	210	090			00	25	N30493423	30.826175	W086404493	-86.679147	200103
US30314	3	G35    RNAV (GPS) RW35	1	2300	KCEW					000		RW35		00	25	N30460466	30.767961	W086311243	-86.520119	200410
US30314	3	I17    ILS RW17	1	2300	KCEW	CE	5	US	1	090	270			00	25	N30511032	30.852867	W086321180	-86.536611	200207
US30314	3	I17    ILS RW17	2	1800	KCEW	CE	5	US	1	270	090			00	25	N30511032	30.852867	W086321180	-86.536611	200207
US30314	3	L17    LOC RW17	1	2300	KCEW	CE	5	US	1	090	270			00	25	N30511032	30.852867	W086321180	-86.536611	200410
US30314	3	L17    LOC RW17	2	1800	KCEW	CE	5	US	1	270	090			00	25	N30511032	30.852867	W086321180	-86.536611	200410
US30321	3	O31    GPS RW31(OVERLAY)	1	2100	KZ	CTY	2	US	1	090	360			00	25	N29355650	29.599027	W083025539	-83.048719	200011
US30321	3	O31    GPS RW31(OVERLAY)	2	16000	KZ	CTY	2	US	1	360	090			00	25	N29355650	29.599027	W083025539	-83.048719	200008
US30321	3	S31    VOR RW31	1	2100	KZ	CTY	2	US	1	090	360			00	25	N29355650	29.599027	W083025539	-83.048719	200011
US30321	3	S31    VOR RW31	2	16000	KZ	CTY	2	US	1	360	090			00	25	N29355650	29.599027	W083025539	-83.048719	200008
US30387	3	D08    VORDME RW08	1	2400	KGTB	ART	2	US	1	010	260			00	25	N43570732	43.952033	W076035263	-76.064620	200113
US30387	3	D08    VORDME RW08	2	3600	KGTB	ART	2	US	1	260	010			00	25	N43570732	43.952033	W076035263	-76.064620	200113
US30387	3	G03-Y  RNAV (GPS) Y RW03	1	3600	KGTB					000		RW03		00	25	N44024368	44.045467	W075433289	-75.725803	200405
US30387	3	G03-Z  RNAV (GPS) Z RW03	1	3600	KGTB					000		RW03		00	25	N44024368	44.045467	W075433289	-75.725803	200405
US30387	3	G21    RNAV (GPS) RW21	1	3600	KGTB					000		RW21		00	25	N44041862	44.071839	W075425517	-75.715325	200610
US30387	3	I03    ILS RW03	1	2500	KGTB	ART	2	US	1	010	260			00	25	N43570732	43.952033	W076035263	-76.064620	200404
US30387	3	I03    ILS RW03	2	3600	KGTB	ART	2	US	1	260	010			00	25	N43570732	43.952033	W076035263	-76.064620	200404
US30387	3	I03-H  HI ILS RW03	1	2500	KGTB	ART	2	US	1	010	260			00	25	N43570732	43.952033	W076035263	-76.064620	200503
US30387	3	I03-H  HI ILS RW03	2	3600	KGTB	ART	2	US	1	260	010			00	25	N43570732	43.952033	W076035263	-76.064620	200503
US30387	3	I21    ILS RW21	1	2400	KGTB	ART	2	US	1	010	260			00	25	N43570732	43.952033	W076035263	-76.064620	200113
US30387	3	I21    ILS RW21	2	3600	KGTB	ART	2	US	1	260	010			00	25	N43570732	43.952033	W076035263	-76.064620	200113
US30387	3	I21-H  HI ILS RW21	1	2500	KGTB	ART	2	US	1	010	260			00	25	N43570732	43.952033	W076035263	-76.064620	200503
US30387	3	I21-H  HI ILS RW21	2	3600	KGTB	ART	2	US	1	260	010			00	25	N43570732	43.952033	W076035263	-76.064620	200503
US30387	3	L03    LOC RW03	1	2500	KGTB	ART	2	US	1	010	260			00	25	N43570732	43.952033	W076035263	-76.064620	200404
US30387	3	L03    LOC RW03	2	3600	KGTB	ART	2	US	1	260	010			00	25	N43570732	43.952033	W076035263	-76.064620	200404
US30387	3	L03-H  HI LOC RW03	1	2500	KGTB	ART	2	US	1	010	260			00	25	N43570732	43.952033	W076035263	-76.064620	200605
US30387	3	L03-H  HI LOC RW03	2	3600	KGTB	ART	2	US	1	260	010			00	25	N43570732	43.952033	W076035263	-76.064620	200605
US30387	3	L21    LOC RW21	1	2400	KGTB	ART	2	US	1	010	260			00	25	N43570732	43.952033	W076035263	-76.064620	200406
