ARPT_IDENT	PROC	TRM_IDENT	ICAO	ES_ALT	JULIAN_DATE	AMDT_NO	OPR	HOST_CTRY_AUTH	CYCLE_DATE
US12716	3	I03    ILS RW03	KZ		2006103	4A	FAA		200606
US12716	3	O03    GPS RW03(OVERLAY)	KZ		2006103	14	FAA		200604
US12716	3	S03    VOR RW03	KZ		2006103	14	FAA		200604
US12756	3	EVORA  VOR-A	KZ		2006103	3	FAA		200604
US12756	3	OGPSA  GPS-A(OVERLAY)	KZ		2006103	3	FAA		200604
US12843	2	CHINA3	KZ		2005300		USN		200511
US12843	2	SALTD2	KZ		2004246		USN		200409
US12843	3	G32    RNAV (GPS) RW32	KZ	16500	2006271		USN		200610
US12843	3	T32    TACAN RW32	KZ	16500	2006271		USN		200610
US12843	3	T32-H  HI TACAN RW32	KZ	16500	2006271		USN		200610
US12972	3	EVORA  VOR-A	KZ		2004162	13	FAA		200406
US12972	3	S26    VOR RW26	KZ		2003359	6	FAA		200313
US12993	3	G30    RNAV (GPS) RW30	KHON		2005188	1	FAA		200507
US12993	3	I12    ILS RW12	KHON		2005188	9B	FAA		200507
US12993	3	L30    LOCDME BC RW30	KHON		2005188	13	FAA		200507
US12993	3	N12    NDB RW12	KHON		2005188	20C	FAA		200507
US12993	3	O12    GPS RW12(OVERLAY)	KHON		2005188	21B	FAA		200507
US12993	3	S12    VOR RW12	KHON		2005188	21B	FAA		200507
US13107	2	CINGA2 CINGA2 (RNAV)	PAJN		2005244		FAA		200509
US13107	2	CUSHI2	PAJN		2003247		FAA		200310
US13107	2	HNS1	PAJN		2003247		FAA		200310
US13107	2	JNU2   JUNEAU2	PAJN		2003247		FAA		200310
US13107	2	LYNNS2	PAJN		2003247		FAA		200310
US13107	3	G08    RNAV (GPS) V RW08	PAJN		2004162	A	FAA		200406
US13107	3	X08    LDA 1 RW08	PAJN		2003247	10B	FAA		200310
US13213	2	BYRON1	KZ		2006215		FAA		200608
US13213	2	LIVR1  LIVERMORE 1	KZ		2005356		FAA		200513
US13213	3	I25R   ILS RW25R	KZ		2006047	7A	FAA		200602
US13362	3	G29    GPS RW29	KLFT		2006187	A	FAA		200607
US13362	3	I04R   ILS RW04R	KLFT		2006215	B	FAA		200608
US13362	3	I22L   ILS RW22L	KLFT		2006159	4D	FAA		200606
US13362	3	L04R   LOCDME RW04R	KLFT		2006215	A	FAA		200608
US13362	3	L22L   LOC RW22L	KLFT		2006159	4D	FAA		200606
US13362	3	N22L   NDB RW22L	KLFT		2006159	4B	FAA		200606
US13362	3	O22L   GPS RW22L(OVERLAY)	KLFT		2006159	4A	FAA		200606
US13374	3	D13    VORDME RW13	KBKE		2005076	11A	FAA		200503
US13383	3	O31    GPS RW31(OVERLAY)	KZ		2006215	6	FAA		200608
US13383	3	S31    VOR RW31	KZ		2006215	6	FAA		200608
US13431	1	DYLIN2	KEWR		2006047		FAA		200602
US13431	1	FQM1   WILLIAMSPORT 1	KEWR		2006047		FAA		200602
US13431	1	HELON1	KEWR		2006047		FAA		200602
US13431	1	PENNS2	KEWR		2006047		FAA		200602
US13431	1	RUUTH1	KEWR		2004050		FAA		200402
US13431	1	SHAFF5	KEWR		2006047		FAA		200602
US13431	3	D22L   VORDME RW22L	KEWR		2006215	B	FAA		200608
US13431	3	D22R   VORDME RW22R	KEWR		2006215	4B	FAA		200608
US13431	3	G04L   RNAV (GPS) RW04L	KEWR		2006215	1	FAA		200608
US13431	3	G04R-Y RNAV (GPS) Y RW04R	KEWR		2006215	1A	FAA		200608
US13431	3	G11    RNAV (GPS) RW11	KEWR		2006215	A	FAA		200608
US13431	3	G22L-Z RNAV (GPS) Z RW22L	KEWR		2006215	1A	FAA		200608
US13431	3	G22R   RNAV (GPS) RW22R	KEWR		2006215	1	FAA		200608
US13431	3	I04L   ILS RW04L	KEWR		2006271	13	FAA		200610
US13431	3	I04R   ILS RW04R	KEWR		2006215	12A	FAA		200608
US13431	3	I22L   ILS RW22L	KEWR		2006215	11A	FAA		200608
US13448	3	N27    NDB RW27	KZ		2004218	3	FAA		200408
US13499	3	EVORF  VORDME-F	KMHK		2006103	B	FAA		200604
US13499	3	EVORH  VOR-H	KMHK		2006103	14B	FAA		200604
US13499	3	FNDBA  NDBA	KMHK		2006103	19C	FAA		200604
US13499	3	I03    ILS RW03	KMHK		2006103	6C	FAA		200604
US13499	3	OGPSA  GPS-A(OVERLAY)	KMHK		2006103	19C	FAA		200604
US13499	3	OGPSF  GPS-F(OVERLAY)	KMHK		2006103	B	FAA		200604
US13499	3	S03    VOR RW03	KMHK		2006103	17C	FAA		200604
US13528	3	D35    VORDME RW35	KZ		2002332	5A	FAA		200212
US13528	3	S17    VOR RW17	KZ		2003023	10A	FAA		200301
US13650	3	O18    GPS RW18(OVERLAY)	KZ		2006271	6B	FAA		200610
US13650	3	S18    VOR RW18	KZ		2006271	6B	FAA		200610
US13751	3	B28L   LOC BC RW28L	KBOI		2006271	A	FAA		200610
US13751	3	B28L-H HI LOC/DME BC RW28L	KBOI	14100	2006271	2A	USAF		200610
US13751	3	D10L   VORDME RW10L	KBOI		2006271	1A	FAA		200610
US13751	3	D10R   VORDME RW10R	KBOI		2006271	A	FAA		200610
US13751	3	D10R-H HI VORDME RW10R	KBOI	14100	2006271	A	USAF		200610
US13751	3	D28L   VORDME RW28L	KBOI		2006271	1B	FAA		200610
US13751	3	D28L-H HI VORDME RW28L	KBOI	14100	2006271	2A	USAF		200610
US13751	3	G10L   RNAV (GPS) RW10L	KBOI		2006271	1	FAA		200610
US13751	3	G10R   RNAV (GPS) RW10R	KBOI		2006271	A	FAA		200610
US13751	3	G28L   RNAV (GPS) RW28L	KBOI		2006271	2	FAA		200610
US13751	3	G28R   RNAV (GPS) RW28R	KBOI		2005356	1	FAA		200513
US13751	3	I10R   ILS RW10R	KBOI		2006159	9	FAA		200606
US13751	3	I10R-H HI ILS RW10R	KBOI	14100	2006271	2A	USAF		200610
US13751	3	L10R   LOC RW10R	KBOI		2006159	9	FAA		200606
US13751	3	T10L   TACAN RW10L	KBOI		2006271	1A	FAA		200610
US13751	3	T10R-H HI TACAN RW10R	KBOI	14100	2006271	A	USAF		200610
US13751	3	T28L   TACAN RW28L	KBOI		2006271	1B	FAA		200610
US13751	3	T28L-H HI TACAN RW28L	KBOI	14100	2006271	2A	USAF		200610
US13753	3	D14    VORDME RW14	KZ		2006159	4A	FAA		200606
US13753	3	D32    VORDME RW32	KZ		2006159	4B	FAA		200606
US13753	3	O14    GPS RW14(OVERLAY)	KZ		2006159	4A	FAA		200606
US13753	3	O32    GPS RW32(OVERLAY)	KZ		2006159	4B	FAA		200606
US13895	3	D22    VORDME RW22	KLYH		2003079	8B	FAA		200303
US13895	3	I04    ILS RW04	KLYH		2003079	15A	FAA		200303
US13895	3	O04    GPS RW04(OVERLAY)	KLYH		2004050	11D	FAA		200402
US13895	3	S04    VOR RW04	KLYH		2004050	11D	FAA		200402
US13913	2	CMA4   CAMARILLO 4	KZ		2005244		FAA		200509
US13913	2	SKIFF5	KZ		2005244		FAA		200509
US13913	3	L25    LOC RW25	KZ		2006215		FAA		200608
US13938	2	OBERS2	KZ		2005188		FAA		200601
US13938	3	I23    ILS RW23	KZ		2005356	14E	FAA		200513
US13999	3	D26    VORDME RW26	KZ		2006215		USA		200608
US13999	3	G26    RNAV (GPS) RW26	KZ		2006215		USA		200608
US14079	3	GGPSB  GPS-B	PAPG		2003079		FAA		200401
US14079	3	XD     LDADME-D	PAPG		2003079		FAA		200303
US14163	3	EVORA  VORDME-A	KZ		2006159	7	FAA		200606
US14163	3	I02    ILS RW02	KZ		2006159		FAA		200606
US14163	3	L02    LOC RW02	KZ		2006159		FAA		200606
US14264	1	DANDD5	KBJC		2006215		FAA		200608
US14264	1	LANDR5	KBJC		2005244		FAA		200509
US14264	1	LARKS5	KBJC		2004274		FAA		200410
US14264	1	POWDR5	KBJC		2005244		FAA		200509
US14264	1	QUAIL5	KBJC		2005244		FAA		200509
US14264	1	RAMMS5	KBJC		2005244		FAA		200509
US14264	1	SAYGE5	KBJC		2005244		FAA		200509
US14264	1	TOMSN4	KBJC		2005244		FAA		200509
US14264	2	PIKES3	KBJC		2006159		FAA		200606
US14264	2	PLAIN3 PLAINS3	KBJC		2006215		FAA		200608
US14264	2	ROCKI4	KBJC		2004106		FAA		200404
US14264	2	YELLO3 YELLOWSTONE3	KBJC		2004162		FAA		200406
US14264	3	D29L   VORDME RW29L	KBJC		2006047		FAA		200602
US14264	3	D29R3  VORDME RW29R	KBJC		2006047		FAA		200602
US14264	3	G29L   GPS RW29L	KBJC		2006047		FAA		200602
US14264	3	G29R   GPS RW29R	KBJC		2006047		FAA		200602
US14264	3	I29R   ILS RW29R	KBJC		2006047	13A	FAA		200602
US14390	3	EVORA  VOR-A	KZ		2003303	4	FAA		200311
US14390	3	G13    RNAV (GPS) RW13	KZ		2003303		FAA		200311
US14390	3	G31    RNAV (GPS) RW31	KZ		2003303		FAA		200311
US14435	1	DODJE3	KZ		2005272		FAA		200510
US14435	1	MOTZA6	KZ		2004330		FAA		200412
US14435	1	SASIE2	KZ		2004330		FAA		200412
US14435	1	SLUGG5	KZ		2004050		FAA		200402
US14435	2	DALL8  DALLAS 8	KZ		2005188		FAA		200507
US14435	2	GARL2  GARLAND2	KZ		2005188		FAA		200507
US14435	2	HUBB5  HUBBARD5	KZ		2004106		FAA		200507
US14435	2	JPOOL3 JOE POOL3	KZ		2006215		FAA		200608
US14435	2	KING51 KING5(FUZ)	KZ		2004162		FAA		200406
US14435	2	KING53 KING5(TTT)	KZ		2004162		FAA		200406
US14435	2	TEX9   TEXOMA 9	KZ		2006215		FAA		200608
US14435	2	WORTH5	KZ		2006215		FAA		200608
US14435	3	I17    ILS RW17	KZ	03600	2006103		USN		200604
US14435	3	I17-H  HI ILS RW17	KZ	03600	2006103		USN		200604
US14435	3	I35    ILS RW35	KZ	03600	2006103		USN		200604
US14435	3	I35-H  HI ILS RW35	KZ	03600	2006103		USN		200604
US14435	3	T17    TACAN RW17	KZ	03600	2006103		USN		200604
US14435	3	T17-H  HI TACAN  RW17	KZ	03600	2006103		USN		200604
US14435	3	T35    TACAN RW35	KZ	03600	2006103		USN		200604
US14435	3	T35-H  HI TACAN RW35	KZ	03600	2006103		USN		200604
US14472	3	D17    VORDME RW17	KGCK		2005076	1A	FAA		200503
US14472	3	I35    ILS RW35	KGCK		2005076		FAA		200503
US14472	3	O17    GPS RW17(OVERLAY)	KGCK		2005076	10	FAA		200503
US14472	3	S17    VOR RW17	KGCK		2005076	10	FAA		200503
US14514	3	D02    VORDME RW02	KZ		2006271	2	FAA		200610
US14514	3	S20    VOR RW20	KZ		2006271	3C	FAA		200610
US14530	3	L03    LOC RW03	KZ		2006159	C	FAA		200610
US14539	3	I05    ILS RW05	KGON		2006159	11	FAA		200606
US14539	3	L05    LOC RW05	KGON		2006159	11	FAA		200606
US14539	3	S05    VOR RW05	KGON		2006159	8	FAA		200606
US14539	3	S23    VOR RW23	KGON		2006159	10	FAA		200606
US14585	3	EVORA  VOR-A	KZ		2005020	4	FAA		200501
US14585	3	OGPSA  GPS-A(OVERLAY)	KZ		2005020	4	FAA		200501
US14812	3	G13    RNAV (GPS) RW13	KZ		2002276	A	FAA		200212
US14812	3	G31    RNAV (GPS) RW31	KZ		2003359	A	FAA		200313
US14812	3	N31    NDB RW31	KZ		2002052	1	FAA		200202
US14870	2	CRONA1	KALM		2004050		FAA		200402
US14870	3	D03    VORDME RW03	KALM		2004050	A	FAA		200402
US14870	3	G03    RNAV (GPS) RW03	KALM		2004050	A	FAA		200402
US14870	3	S03    VOR RW03	KALM		2004050	2A	FAA		200402
US14881	3	B13    LOCDME BC RW13	KMOT		2006103	8	FAA		200604
US14881	3	I31    ILS RW31	KMOT		2006103	10	FAA		200604
US14881	3	L31    LOC RW31	KMOT		2006103	10	FAA		200604
US14881	3	O08    GPS RW08(OVERLAY)	KMOT		2006103	10B	FAA		200604
US14881	3	O26    GPS RW26(OVERLAY)	KMOT		2006103	12A	FAA		200604
US14881	3	S08    VOR RW08	KMOT		2006103	10B	FAA		200604
US14881	3	S26    VOR RW26	KMOT		2006103	12A	FAA		200604
US14909	2	SCHOF1 SCHOFIELD1	PHHI		2005020		USA		200501
US14909	3	EVORB  VOR-B	PHHI	07800	2006271	2	USA		200610
US14909	3	FNDBA  NDBA	PHHI	07800	2006271	1	USA		200610
US14909	3	OGPSA  GPS-A (OVERLAY)	PHHI	07800	2006271	1	USA		200610
US14909	3	TTACB  TACAN B	PHHI	07800	2006271	2	USA		200610
US15077	3	B13    LOC/DME BC RW13	KABR		2004050	10A	FAA		200605
US15077	3	D13    VORDME RW13	KABR		2004050	12A	FAA		200402
US15077	3	I31    ILS RW31	KABR		2004050	13	FAA		200402
US15077	3	N31    NDB RW31	KABR		2003359	10A	FAA		200313
US15077	3	O13    GPS RW13(OVERLAY)	KABR		2004050	12A	FAA		200503
US15077	3	O31    GPS RW31(OVERLAY)	KABR		2004050	20A	FAA		200402
US15077	3	S31    VOR RW31	KABR		2004050	20A	FAA		200402
US15103	3	B14    LOC BC RW14	KFWA		2005356	13A	FAA		200513
US15103	3	B14-H  HI LOC BC RW14	KFWA	03100	2005132	2	FAA		200505
US15103	3	I05    ILS RW05	KFWA		2006019	14B	FAA		200601
US15103	3	I05-H  HI ILS/DME RW05	KFWA	03100	2003331		USAF		200406
US15103	3	I32    ILS RW32	KFWA		2006271	28	USAF		200610
US15103	3	I32-H  HI ILS RW32	KFWA	03100	2003331		USAF		200406
US15103	3	L05    LOC RW05	KFWA		2006019	14B	FAA		200601
US15103	3	S05    VOR RW05	KFWA		2005356	19	FAA		200513
US15103	3	S14    VOR RW14	KFWA		2005356	16	FAA		200513
US15103	3	S23    VOR RW23	KFWA		2005356	13	FAA		200513
US15103	3	T05    TACAN RW05	KFWA		2005356	19	FAA		200513
US15103	3	T05-H  HI TACAN RW05	KFWA	03100	2003331		USAF		200406
US15103	3	T14    TACAN RW14	KFWA		2005356	16	FAA		200513
US15103	3	T14-H  HI TACAN RW14	KFWA	03100	2004246		USAF		200409
US15103	3	T23    TACAN RW23	KFWA		2005356	13	FAA		200513
US15103	3	T23-H  HI TACAN RW23	KFWA	03100	2003331		USAF		200406
US15103	3	T32-H  HI TACAN RW32	KFWA	03100	2003331	3	USAF		200406
US15104	3	FNDBA  NDBA	KZ		2006103	6	FAA		200604
US15241	3	G13    GPS RW13	KRDG		2003359	A	FAA		200313
US15241	3	G18    GPS RW18	KRDG		2003359	A	FAA		200313
US15241	3	I13    ILS RW13	KRDG		2003359		FAA		200313
US15241	3	I36    ILS RW36	KRDG		2006243	29A	FAA		200609
US15241	3	L36    LOC RW36	KRDG		2006243	29A	FAA		200610
US15241	3	N36    NDB RW36	KRDG		2003359	24A	FAA		200313
US15369	3	I15    ILS RW15	KMXF	04100	2006215		USAF		200608
US15369	3	T15    TACAN RW15	KMXF	04100	2006215		USAF		200608
US15369	3	T33    TACAN RW33	KMXF	04100	2006215	2	USAF		200608
US15496	3	N05    NDB RW05	KZ		2005356	5A	FAA		200513
US15496	3	O05    GPS RW05(OVERLAY)	KZ		2005356	5A	FAA		200513
US15527	3	G08    GPS RW08	KZ		2003079	A	FAA		200513
US15527	3	O26    GPS RW26(OVERLAY)	KZ		2006047	2A	FAA		200602
US15527	3	S26    VOR RW26	KZ		2006047	2A	FAA		200602
US15623	3	D02    VORDME RW02	KALW		2006047	A	FAA		200605
US15623	3	G02    RNAV (GPS) RW02	KALW		2005244		FAA		200509
US15623	3	G16    RNAV (GPS) RW16	KALW		2006047		FAA		200602
US15623	3	G20    RNAV (GPS) RW20	KALW		2006047		FAA		200602
US15623	3	I20    ILS RW20	KALW		2006215	8	FAA		200608
US15623	3	L20    LOC RW20	KALW		2006215	8	FAA		200608
US15623	3	N20    NDB RW20	KALW		2005244	5	FAA		200509
US15623	3	S16    VOR RW16	KALW		2006047	12	FAA		200602
US15865	3	I16    ILS RW16	KZ		2006159	4	FAA		200606
US15889	3	I33    ILS RW33	KZ		2006271	C	FAA		200610
US15889	3	N33    NDB RW33	KZ		2006271	A	FAA		200610
US15889	3	O28    GPS RW28(OVERLAY)	KZ		2006271	9B	FAA		200610
US15889	3	O33    GPS RW33(OVERLAY)	KZ		2006271	A	FAA		200610
US15889	3	V28    VOR RW28	KZ		2006271	9C	FAA		200610
US15914	3	G32    RNAV (GPS) RW32	KZ		2005356	2	FAA		200513
US16147	3	O23    GPS RW23(OVERLAY)	KZ		2006271	13	FAA		200610
US16147	3	S23    VOR RW23	KZ		2006271	13	FAA		200610
US16162	1	DUMPY2	KDAL		2004050		FAA		200402
US16162	1	FINGR3	KDAL		2004050		FAA		200402
US16162	1	GREGS5	KDAL		2004330		FAA		200412
US16162	1	JEN8   GLEN ROSE 8 TURBOJET	KDAL		2005300		FAA		200511
US16162	1	KNEAD5	KDAL		2004050		FAA		200402
US16162	1	UKW8   BOWIE8	KDAL		2005300		FAA		200511
US16162	2	BACH5  BACHMAN5	KDAL		2004050		FAA		200402
US16162	2	CYOTE5	KDAL		2004050		FAA		200402
US16162	2	DALL8  DALLAS 8	KDAL		2005188		FAA		200507
US16162	2	GARL2  GARLAND2	KDAL		2005188		FAA		200507
US16162	2	HUBB5  HUBBARD5	KDAL		2005076		FAA		200503
US16162	2	JPOOL3 JOE POOL3	KDAL		2006215		FAA		200608
US16162	2	KING51 KING5(FUZ)	KDAL		2004162		FAA		200406
US16162	2	KING53 KING5(TTT)	KDAL		2004162		FAA		200406
US16162	2	KRUMM4	KDAL		2004050		FAA		200402
US16162	2	LOVE2	KDAL		2004050		FAA		200402
US16162	2	TEX9   TEXOMA 9	KDAL		2006215		FAA		200608
US16162	2	VENUS6	KDAL		2004050		FAA		200402
US16162	2	WORTH5	KDAL		2006271		FAA		200610
US16162	2	WYLIE4	KDAL		2005076		FAA		200507
US16162	3	G13L   RNAV (GPS) RW13L	KDAL		2005076		FAA		200503
US16162	3	G13R   RNAV (GPS) RW13R	KDAL		2005076		FAA		200503
US16162	3	G31L   RNAV (GPS) RW31L	KDAL		2005076		FAA		200503
US16162	3	G31R   RNAV (GPS) RW31R	KDAL		2005076		FAA		200503
US16162	3	I13L   ILS RW13L	KDAL		2006159	31B	FAA		200606
US16162	3	I13R   ILS RW13R	KDAL		2005076	4D	FAA		200503
US16162	3	I31L   ILS RW31L	KDAL		2005076	19E	FAA		200503
US16162	3	I31R   ILS RW31R	KDAL		2005076	3D	FAA		200503
US16172	3	G16    RNAV (GPS) RW16	KZ		2003079		FAA		200303
US16172	3	G34    RNAV (GPS) RW34	KZ		2003079		FAA		200303
US16228	3	G31    GPS RW31	KZ		2004330	A	FAA		200412
US16248	1	BQS3   BRAYMER 3	KSTJ		2005300		FAA		200511
US16248	1	JHAWK5	KSTJ		2003191		FAA		200307
US16248	1	RBA2   ROBINSON 2	KSTJ		2004050		FAA		200402
US16248	1	TYGER5	KSTJ		2004050		FAA		200402
US16248	2	CHIEF3	KSTJ		2005300		FAA		200511
US16248	2	LAKES5	KSTJ		2005300		FAA		200511
US16248	2	RACER3	KSTJ		2005300		FAA		200511
US16248	2	ROYAL3	KSTJ		2005300		FAA		200511
US16248	2	TIFTO2	KSTJ		2005300		FAA		200511
US16248	2	WLDCT2	KSTJ		2005300		FAA		200511
US16248	3	B17    LOC BC RW17	KSTJ		2005300	9	FAA		200511
US16248	3	D35    VOR/DME RW35	KSTJ		2005300		FAA		200511
US16248	3	G17    RNAV (GPS) RW17	KSTJ		2005300		FAA		200511
US16248	3	G35    RNAV (GPS) RW35	KSTJ		2005300		FAA		200511
US16248	3	I35    ILS RW35	KSTJ		2006187	31A	FAA		200608
US16248	3	L35    LOC RW35	KSTJ		2006187	31A	FAA		200608
US16248	3	S17    VOR RW17	KSTJ		2005300	14	FAA		200511
US16248	3	T17    TACAN RW17	KSTJ		2005300	14	FAA		200511
US16248	3	T35    TACAN RW35	KSTJ		2005300		FAA		200511
US16262	3	EVORA  VOR/DME-A	KZ		2006159	10	FAA		200606
US16262	3	G17    RNAV (GPS) RW17	KZ		2006159	A	FAA		200606
US16262	3	I27    ILS RW27	KZ		2006159		FAA		200606
US16262	3	L27    LOC RW27	KZ		2006159		FAA		200606
US16379	3	O31    GPS RW31(OVERLAY)	KZ		2006159	3A	USA		200606
US16379	3	V31    VOR RW31	KZ		2006159	3A	USA		200606
US16434	3	G18    RNAV (GPS) RW18	KZ		2006047	2	FAA		200602
US16434	3	G36    RNAV (GPS) RW36	KZ		2006215	3	FAA		200608
US16434	3	L36    LOC RW36	KZ		2005300	2	FAA		200511
US16491	3	EVORA  VORDME-A	KZ	03800	2006215		USAF		200608
US16711	2	HLN2   HELENA 2	KHLN		2003135		FAA		200601
US16711	2	SIEBE2	KHLN		2003135		FAA		200305
US16711	2	STAKK2	KHLN		2003135		FAA		200305
US16711	3	EVORB  VORDME-B	KHLN		2005244	6B	FAA		200509
US16711	3	FNDBD  NDBD	KHLN		2005244	2	FAA		200509
US16711	3	G09    RNAV (GPS) RW09	KHLN		2005244		FAA		200509
US16711	3	G27    RNAV (GPS) RW27	KHLN		2005244		FAA		200509
US16711	3	I27    ILS RW27	KHLN		2006103	1C	FAA		200605
US16711	3	KLOCC  LOC/DME BC-C	KHLN		2005244	3A	FAA		200509
US16711	3	L27    LOC RW27	KHLN		2006103	1C	FAA		200605
US16711	3	OGPSB  GPS-B(OVERLAY)	KHLN		2005244	6B	FAA		200509
US16711	3	OGPSD  GPS-D(OVERLAY)	KHLN		2005244	2	FAA		200509
US16711	3	S251   COPTER VOR 251	KHLN		2006159	1	USA		200606
US16718	2	ARLO1	KNKX	13600	2005244		USN		200509
US16718	2	JLI3   JULIAN 3	KNKX	13600	2003331		USN		200404
US16718	2	SNRO1  SAN PEDRO 1	KNKX	13600	2005244		USN		200509
US16718	2	SWOLF4 SEAWOLF 4	KNKX	13600	2005244		USN		200509
US16718	2	VITKO9	KNKX	13600	2003331		USN		200312
US16718	3	I24R   ILS RW24R	KNKX	13600	2006215		USN		200608
US16718	3	T24R   TACAN RW24R	KNKX	13600	2006215		USN		200608
US16718	3	T24R-Y HI TACAN Y RW24R	KNKX	13600	2006271		USN		200610
US16718	3	T24R-Z HI TACAN Z RW24R	KNKX	13600	2006271		USN		200610
US16909	3	EVORA  VOR-A	KEKO		2006271	5	FAA		200610
US16909	3	EVORB  VORDME-B	KEKO		2006271	4	FAA		200610
US16909	3	G05    GPS RW05	KEKO		2006271		FAA		200610
US16909	3	X23    LDA/DME RW23	KEKO		2006271	5	FAA		200610
US16978	1	LENNI2	KLUF		2006103		FAA		200604
US16978	2	BUSCO8	KLUF		2006215		USAF		200608
US16978	2	TIRON6	KLUF		2006215		USAF		200608
US16978	3	I03R-H HI ILS RW03R	KLUF	16200	2006215	2	USAF		200608
US16978	3	I21L-H HI ILS RW21L	KLUF	16200	2006215	2	USAF		200608
US16978	3	T03L-H HI TACAN RW03L	KLUF	16200	2006271	1	USAF		200610
US16978	3	T03R-H HI TACAN RW03R	KLUF	16200	2006271	1	USAF		200610
US16978	3	T21L-H HI TACAN RW21L	KLUF	16200	2006215	2	USAF		200608
US16978	3	T21R-H HI TACAN RW21R	KLUF	16200	2006215	1	USAF		200608
US17007	3	I36    ILS RW36	KZ	03500	2006159	1	USAF		200606
US17007	3	T18    TACAN RW18	KZ	03500	2006159	1	USAF		200606
US17007	3	T36    TACAN RW36	KZ	03500	2006159	1	USAF		200606
US17012	3	L25    LOC RW25	KHHR		2003163	10A	FAA		200306
US17012	3	O25    GPS RW25(OVERLAY)	KHHR		2003163	15A	FAA		200306
US17012	3	S25    VOR RW25	KHHR		2003163	15A	FAA		200306
US17127	1	VEENA1	KZ		2004050		FAA		200402
US17127	3	L15L   LOC RW15L	KZ		2004106	5	FAA		200404
US17127	3	O04L   GPS RW04L(OVERLAY)	KZ		2004106	8	FAA		200404
US17127	3	O15L   GPS RW15L(OVERLAY)	KZ		2004106	13A	FAA		200404
US17127	3	S04L   VOR RW04L	KZ		2004106	8	FAA		200404
US17127	3	S15L   VOR RW15L	KZ		2004106	13A	FAA		200404
US17150	3	EVORA  VOR-A	KZ		2006271	6A	FAA		200610
US17150	3	EVORB  VOR-B	KZ		2006271	1A	FAA		200610
US17150	3	G03    RNAV (GPS) RW03	KZ		2006271		FAA		200610
US17292	3	S05    VOR RW05	KZ		2005244	10A	FAA		200509
US17376	2	ANY1   ANTHONY 1	KEND	04800	2006103		USAF		200604
US17376	2	JHK1   JAYHAWKE 1	KEND	04800	2006103		USAF		200604
US17376	3	D17C-H HI VORDME RW17C	KEND	04800	2005188	3	USAF		200507
US17376	3	D17R-H HI VORDME RW17R	KEND	04800	2005300	2	USAF		200511
US17376	3	D35C-H HI VORDME RW35C	KEND	04800	2005188	2	USAF		200507
US17376	3	D35L-H HI VORDME RW35L	KEND	04800	2005216	2	USAF		200508
US17376	3	I17C   ILS RW17C	KEND	04800	2005188	3	USAF		200507
US17376	3	I17C-H HI ILS RW17C	KEND	04800	2005244	1	USAF		200509
US17376	3	I35C   ILS RW35C	KEND	04800	2005188	2	USAF		200507
US17376	3	I35C-H HI ILS RW35C	KEND	04800	2005188	2	USAF		200507
US17376	3	T17C-H HI TACAN RW17C	KEND	04800	2005188	3	USAF		200507
US17376	3	T17R-H HI TACAN RW17R	KEND	04800	2005300	2	USAF		200511
US17376	3	T35C-H HI TACAN RW35C	KEND	04800	2005188	2	USAF		200507
US17376	3	T35L-H HI TACAN RW35L	KEND	04800	2005216	2	USAF		200508
US17380	1	FERN5	KZ		2006159		FAA		200606
US17380	1	KIMMO2	KZ		2004050		FAA		200402
US17380	3	EVORA  VOR-A	KZ		2006159	10B	FAA		200606
US17380	3	OGPSA  GPS-A(OVERLAY)	KZ		2006159	10B	FAA		200606
US17438	3	I05    ILS RW05	KTRI		2006271	2A	FAA		200610
US17438	3	I23    ILS RW23	KTRI		2006271	24C	FAA		200610
US17452	2	DOYLE6	KNTD		2006019		USN		200601
US17452	2	FIM1   FILLMORE1	KNTD		2006131		USN		200605
US17452	2	RZS6   SAN MARCUS6	KNTD		2005300		USN		200511
US17452	3	D03    VORDME RW03	KNTD	12100	2006215		USN		200608
US17452	3	G03    RNAV (GPS) RW03	KNTD	12100	2005300		USN		200511
US17452	3	G21    RNAV (GPS) RW21	KNTD	12100	2005300		USN		200511
US17452	3	I21    ILS RW21	KNTD	12100	2005300		USN		200511
US17452	3	L21    LOC/DME RW21	KNTD	12100	2005300		USN		200511
US17452	3	T03    TACAN RW03	KNTD	12100	2006215		USN		200608
US17452	3	T21    TACAN RW21	KNTD	12100	2006187		USN		200607
US17452	3	T21-H  HI TACAN RW21	KNTD	12100	2006271		USN		200610
US17618	1	DRONE1	KZ		2006047		FAA		200602
US17795	3	S29    VOR RW29	KZ		2004162	1	FAA		200406
US18024	3	EVORA  VOR-A	KCRW		2003247	12A	FAA		200309
US18024	3	I05    ILS RW05	KCRW		2002108	4B	FAA		200206
US18024	3	I23    ILS RW23	KCRW		2002108	28A	FAA		200206
US18024	3	OGPSA  GPS-A(OVERLAY)	KCRW		2003247	12A	FAA		200309
US18101	3	D04    VORDME RW04	KEDW	16500	2006215	1	USAF		200608
US18101	3	D04-H  HI VORDME RW04	KEDW	16500	2006271	1	USAF		200610
US18101	3	D22    VORDME RW22	KEDW	16500	2006215	1	USAF		200608
US18101	3	D22-H  HI VORDME RW22	KEDW	16500	2006271	1	USAF		200610
US18101	3	I22    ILS RW22	KEDW	16500	2006215	1	USAF		200608
US18101	3	I22-H  HI ILS RW22	KEDW	16500	2006271	1	USAF		200610
US18101	3	T04    TACAN RW04	KEDW	16500	2006215	1	USAF		200610
