ARPT_IDENT	PROC	TRM_IDENT	FDR_RTE_IDENT	SEQ_NBR	ICAO	WPT1_IDENT	WPT1_CTRY	WPT2_IDENT	WPT2_CTRY	ALT	MAG_CRS	DISTANCE	WPT1_WGS_LAT	WPT1_WGS_DLAT	WPT1_WGS_LONG	WPT1_WGS_DLONG	WPT2_WGS_LAT	WPT2_WGS_DLAT	WPT2_WGS_LONG	WPT2_WGS_DLONG	CYCLE_DATE
US38603	3	L19    LOC RW19	CARRO	20	KPWT	CAN	US	WUMOX	US	03500	14.8	12.3	N47243814	47.410594	W122501962	-122.838783	N47350211	47.583919	W122403217	-122.675603	200513
US38645	3	G08    RNAV (GPS) RW08	TOMBS	10	KFHU	TOMBS	US	ELGIN	US	09500	243.0	23.5	N31455836	31.766211	W110125525	-110.215347	N31401295	31.670264	W110393599	-110.659997	200607
US38645	3	G08    RNAV (GPS) RW08	TUS	10	KFHU	TUS	US	ELGIN	US	09500	140.0	28.6	N32054268	32.095190	W110545353	-110.914868	N31401295	31.670264	W110393599	-110.659997	200607
US38645	3	T26    TACAN RW26	HOOVE	10	KFHU	HOOVE	US	TOMBS	US	09500	198.0	14.4	N31582524	31.973678	W110042152	-110.072644	N31455836	31.766211	W110125525	-110.215347	200605
US38648	3	GGPSA  GPS-A	LVD	10	PAWG	LVD	US	OLOJO	US	05500	38.2	16.1	N56280375	56.467708	W133045921	-133.083114	N56342978	56.574940	W132382306	-132.639740	200409
US38785	3	D21    VOR/DME RW21	GRAIL	10	PHLI	GRAIL	US	MIKKO	US	03000	305.4	26.0	N21304677	21.512991	W158513273	-158.859092	N21492153	21.822647	W159111192	-159.186644	200107
US38785	3	D35    VOR/DME RW35	LIH	10	PHLI	LIH	US	LYDAT	US	04000	328.0	6.0	N21575495	21.965264	W159201724	-159.338122	N21521749	21.871525	W159175855	-159.299597	200401
US38785	3	D35    VOR/DME RW35	SOK	10	PHLI	SOK	US	LYDAT	US	04000	266.6	12.9	N21540141	21.900392	W159314394	-159.528872	N21521749	21.871525	W159175855	-159.299597	200401
US38785	3	G17    RNAV (GPS) RW17	NAPUA	10	PHLI	NAPUA	US	COBIK	US	03000	355.9	22.4	N21441055	21.736265	W159143881	-159.244114	N22063136	22.108711	W159121074	-159.202983	200412
US38785	3	G21    RNAV (GPS) RW21	NAPUA	10	PHLI	NAPUA	US	IVATE	US	04000	6.0	19.6	N21441055	21.736265	W159143881	-159.244114	N22025821	22.049503	W159082262	-159.139617	200607
US38785	3	I35    ILS RW35	LIH	10	PHLI	LIH	US	AKULE	US	04000	347.7	5.5	N21575495	21.965264	W159201724	-159.338122	N21522334	21.873150	W159200930	-159.335917	200502
US38785	3	O21    GPS RW21(OVERLAY)	GRAIL	10	PHLI	GRAIL	US	MIKKO	US	03000	305.4	26.0	N21304677	21.512991	W158513273	-158.859092	N21492153	21.822647	W159111192	-159.186644	200107
US38785	3	O35    GPS  RW35(OVERLAY)	LIH	10	PHLI	LIH	US	LYDAT	US	04000	328.0	6.0	N21575495	21.965264	W159201724	-159.338122	N21521749	21.871525	W159175855	-159.299597	200401
US38785	3	O35    GPS  RW35(OVERLAY)	SOK	10	PHLI	SOK	US	LYDAT	US	04000	266.6	12.9	N21540141	21.900392	W159314394	-159.528872	N21521749	21.871525	W159175855	-159.299597	200401
US38785	3	T21    TACAN RW21	GRAIL	10	PHLI	GRAIL	US	MIKKO	US	03000	305.4	26.0	N21304677	21.512991	W158513273	-158.859092	N21492153	21.822647	W159111192	-159.186644	200401
US38785	3	T35    TACAN RW35	LIH	10	PHLI	LIH	US	LYDAT	US	04000	328.0	6.0	N21575495	21.965264	W159201724	-159.338122	N21521749	21.871525	W159175855	-159.299597	200401
US38785	3	T35    TACAN RW35	SOK	10	PHLI	SOK	US	LYDAT	US	04000	266.6	12.9	N21540141	21.900392	W159314394	-159.528872	N21521749	21.871525	W159175855	-159.299597	200401
US38826	3	I29    ILS RW29	ARCOL	10	KZ	ARCOL	US	ZEBRE	US	02400	158.0	13.6	N39390583	39.651619	W088165871	-88.282975	N39263270	39.442417	W088102450	-88.173472	200608
US38826	3	I29    ILS RW29	DEC	10	KZ	DEC	US	MTO	US	02400	117.0	30.7	N39441503	39.737508	W088512296	-88.856378	N39284082	39.478006	W088170986	-88.286072	200608
US38826	3	I29    ILS RW29	MOBBY	10	KZ	MOBBY	US	ZEBRE	US	02400	39.0	13.8	N39154855	39.263485	W088214229	-88.361748	N39263270	39.442417	W088102450	-88.173472	200608
US38826	3	I29    ILS RW29	MTO	10	KZ	MTO	US	ZEBRE	US	02400	110.0	5.7	N39284082	39.478006	W088170986	-88.286072	N39263270	39.442417	W088102450	-88.173472	200608
US38826	3	L29    LOC RW29	ARCOL	10	KZ	ARCOL	US	ZEBRE	US	02400	158.0	13.6	N39390583	39.651619	W088165871	-88.282975	N39263270	39.442417	W088102450	-88.173472	200608
US38826	3	L29    LOC RW29	DEC	10	KZ	DEC	US	MTO	US	02400	117.0	30.7	N39441503	39.737508	W088512296	-88.856378	N39284082	39.478006	W088170986	-88.286072	200608
US38826	3	L29    LOC RW29	DELCO	10	KZ	DELCO	US	ZEBRE	US	02400	293.0	13.2	N39212257	39.356269	W087543956	-87.910989	N39263270	39.442417	W088102450	-88.173472	200608
US38826	3	L29    LOC RW29	MOBBY	10	KZ	MOBBY	US	ZEBRE	US	02400	39.0	13.8	N39154855	39.263485	W088214229	-88.361748	N39263270	39.442417	W088102450	-88.173472	200608
US38826	3	L29    LOC RW29	MTO	10	KZ	MTO	US	ZEBRE	US	02400	110.0	5.7	N39284082	39.478006	W088170986	-88.286072	N39263270	39.442417	W088102450	-88.173472	200608
US38826	3	N29    NDB RW29	ARCOL	10	KZ	ARCOL	US	ZEBRE	US	02400	340.0	13.5	N39390583	39.651619	W088165871	-88.282975	N39263270	39.442417	W088102450	-88.173472	200009
US38826	3	N29    NDB RW29	DEC	10	KZ	DEC	US	ZEBRE	US	02400	296.0	36.3	N39441503	39.737508	W088512296	-88.856378	N39263270	39.442417	W088102450	-88.173472	200009
US38826	3	N29    NDB RW29	MOBBY	10	KZ	MOBBY	US	ZEBRE	US	02400	41.2	13.8	N39154855	39.263485	W088214229	-88.361748	N39263270	39.442417	W088102450	-88.173472	200009
US38826	3	N29    NDB RW29	MTO	10	KZ	MTO	US	ZEBRE	US	02400	289.1	5.6	N39284082	39.478006	W088170986	-88.286072	N39263270	39.442417	W088102450	-88.173472	200009
US38826	3	O06    GPS RW06(OVERLAY)	DEC	10	KZ	DEC	US	MTO	US	02300	297.3	30.7	N39441503	39.737508	W088512296	-88.856378	N39284082	39.478006	W088170986	-88.286072	200107
US38826	3	O06    GPS RW06(OVERLAY)	DELCO	10	KZ	DELCO	US	MTO	US	02300	295.2	18.9	N39212257	39.356269	W087543956	-87.910989	N39284082	39.478006	W088170986	-88.286072	200107
US38826	3	O06    GPS RW06(OVERLAY)	VLA	10	KZ	VLA	US	MTO	US	02300	56.3	46.8	N39053726	39.093683	W089094487	-89.162464	N39284082	39.478006	W088170986	-88.286072	200107
US38826	3	O24    GPS RW24(OVERLAY)	DEC	10	KZ	DEC	US	MTO	US	02300	297.3	30.7	N39441503	39.737508	W088512296	-88.856378	N39284082	39.478006	W088170986	-88.286072	200103
US38826	3	O24    GPS RW24(OVERLAY)	DELCO	10	KZ	DELCO	US	MTO	US	02300	295.2	18.9	N39212257	39.356269	W087543956	-87.910989	N39284082	39.478006	W088170986	-88.286072	200103
US38826	3	O24    GPS RW24(OVERLAY)	VLA	10	KZ	VLA	US	MTO	US	02300	56.3	46.8	N39053726	39.093683	W089094487	-89.162464	N39284082	39.478006	W088170986	-88.286072	200103
US38826	3	O29    GPS RW29(OVERLAY)	ARCOL	10	KZ	ARCOL	US	ZEBRE	US	02400	340.0	13.5	N39390583	39.651619	W088165871	-88.282975	N39263270	39.442417	W088102450	-88.173472	200009
US38826	3	O29    GPS RW29(OVERLAY)	DEC	10	KZ	DEC	US	ZEBRE	US	02400	296.0	36.3	N39441503	39.737508	W088512296	-88.856378	N39263270	39.442417	W088102450	-88.173472	200009
US38826	3	O29    GPS RW29(OVERLAY)	MOBBY	10	KZ	MOBBY	US	ZEBRE	US	02400	41.2	13.8	N39154855	39.263485	W088214229	-88.361748	N39263270	39.442417	W088102450	-88.173472	200009
US38826	3	O29    GPS RW29(OVERLAY)	MTO	10	KZ	MTO	US	ZEBRE	US	02400	289.1	5.6	N39284082	39.478006	W088170986	-88.286072	N39263270	39.442417	W088102450	-88.173472	200009
US38826	3	S06    VOR RW06	DEC	10	KZ	DEC	US	MTO	US	02300	297.3	30.7	N39441503	39.737508	W088512296	-88.856378	N39284082	39.478006	W088170986	-88.286072	200107
US38826	3	S06    VOR RW06	DELCO	10	KZ	DELCO	US	MTO	US	02300	295.2	18.9	N39212257	39.356269	W087543956	-87.910989	N39284082	39.478006	W088170986	-88.286072	200107
US38826	3	S06    VOR RW06	VLA	10	KZ	VLA	US	MTO	US	02300	56.3	46.8	N39053726	39.093683	W089094487	-89.162464	N39284082	39.478006	W088170986	-88.286072	200107
US38826	3	S24    VOR RW24	DEC	10	KZ	DEC	US	MTO	US	02300	297.3	30.7	N39441503	39.737508	W088512296	-88.856378	N39284082	39.478006	W088170986	-88.286072	200103
US38826	3	S24    VOR RW24	DELCO	10	KZ	DELCO	US	MTO	US	02300	295.2	18.9	N39212257	39.356269	W087543956	-87.910989	N39284082	39.478006	W088170986	-88.286072	200103
US38826	3	S24    VOR RW24	VLA	10	KZ	VLA	US	MTO	US	02300	56.3	46.8	N39053726	39.093683	W089094487	-89.162464	N39284082	39.478006	W088170986	-88.286072	200103
US38960	3	G18    RNAV (GPS) RW18	EIEIO	10	KZ	EIEIO	US	WIBET	US	03200	83.0	11.9	N41534445	41.895681	W093535198	-93.897772	N41544311	41.911975	W093380142	-93.633728	200501
US38960	3	G18    RNAV (GPS) RW18	TNU	10	KZ	TNU	US	SEROY	US	03200	287.3	14.8	N41470178	41.783828	W093063231	-93.108975	N41520744	41.868733	W093250555	-93.418208	200501
US38960	3	G22    RNAV (GPS) RW22	EIEIO	10	KZ	EIEIO	US	BIPLE	US	04000	271.8	18.6	N41534445	41.895681	W093535198	-93.897772	N41522357	41.873214	W093290099	-93.483608	200501
US38960	3	G22    RNAV (GPS) RW22	TNU	10	KZ	TNU	US	AKARE	US	03200	77.1	9.9	N41470178	41.783828	W093063231	-93.108975	N41451830	41.755083	W093193471	-93.326308	200501
US38997	3	G32    RNAV (GPS) RW32	CEW	10	KZ	CEW	US	MEMSE	US	02000	146.0	37.0	N30493423	30.826175	W086404493	-86.679147	N30185786	30.316072	W086162800	-86.274444	200609
US38997	3	G32    RNAV (GPS) RW32	PFN	10	KZ	PFN	US	MEMSE	US	02000	283.7	31.4	N30125850	30.216250	W085405137	-85.680936	N30185786	30.316072	W086162800	-86.274444	200413
US39178	3	D05    VORDME RW05	TTH	10	KHUF	TTH	US	RILLY	US	02200	228.0	9.0	N39292033	39.488981	W087145645	-87.249014	N39233235	39.392319	W087235040	-87.397332	200606
US39178	3	I05    ILS RW05	ABBIE	10	KHUF	ABBIE	US	YINNO	US	02200	49.0	10.8	N39155207	39.264464	W087340124	-87.567011	N39231634	39.387872	W087235167	-87.397686	200606
US39178	3	I05-H1 HI ILS 1 RW05	IIU	10	KHUF	IIU	US	FACES	US		313.0	112.0	N38061247	38.103464	W085343877	-85.577436	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	I05-H1 HI ILS 1 RW05	JOT	10	KHUF	JOT	US	FACES	US		158.0	137.0	N41324701	41.546392	W088190634	-88.318428	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	I05-H1 HI ILS 1 RW05	PXV	10	KHUF	PXV	US	FACES	US		10.3	89.7	N37554195	37.928319	W087454458	-87.762383	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	I05-H1 HI ILS 1 RW05	SPI	10	KHUF	SPI	US	FACES	US		104.0	112.8	N39502305	39.839736	W089403984	-89.677733	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	I05-H1 HI ILS 1 RW05	STL	10	KHUF	STL	US	FACES	US		76.0	151.0	N38513848	38.860689	W090285653	-90.482369	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	I05-H1 HI ILS 1 RW05	VHP	10	KHUF	VHP	US	FACES	US		239.0	51.0	N39485296	39.814711	W086220328	-86.367578	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	T05-H1 HI TACAN 1 RW05	IIU	10	KHUF	IIU	US	FACES	US		313.0	112.0	N38061247	38.103464	W085343877	-85.577436	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	T05-H1 HI TACAN 1 RW05	JOT	10	KHUF	JOT	US	FACES	US		158.0	137.0	N41324701	41.546392	W088190634	-88.318428	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	T05-H1 HI TACAN 1 RW05	PXV	10	KHUF	PXV	US	FACES	US		10.3	89.7	N37554195	37.928319	W087454458	-87.762383	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	T05-H1 HI TACAN 1 RW05	SPI	10	KHUF	SPI	US	FACES	US		104.0	112.8	N39502305	39.839736	W089403984	-89.677733	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	T05-H1 HI TACAN 1 RW05	STL	10	KHUF	STL	US	FACES	US		76.0	151.0	N38513848	38.860689	W090285653	-90.482369	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	T05-H1 HI TACAN 1 RW05	VHP	10	KHUF	VHP	US	FACES	US		239.0	51.0	N39485296	39.814711	W086220328	-86.367578	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	T23-H1 HI TACAN 1 RW23	IIU	10	KHUF	IIU	US	FACES	US		313.0	112.0	N38061247	38.103464	W085343877	-85.577436	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	T23-H1 HI TACAN 1 RW23	JOT	10	KHUF	JOT	US	FACES	US		158.0	137.0	N41324701	41.546392	W088190634	-88.318428	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	T23-H1 HI TACAN 1 RW23	PXV	10	KHUF	PXV	US	FACES	US		10.3	89.7	N37554195	37.928319	W087454458	-87.762383	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	T23-H1 HI TACAN 1 RW23	SPI	10	KHUF	SPI	US	FACES	US		104.0	112.8	N39502305	39.839736	W089403984	-89.677733	N39230546	39.384850	W087190254	-87.317373	200606
US39178	3	T23-H1 HI TACAN 1 RW23	VHP	10	KHUF	VHP	US	FACES	US		239.0	51.0	N39485296	39.814711	W086220328	-86.367578	N39230546	39.384850	W087190254	-87.317373	200606
US39476	3	D05    VORDME RW05	PLN	10	KPLN	PLN	US	ANITE	US	02900	63.0	12.0	N45375024	45.630622	W084395066	-84.664072	N45311723	45.521454	W084540948	-84.902634	200211
US39476	3	O05    GPS RW05(OVERLAY)	PLN	10	KPLN	PLN	US	ANITE	US	02900	63.0	12.0	N45375024	45.630622	W084395066	-84.664072	N45311723	45.521454	W084540948	-84.902634	200107
US39521	3	G27    RNAV (GPS) RW27	HLG	10	KZ	HLG	US	KEYRE	US	03000	112.0	25.5	N40153565	40.259903	W080340705	-80.568625	N40091234	40.153428	W080015795	-80.032764	200608
US39629	3	I27    ILS RW27	GIJ	10	KZ	GIJ	US	MALLY	US	02400	4.8	21.5	N41460697	41.768603	W086190624	-86.318400	N42073649	42.126803	W086184797	-86.313325	200205
US39629	3	I27    ILS RW27	MAPER	10	KZ	MAPER	US	MALLY	US	02400	76.5	19.7	N42014377	42.028824	W086440803	-86.735564	N42073649	42.126803	W086184797	-86.313325	200205
US39629	3	N27    NDB RW27	GIJ	10	KZ	GIJ	US	MALLY	US	02400	4.8	21.5	N41460697	41.768603	W086190624	-86.318400	N42073649	42.126803	W086184797	-86.313325	200008
US39629	3	N27    NDB RW27	MAPER	10	KZ	MAPER	US	MALLY	US	02400	76.5	19.7	N42014377	42.028824	W086440803	-86.735564	N42073649	42.126803	W086184797	-86.313325	200008
US39629	3	O27    GPS RW27(OVERLAY)	GIJ	10	KZ	GIJ	US	MALLY	US	02400	4.8	21.5	N41460697	41.768603	W086190624	-86.318400	N42073649	42.126803	W086184797	-86.313325	200211
US39629	3	O27    GPS RW27(OVERLAY)	MAPER	10	KZ	MAPER	US	MALLY	US	02400	76.5	19.7	N42014377	42.028824	W086440803	-86.735564	N42073649	42.126803	W086184797	-86.313325	200211
US39699	3	D32R   HI VORDME RW32R	BTG	10	KZ	BTG	US	DUTIE	US		41.0	159.5	N45445212	45.747811	W122352953	-122.591536	N46564862	46.946839	W119094609	-119.162803	200004
US39699	3	D32R   HI VORDME RW32R	GEG	10	KZ	GEG	US	DUTIE	US		39.0	72.9	N47335380	47.564944	W117373679	-117.626886	N46564862	46.946839	W119094609	-119.162803	200004
US39699	3	D32R   HI VORDME RW32R	SEA	10	KZ	SEA	US	DUTIE	US		262.7	132.0	N47260736	47.435378	W122183464	-122.309622	N46564862	46.946839	W119094609	-119.162803	200004
US39699	3	D32R   HI VORDME RW32R	YKM	10	KZ	YKM	US	DUTIE	US		45.4	57.5	N46341296	46.570267	W120264062	-120.444617	N46564862	46.946839	W119094609	-119.162803	200004
US39699	3	G04    GPS RW04	MWH	10	KZ	MWH	US	ONPIC	US	03600	215.0	11.0	N47123913	47.210869	W119190051	-119.316808	N47055657	47.099047	W119315054	-119.530706	200603
US39699	3	G14L   GPS RW14L	MWH	10	KZ	MWH	US	EPH	US	04000	318.0	10.9	N47123913	47.210869	W119190051	-119.316808	N47224051	47.377919	W119252641	-119.424004	200603
US39699	3	G14L   GPS RW14L	WIPES	10	KZ	WIPES	US	EPH	US	04000	243.0	13.0	N47244655	47.412931	W119062942	-119.108172	N47224051	47.377919	W119252641	-119.424004	200603
US39699	3	G22    GPS RW22	EPH	10	KZ	EPH	US	MALEE	US	04000	266.1	13.8	N47224051	47.377919	W119252641	-119.424004	N47183641	47.310114	W119060617	-119.101714	200603
US39699	3	G22    GPS RW22	MWH	10	KZ	MWH	US	MALEE	US	04000	37.8	10.6	N47123913	47.210869	W119190051	-119.316808	N47183641	47.310114	W119060617	-119.101714	200603
US39699	3	G32R   RNAV (GPS) RW32R	FEBUS	10	KZ	FEBUS	US	PEWYE	US	04000	62.0	22.5	N46535882	46.899673	W119521378	-119.870494	N46575858	46.966272	W119195577	-119.332158	200604
US39699	3	G32R   RNAV (GPS) RW32R	MWH	10	KZ	MWH	US	IWKID	US	04000	145.0	13.8	N47123913	47.210869	W119190051	-119.316808	N46593075	46.991875	W119125885	-119.216347	200603
US39699	3	G32R   RNAV (GPS) RW32R	SUBDY	10	KZ	SUBDY	US	UFTIP	US	04100	196.0	22.0	N47191935	47.322042	W118480451	-118.801253	N47010221	47.017281	W119060139	-119.100386	200603
US39699	3	I32R   ILS RW32R	BATUM	10	KZ	BATUM	US	PELLY	US	03700	24.6	11.6	N47153843	47.260674	W119051468	-119.087410	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	I32R   ILS RW32R	EPH	10	KZ	EPH	US	PELLY	US	03600	317.8	16.9	N47224051	47.377919	W119252641	-119.424004	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	I32R   ILS RW32R	PLUSS	10	KZ	PLUSS	US	PELLY	US	03400	270.2	11.8	N47102555	47.173763	W119330090	-119.550250	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	I32R   ILS RW32R	QUINT	10	KZ	QUINT	US	PELLY	US	04200	265.7	26.6	N47125029	47.213969	W119543159	-119.908775	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	I32R   ILS RW32R	RUBEL	10	KZ	RUBEL	US	PELLY	US	03900	54.2	15.7	N47015248	47.031244	W119381596	-119.637767	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	I32R   ILS RW32R	WIPES	10	KZ	WIPES	US	PELLY	US	03800	4.1	19.1	N47244655	47.412931	W119062942	-119.108172	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	I32R-H HI ILS/DME RW32R	BTG	10	KZ	BTG	US	DUTIE	US		41.0	159.5	N45445212	45.747811	W122352953	-122.591536	N46564862	46.946839	W119094609	-119.162803	200405
US39699	3	I32R-H HI ILS/DME RW32R	GEG	10	KZ	GEG	US	DUTIE	US		39.0	72.9	N47335380	47.564944	W117373679	-117.626886	N46564862	46.946839	W119094609	-119.162803	200405
US39699	3	I32R-H HI ILS/DME RW32R	SEA	10	KZ	SEA	US	DUTIE	US		262.7	132.0	N47260736	47.435378	W122183464	-122.309622	N46564862	46.946839	W119094609	-119.162803	200405
US39699	3	I32R-H HI ILS/DME RW32R	YKM	10	KZ	YKM	US	DUTIE	US		45.4	57.5	N46341296	46.570267	W120264062	-120.444617	N46564862	46.946839	W119094609	-119.162803	200405
US39699	3	M32R   MLS RW32R	MWH	10	KZ	MWH	US	PELLY	US	03400	145.3	6.0	N47123913	47.210869	W119190051	-119.316808	N47065591	47.115531	W119162958	-119.274883	200605
US39699	3	N32R   NDB RW32R	BATUM	10	KZ	BATUM	US	PELLY	US	03700	24.6	11.6	N47153843	47.260674	W119051468	-119.087410	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	N32R   NDB RW32R	EPH	10	KZ	EPH	US	PELLY	US	03600	317.8	16.9	N47224051	47.377919	W119252641	-119.424004	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	N32R   NDB RW32R	PLUSS	10	KZ	PLUSS	US	PELLY	US	03400	270.2	11.8	N47102555	47.173763	W119330090	-119.550250	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	N32R   NDB RW32R	QUINT	10	KZ	QUINT	US	PELLY	US	04200	265.7	26.6	N47125029	47.213969	W119543159	-119.908775	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	N32R   NDB RW32R	RUBEL	10	KZ	RUBEL	US	PELLY	US	03900	54.2	15.7	N47015248	47.031244	W119381596	-119.637767	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	N32R   NDB RW32R	WIPES	10	KZ	WIPES	US	PELLY	US	03800	4.1	19.1	N47244655	47.412931	W119062942	-119.108172	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	S04    VOR RW04	EPH	10	KZ	EPH	US	TAUNT	US	03500	337.0	14.2	N47224051	47.377919	W119252641	-119.424004	N47082897	47.141380	W119244216	-119.411710	200504
US39699	3	S04    VOR RW04	MWH	10	KZ	MWH	US	TAUNT	US	03400	25.0	5.7	N47123913	47.210869	W119190051	-119.316808	N47082897	47.141380	W119244216	-119.411710	200504
US39699	3	S22    VOR RW22	EPH	10	KZ	EPH	US	YOYOS	US	03500	286.9	12.8	N47224051	47.377919	W119252641	-119.424004	N47144991	47.247197	W119103896	-119.177489	200504
US39699	3	S22    VOR RW22	MWH	10	KZ	MWH	US	YOYOS	US	03500	51.0	6.1	N47123913	47.210869	W119190051	-119.316808	N47144991	47.247197	W119103896	-119.177489	200009
US39699	3	S32R   VOR RW32R	MWH	10	KZ	MWH	US	PELLY	US	03400	325.3	6.0	N47123913	47.210869	W119190051	-119.316808	N47065591	47.115531	W119162958	-119.274883	200504
US39699	3	S32R   VOR RW32R	WIPES	10	KZ	WIPES	US	MWH	US	03900	18.3	14.8	N47244655	47.412931	W119062942	-119.108172	N47123913	47.210869	W119190051	-119.316808	200504
US39699	3	T32R   HI TACAN RW32R	BTG	10	KZ	BTG	US	DUTIE	US		41.0	159.5	N45445212	45.747811	W122352953	-122.591536	N46564862	46.946839	W119094609	-119.162803	200004
US39699	3	T32R   HI TACAN RW32R	GEG	10	KZ	GEG	US	DUTIE	US		39.0	72.9	N47335380	47.564944	W117373679	-117.626886	N46564862	46.946839	W119094609	-119.162803	200004
US39699	3	T32R   HI TACAN RW32R	SEA	10	KZ	SEA	US	DUTIE	US		262.7	132.0	N47260736	47.435378	W122183464	-122.309622	N46564862	46.946839	W119094609	-119.162803	200004
US39699	3	T32R   HI TACAN RW32R	YKM	10	KZ	YKM	US	DUTIE	US		45.4	57.5	N46341296	46.570267	W120264062	-120.444617	N46564862	46.946839	W119094609	-119.162803	200004
US39699	3	V14L-3 VOR 3 RW14L	MWH	10	KZ	MWH	US	SOAPE	US	03800	320.0	5.2	N47123913	47.210869	W119190051	-119.316808	N47172843	47.291229	W119215232	-119.364534	200405
US39900	3	Y07    SDF RW07	BARRY	10	KZ	BARRY	US	BVQ	US	02700	20.0	11.6	N36495509	36.831969	W086044114	-86.078094	N37010310	37.017528	W086003299	-86.009164	200208
US39900	3	Y07    SDF RW07	BWG	10	KZ	BWG	US	BVQ	US	02700	73.6	21.5	N36554347	36.928742	W086263636	-86.443433	N37010310	37.017528	W086003299	-86.009164	200208
US39900	3	Y07    SDF RW07	EWO	10	KZ	EWO	US	BVQ	US	02700	22.5	40.1	N37375452	37.631811	W085403316	-85.675878	N37010310	37.017528	W086003299	-86.009164	200208
US39937	3	I17    ILS RW17	BTV	10	KZ	BTV	US	REGGI	US	05500	92.0	18.5	N44234958	44.397106	W073105747	-73.182631	N44275661	44.465725	W072454657	-72.762936	200206
US39937	3	I17    ILS RW17	MPV	10	KZ	MPV	US	VKN	US	05600	345.9	20.9	N44050774	44.085483	W072265776	-72.449378	N44231200	44.386667	W072413672	-72.693533	200206
US39937	3	I17    ILS RW17	REGGI	10	KZ	REGGI	US	VKN	US	05200	343.1	5.6	N44275661	44.465725	W072454657	-72.762936	N44231200	44.386667	W072413672	-72.693533	200206
US39937	3	I17    ILS RW17	VKN	10	KZ	VKN	US	MORET	US	04100	348.5	7.2	N44231200	44.386667	W072413672	-72.693533	N44164452	44.279033	W072370475	-72.617986	200206
US40000	3	D17R-H HI VORDME RW17R	HOBART	10	KZ	HBR	US	BFV	US	05000	332.0	23.0	N34515972	34.866589	W099034818	-99.063383	N35141299	35.236942	W099122219	-99.206164	200610
US40000	3	D17R-H HI VORDME RW17R	HOBART	20	KZ	BFV	US	CANTO	US	05000	33.0	10.0	N35141299	35.236942	W099122219	-99.206164	N35214626	35.362850	W099042091	-99.072475	200610
US40000	3	D17R-H HI VORDME RW17R	SYO	10	KZ	SYO	US	BFV	US	05000	97.0	22.0	N35204258	35.345161	W099380725	-99.635348	N35141299	35.236942	W099122219	-99.206164	200610
US40000	3	D17R-H HI VORDME RW17R	SYO	20	KZ	BFV	US	CANTO	US	05000	33.0	10.0	N35141299	35.236942	W099122219	-99.206164	N35214626	35.362850	W099042091	-99.072475	200610
US40000	3	D17R-H HI VORDME RW17R	WAXEY	10	KZ	WAXEY	US	BFV	US	05000	217.0	30.0	N35352659	35.590719	W098463633	-98.776758	N35141299	35.236942	W099122219	-99.206164	200610
US40000	3	D17R-H HI VORDME RW17R	WAXEY	20	KZ	BFV	US	CANTO	US	05000	33.0	10.0	N35141299	35.236942	W099122219	-99.206164	N35214626	35.362850	W099042091	-99.072475	200610
